date,state,statename,positive,death,totaltestresults,death_pos,pos_test,statefips,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hospitalized,total,posneg,deathincrease,hospitalizedincrease,negativeincrease,positiveincrease,totaltestresultsincrease,lockdown,d_State_of_emergency,d_K_12_schools,d_day_cares,d_banned_visitors_to_nursing_,d_homeshelter,d_non_essential_businesses,d_Reopen_businesses,d_facemask_ind,d_facemask_employe,d_restaurants_except_take_o,d_gyms,d_movie_theaters,d_waive_oneweek_unin,d_freezing_utility_shut_offs,d_Froze_mortgage_payments,religious,open_liquor,firearms_open,waive_worksearch_unin,expand_elegib_unin_quarant,expand_elegib_unin_school,extend_time_unin,Paid_sick_leave,pop_density_per_square_mi,pop_2018_,Number_Homeless__2019_,Percent_Unemployed__2018_,percent_poverty_federal,percent_risk_illness,All_cause_deaths_2018,fips,mobility_index,google_grocery_pharmacy,google_parks,google_residential,google_retail_recreation,google_transit_stations,google_workplace,TotalHospitalBeds,TotalICUBeds,AvailableHospitalBeds,PotentiallyAvailableHospitalB,AvailableICUBeds,PotentiallyAvailableICUBeds,AdultPopulation,Population65,governorpoliticalaffiliation,statesenatemajoritypoliticalaffi,statehousemajoritypoliticalaffil,stateattorneygeneralpoliticalaff,stateinsurancecommissionerpoliti,paidfamilyleave,paidsickleave,anypaidtimeoff,governor,numberofregisteredvotersinthousa,registeredvotersasashareofthevot,numberofindividualswhovotedintho,individualswhovotedasashareofthe,unemployed,propertytaxes,salesandgrossreceiptstaxes,licensetaxes,incometaxes,othertaxes,totaltax,averagemonthlysnapparticipants,atriskadultsofseriousillnessifin,shareofadultsunderage60atriskofs,olderadultsasashareofallatriskad,white,black,hispanic,americanindianalaskanative,asian,nativehawaiianotherpacificisland,twoormoreraces,children018povertyrate,adults1964povertyrate,adults65povertyrate,povertyrate,children018,adults1925,adults2634,adults3554,adults5564,adults65,totalresidents,stategeneralfundsmedicaidexpendi,stategeneralandotherfundsmedicai,federalfundsmedicaidexpenditures,totalstatemedicaidexpenditures,irscollections,adults1964,medicarebeneficiariesasashareoft,expensesperinpatientday,employerhealthinsurancecoverage,nongrouphealthinsurancecoverage,medicaidhealthinsurancecoverage,medicarehealthinsurancecoverage,militaryhealthinsurancecoverage,uninsuredhealthinsurancecoverage,healthspendingpercapita,hospitalcare,physicianandotherprofessionalser,prescriptiondrugsandothermedical,nursinghomecare,dentalservices,homehealthcare,medicaldurables,otherhealthresidentialandpersona,totalhealthspending,individuals,peopleinfamilieswithchildren,totalpeopleexperiencinghomelessn,medianannualhouseholdincome,professionalsmanagersadultworker,otheroccupationsadultworkers,atleast1fulltimeworker,parttimeworkers,nonworkers,totalgrossstateproduct,malepopulation,femalepopulation,adultswithchildren,adultswithnochildren,percapitastatespending,totalstateexpendituresinmillions,communitysupervision,incarcerated,totalpopulationinusadultcorrecti,citizen,noncitizen,trumpelectoralvote,clintonelectoralvote,trumpshareofpopularvote2016,clintonshareofpopularvote20,othersshareofpopularvote201,trumpstate,whitedeathshare,blackafricanamericadeathshare,americanindianalaskdeathshare,asiandeathshare,hispaniclatinodeathshare,otherdeathshare,whitedeathshunw,blackafricanamericadeathshunw,americanindianalaskdeathshunw,asiandeathshunw,hispaniclatinodeathshunw,otherdeathshunw,whitedeathshw,blackafricanamericadeathshw,americanindianalaskdeathshw,asiandeathshw,hispaniclatinodeathshw,otherdeathshw,tot_pop,tot_pop_lockdown,share_pop_lockdown,weight,tmp,weighted_mobility_index
5/7/20,ME,Maine,1330,62,23422,.046616543,.05678422,23,22092,,39,192,16,,11,,787,B,5/7/2020 11:45,192,23422,23422,0,1,0,76,76,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,37.83,1338404,2106,3.5,11.6,42.5,14715,23,64,,,,,,,1809,154.5,555,1182,60,107.5,597392.5,136206.5,Democrat,Democrat,Democrat,Appointed,Appointed,No,No,Yes,Janet Mills (D),828,.784,693,.656,.029,39308,2250293,281155,1790833,49043,4410632,167858,47.2,17.9,75.59999999999999,.9300000000000001,.01,.02,.01,.01,,.02,.12,.11,.09,.11,.19,.07,.11,.26,.16,.21,1299500,.22,.19,.65,.34,7925462,.87,.25,2636,.48,.06,.18,.17,.02,.08,9531,.415,.211,.122,.062,.04,.021,.014,.115,12684,1450,1066,2516,56277,.37,.63,.79,.09,.12,64856,.49,.51,.32,.6800000000000001,6281,8411,6800,4100,10300,.98,.02,1,3,44.86975333154171,47.8302026802081,7.300043988250191,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0040800809,.26112518,42.251461
5/7/20,MI,Michigan,45646,4343,247062,.095145248,.18475525,26,201416,,1697,,753,,612,,15659,A+,5/7/2020 11:00,,247062,247062,93,0,13239,592,13831,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,103.36,9995915,8575,5.3,14.1,41.2,98903,26,28,,,,,,,1607.4667,181.60001,585.20001,1096.4,64.333336,123,499343.4,101479.5333333333,Democrat,Republican,Republican,Democrat,Appointed,No,No,Yes,Gretchen Whitmer (D),5453,.734,4418,.595,.042,2161275,14692735,1948194,11333887,372270,30508361,1281862,43.3,17.3,72.5,.75,.14,.05,0,.03,,.03,.19,.14,.09,.14,.23,.09,.12,.25,.14,.17,9770000,.27,.14,.59,.3,83256186,.87,.21,2400,.51,.05,.22,.15,.01,.05,8055,.404,.249,.137,.059,.047,.036,.031,.034,79874,5209,3142,8351,54909,.35,.65,.78,.09,.13,527096,.49,.51,.33,.67,5671,56614,,56500,,.97,.03,16,,47.49756421999615,47.27453095086684,5.227904829137013,1,67,26.6,0,3.2,2.2,1,74.900002,13.8,.60000002,3.3,5.1999998,2.3,63.799999,23.1,.30000001,5.6999998,4.8000002,2.2,318498592,308512000,.9686448,.030675175,.8589049,42.251461
5/7/20,MN,Minnesota,9365,508,97421,.054244526,.096129172,27,88056,,435,1459,182,512,,,5308,A,5/6/2020 17:00,1459,97421,97421,23,54,3403,786,4189,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,64.54000000000001,5611179,7977,3.4,9.6,33.9,44745,27,47,,,,,,,2522,259.39999,873.79999,1698.2,93,176.39999,844963.6,160082.2,Democrat,Republican,Democrat,Democrat,Appointed,No,No,No,Tim Walz (D),3000,.749,2523,.63,.032,818513,10614808,1476228,13239334,548586,26697469,428986,38.8,12.4,77.7,.8,.06,.05,.01,.05,,.03,.12,.09,.08,.1,.24,.08,.13,.25,.14,.16,5489000,.22,.19,.64,.32,99354057,.8,.18,2379,.57,.06,.18,.14,.01,.04,8871,.38,.229,.108,.066,.046,.059,.014,.098,48377,3993,3250,7243,68388,.39,.61,.84,.09,.08,368852,.5,.5,.35,.65,7103,39819,103900,16300,119500,.96,.04,,10,44.92478809350543,46.44491857377701,8.630293332717562,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.017233985,.80999726,42.251461
5/7/20,MO,Missouri,9341,418,103622,.044748954,.090144947,29,94281,,917,,,,141,,,B,5/7/2020 15:00,,103622,103622,22,0,2636,239,2875,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,87.89,6126452,6179,4.2,13.2,40.5,63117,29,64,,,,,,,3798,434,1599.5,2699,181.83333,308.16666,1058246.833333333,214342.5,Republican,Republican,Republican,Appointed,Appointed,No,No,No,Mike Parson (R),3299,.723,2509,.55,.031,33267,5539227,598601,6843948,12461,13027504,736590,43.7,18.7,70.3,.8,.11,.04,.01,.02,.01,.03,.18,.13,.08,.13,.24,.09,.12,.25,.14,.17,5934500,.23,.27,.64,.39,63139167,.87,.2,2361,.52,.06,.15,.16,.01,.09,8107,.431,.218,.157,.066,.036,.028,.012,.051,49137,3776,2107,5883,53578,.37,.63,.8,.08,.12,318921,.49,.51,.34,.66,4253,26038,61600,44300,105900,.98,.02,10,,56.77234783816165,38.13523083523671,5.092421326601641,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.018632736,1.1924951,42.251461
5/7/20,MS,Mississippi,8686,396,80787,.045590606,.1075173,28,72101,,650,1442,139,,71,,4421,A,5/6/2020 19:00,1442,80787,80787,22,50,0,262,262,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,61.66,2986530,1184,7.1,19.7,42.5,32301,28,79,,,,,,,1694.3334,126.83334,727,1210.5,52.333332,89.5,294439,57081,Republican,Republican,Republican,Democrat,Republican,No,No,No,Tate Reeves (R),1599,.734,1180,.542,.054,29540,5030854,492415,2290344,47418,7890571,505308,43.6,19.7,68.3,.57,.38,.03,.01,.01,,.01,.28,.19,.12,.2,.26,.09,.11,.25,.13,.16,2879400,.13,.11,.49,.26,11460401,.9,.2,1371,.43,.05,.23,.14,.02,.12,7646,.422,.23,.148,.059,.033,.028,.02,.059,22879,1024,328,1352,43529,.33,.6800000000000001,.75,.07,.18,114834,.48,.52,.34,.66,6592,19654,37700,28700,65300,.99,.01,6,,57.94103808883564,40.11478827178409,1.944173639380266,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0090405419,.71420282,42.251461
5/7/20,MT,Montana,456,16,20247,.03508772,.022521855,30,19791,,6,62,,,,,417,C,5/7/2020 00:00,62,20247,20247,0,0,543,0,543,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,7.22,1062305,1357,3.5,13,39,9992,30,86,,,,,,,1457,92.333336,584.33331,1020.6667,43.666668,68,302177.6666666667,65857.66666666667,Democrat,Republican,Republican,Republican,Republican,No,No,No,Steve Bullock (D),579,.713,518,.638,.033,294519,631797,352066,1476941,189504,2944827,115223,43.6,14.6,77.8,.86,.01,.04,.06,.01,,.03,.14,.12,.1,.12,.23,.08,.11,.24,.15,.19,1034000,.14,.1,.5,.26,6229347,.86,.21,1594,.44,.07,.21,.17,.02,.08,8221,.453,.239,.105,.051,.047,.018,.019,.067,8409,983,422,1405,53386,.35,.65,.79,.11,.11,50327,.5,.5,.33,.67,6554,6952,10200,5700,15200,.99,.01,3,,56.16849744642932,35.745765337013,8.085737216557678,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0032464822,.27919748,42.251461
5/7/20,NC,North Carolina,13397,507,171328,.037844293,.078195043,37,157931,,525,,,,,,,B,5/7/2020 11:00,,171328,171328,30,0,6207,639,6846,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,192.94,10383620,9314,5,14,39,93885,37,64,,,,,,,2462,366,734.44446,1598.2222,107.77778,237,893768.6666666666,174921.6666666667,Democrat,Republican,Republican,Democrat,Republican,No,No,No,Roy Cooper (D),5160,.693,3899,.524,.041,,12212671,2197408,13352120,92871,27855070,1138288,41.9,17.2,71.2,.63,.21,.1,.01,.03,.01,.03,.2,.13,.09,.14,.24,.08,.12,.26,.13,.16,10044400,.16,.14,.61,.28,82539491,.89,.19,2234,.47,.06,.18,.15,.03,.11,7264,.383,.252,.17,.062,.049,.027,.019,.037,72160,6451,2817,9268,52752,.37,.63,.79,.08,.13,563691,.48,.52,.34,.66,4800,49832,95200,54100,149300,.95,.05,15,,49.82809469618042,46.17286616820947,3.999039135610107,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.031536717,2.0183499,42.251461
5/7/20,ND,North Dakota,1371,31,40867,.022611232,.033547852,38,39496,,35,102,,,,,601,C,5/7/2020 13:00,102,40867,40867,0,5,2187,48,2235,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,10.75,760077,557,2.8,10.7,34.6,6445,38,95,,,,,,,1177.5,77.5,478.5,828,29.5,53.5,214294.75,43545.5,Republican,Republican,Republican,Republican,Republican,No,No,No,Doug Burgum (R),397,.734,335,.619,.025,4549,1395503,214463,474912,2115757,4205184,52621,38,13,75.59999999999999,.84,.03,.04,.05,.02,,.02,.09,.11,.09,.1,.24,.11,.14,.23,.13,.15,730600,.22,.11,.51,.21,6578855,.8,.17,1839,.57,.08,.12,.13,.02,.08,9851,.455,.2,.119,.076,.044,.007,.016,.082,7289,467,75,542,61843,.37,.63,.85,.06,.09,56082,.51,.49,.35,.66,7768,5889,7100,3100,10300,.97,.03,3,,62.9556278313393,27.22673945870601,9.817632709954699,1,,,,,,,,,,,,,,,,,,,318498592,,,.0022938878,.21791933,42.251461
5/7/20,NE,Nebraska,6771,86,37758,.012701225,.17932624,31,30987,,,,,,,,,D,5/6/2020 17:45,,37758,37758,4,0,1297,333,1630,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,24.94,1929268,2365,3.5,11,36.6,16904,31,72,,,,,,,3032,282.5,1379,2205.5,108.5,196,735000,144521.5,Republican,N/A,N/A,Republican,Appointed,No,No,No,Pete Ricketts (R),883,.663,676,.508,.031,129,2502020,196215,2674286,20443,5393093,169811,40,14.5,74.59999999999999,.79,.04,.11,.01,.02,,.03,.14,.11,.08,.11,.26,.09,.12,.25,.13,.16,1868900,.23,.11,.36,.18,25312311,.8100000000000001,.18,2073,.55,.07,.13,.14,.02,.08,8412,.415,.244,.148,.072,.039,.012,.021,.049,15823,1745,676,2421,59970,.38,.62,.85,.07,.08,123978,.5,.5,.39,.61,6305,12141,14600,8800,23300,.96,.04,5,,58.74735112712576,33.69875637713554,7.553892495738706,1,,,,,,,,,,,,,,,,,,,318498592,,,.005867844,.42248476,42.251461
5/7/20,NH,New Hampshire,2740,111,28806,.040510949,.095119074,33,26066,345,113,307,,82,,,1110,B,5/6/2020 09:00,307,29151,28806,19,12,969,104,1073,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,145.09,1356458,1396,3.6,7.6,40.5,12774,33,44,,,,,,,1271,121,457.5,864,54.5,87.5,517589,110693,Republican,Democrat,Democrat,Appointed,Appointed,No,No,No,Chris Sununu (R),726,.708,576,.5620000000000001,.025,408769,1025902,435544,895770,154903,2920888,86502,44.5,17.6,73.3,.9,.01,.04,,.03,,.02,.1,.07,.05,.07,.2,.08,.11,.26,.16,.18,1310300,.44,.24,.55,.36,12291272,.92,.22,2623,.57,.05,.14,.17,.01,.05,9589,.393,.26,.127,.061,.056,.024,.019,.06,12742,835,615,1450,73381,.41,.59,.84,.07,.09,84464,.5,.5,.3,.7,4530,6131,6400,4500,10800,.98,.02,,4,46.45866698195341,46.82626266969056,6.715070348356031,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0041139899,.18101555,42.251461
5/7/20,NJ,New Jersey,133635,8801,292658,.065858498,.45662513,34,159023,552,4996,,1470,,1107,,15642,A+,5/7/2020 13:00,,293210,292658,252,0,1993,1745,3738,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1021.27,8908520,8862,4.9,9.5,34.6,75765,34,6,,,,,,,2857,258,913,1884.8572,116.14286,187.28572,968738.4285714285,189145.2857142857,Democrat,Democrat,Democrat,Appointed,Appointed,Yes,Yes,Yes,Phil Murphy (D),4297,.6860000000000001,3384,.54,.031,5016,15424507,1542213,17273498,1119812,35365046,760303,39.8,15,73.40000000000001,.55,.13,.21,.01,.1,,.02,.14,.08,.08,.09,.23,.08,.11,.27,.14,.16,8728300,.12,.13,.6,.24,138976784,.88,.18,2786,.57,.06,.17,.13,0,.07,8859,.329,.308,.153,.064,.047,.028,.017,.054,79066,6048,3350,9398,80088,.41,.59,.85,.07,.08,622003,.49,.51,.35,.65,6839,60775,155700,32000,186300,.9,.1,,14,41.35038665002945,55.4530844496942,3.196528900276352,0,65.900002,8.8999996,0,8.3000002,16.700001,.2,54.900002,12.9,.1,9.8000002,20.6,1.6,51.400002,12.2,.1,12.7,22.1,1.4,318498592,308512000,.9686448,.027404517,.1644271,42.251461
5/7/20,NM,New Mexico,4291,169,85684,.03938476,.050079361,35,81393,,193,687,,,,,1073,C,5/6/2020 06:01,687,85684,85684,7,0,2280,153,2433,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,17.23,2095428,3241,6.1,19.5,39.4,19007,35,45,,,,,,,2908,380,1102,2005,161,270,1336795,279457,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,No,Michelle Lujan Grisham (D),916,.617,715,.481,.049,84224,2885892,316690,1344139,1040959,5671904,456251,42.8,16.5,73.59999999999999,.37,.02,.49,.09,.02,,.02,.27,.19,.13,.2,.24,.09,.12,.24,.13,.18,2045300,.15,.1,.52,.27,9002297,.85,.2,2842,.37,.04,.33,.15,.02,.09,7214,.439,.258,.104,.039,.048,.035,.027,.049,15027,1949,602,2551,46744,.35,.65,.73,.1,.17,100297,.49,.51,.32,.69,9777,20460,15500,14700,30200,.94,.06,,5,40.04251433324272,48.25564717863411,11.70183848812317,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0064216927,.28897616,42.251461
5/7/20,NV,Nevada,5766,286,51357,.049601112,.11227291,32,45591,,,,,,,,205,D,5/7/2020 12:40,,51357,51357,10,0,1979,103,2082,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,27.44,3034392,7169,5.6,12.9,36.1,24715,32,18,,,,,,,3025.5,583.5,874,1949.5,145,364.5,1155473.5,224711,Democrat,Democrat,Democrat,Democrat,Appointed,No,No,Yes,Steve Sisolak (D),1277,.618,1006,.487,.041,317136,7329456,661240,,849204,9157036,439941,39.7,14.8,73.5,.49,.09,.29,.01,.08,.01,.04,.17,.12,.1,.13,.24,.08,.13,.27,.13,.16,2983400,.17,.09,.62,.26,23317912,.83,.17,1991,.48,.05,.19,.14,.02,.11,6714,.354,.32,.144,.037,.052,.035,.021,.036,19020,7058,486,7544,58003,.3,.7,.79,.09,.12,169310,.5,.5,.31,.69,4711,14262,19000,20200,39200,.9,.1,,6,45.50069531760242,47.91782367811904,6.581481004278536,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0093670748,.16860735,42.251461
5/7/20,NY,New York,327649,20828,1089916,.063568026,.30061859,36,762267,,8665,71152,2976,,2425,,55547,B,5/7/2020 00:00,71152,1089916,1089916,951,613,30324,3671,33995,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,358.21,19542209,92091,5,13.6,36.9,157183,36,1,,,,,,,5010.2002,430.79999,1100.3,3055.3999,158.60001,294.70001,1495503.5,288184.8,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Andrew Cuomo (D),8553,.625,6775,.495,.039,,26399319,1771629,56356425,4013726,88541099,2796620,39.7,14.8,73.59999999999999,.55,.14,.19,.01,.09,,.03,.19,.12,.12,.14,.22,.09,.13,.26,.14,.16,19016900,.2,.21,.65,.36,281220376,.9,.19,2877,.49,.06,.26,.13,0,.05,9778,.372,.222,.147,.063,.037,.049,.014,.096,192809,39827,52070,91897,64894,.38,.62,.79,.09,.12,1668866,.48,.52,.31,.69,8384,163744,142400,74400,212100,.9,.1,,29,36.51562752138784,59.00605094229808,4.478321536314072,0,68.599998,13.4,0,5,12.1,.89999998,73,8.8000002,.30000001,4.3000002,11.7,1.8,61.599998,10.8,.2,7.3000002,18.700001,1.5,318498592,308512000,.9686448,.059707955,.059707955,42.251461
5/7/20,OH,Ohio,22131,1271,176059,.057430752,.12570217,39,153928,,1057,4140,418,1167,279,,,B,5/7/2020 14:00,4140,176059,176059,46,88,6575,555,7130,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,260.77,11689442,10345,4.9,13.9,39.8,124264,39,47,,,,,,,2796.8999,363.5,1122.4,1959.5,131.39999,247.39999,896696.1,183971.1,Republican,Republican,Republican,Republican,Appointed,No,No,No,Mike DeWine (R),6062,.702,4538,.525,.042,,18086156,2269604,8707947,66333,29130040,1421366,43.4,17.4,72.59999999999999,.79,.12,.04,.01,.02,,.03,.19,.13,.09,.14,.23,.09,.12,.25,.14,.17,11355900,.22,.19,.74,.38,140891209,.82,.2,2829,.52,.05,.21,.15,.01,.06,8712,.437,.231,.118,.07,.036,.03,.015,.062,101013,6929,3320,10249,54021,.36,.64,.79,.08,.12,675905,.49,.51,.33,.67,5968,69684,256400,71000,326200,.98,.02,18,,51.68765067578619,43.55807627672002,4.75427304749379,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.035654474,1.6757603,42.251461
5/7/20,OK,Oklahoma,4330,260,86887,.060046189,.049834844,40,82557,,223,805,97,,,,2985,A+,5/7/2020 00:00,805,86887,86887,7,32,3868,129,3997,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,56.41,3943079,3944,4.4,15.6,40.8,40933,40,79,,,,,,,3486.3333,381.33334,1525.3334,2505.6667,138.66667,260.33334,904980.6666666666,173633.6666666667,Republican,Republican,Republican,Republican,Republican,No,No,No,Kevin Stitt (R),1777,.651,1350,.494,.032,,4062259,1050390,3730132,721049,9563830,585064,42.5,18.2,69.90000000000001,.65,.07,.11,.08,.02,0,.07,.21,.15,.09,.15,.26,.09,.13,.24,.13,.16,3816100,.15,.17,.4,.24,27908169,.85,.19,1971,.46,.06,.18,.15,.02,.14,7627,.409,.251,.155,.054,.045,.026,.014,.047,29575,2823,1048,3871,50051,.35,.65,.8,.07,.13,202554,.49,.51,.37,.63,5753,22669,35500,39000,74500,.96,.04,7,,65.32286481962736,28.93168028454389,5.745454895828745,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.011981528,.94654071,42.251461
5/7/20,OR,Oregon,2989,121,70458,.040481765,.042422436,41,67469,,171,645,48,,23,,1125,A+,5/7/2020 11:00,645,70458,70458,6,4,2409,73,2482,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,42.6,4190713,15876,5,12.6,39.8,36187,41,39,,,,,,,1529.8,194.60001,571.59998,1050.8,78.800003,136.60001,723070.4,149550.6,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Kate Brown (D),2274,.725,1918,.611,.041,20116,1659392,1087449,9684005,193907,12644869,633970,43.4,17.9,71.59999999999999,.75,.02,.13,.01,.05,.01,.04,.15,.12,.07,.12,.22,.08,.13,.26,.13,.18,4110800,.13,.08,.62,.22,33802142,.89,.2,3437,.48,.07,.22,.16,.01,.07,8044,.366,.275,.11,.058,.057,.021,.015,.099,31920,11139,3337,14476,60212,.38,.62,.79,.09,.12,239783,.49,.51,.33,.67,9714,40621,61400,20700,82000,.95,.05,,7,39.09403518449675,50.07185200286208,10.83411281264116,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.012906807,.50336552,42.251461
5/7/20,PA,Pennsylvania,52915,3416,262788,.064556368,.20136003,42,209873,,2420,,,,539,,,C,5/7/2020 00:00,,262788,262788,310,0,5378,1070,6448,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,278.09,12807060,13199,4.9,12.2,39.8,134702,42,26,,,,,,,2477.7856,274.71429,895.71429,1686.6428,108.85714,191.78572,773819.4285714285,166412.4285714286,Democrat,Republican,Republican,Democrat,Appointed,No,No,No,Tom Wolf (D),6469,.6830000000000001,5173,.546,.04,34399,21034252,2721979,15287269,1631646,40709545,1818589,43.8,16.7,74.2,.76,.1,.08,.01,.04,,.02,.17,.12,.08,.12,.22,.08,.12,.25,.14,.18,12388100,.27,.23,.62,.36,136268950,.83,.21,2525,.52,.05,.2,.16,.01,.06,9258,.369,.246,.145,.084,.034,.026,.014,.081,118419,8163,5349,13512,59195,.37,.63,.8100000000000001,.07,.11,783168,.49,.51,.33,.6800000000000001,6633,84909,291600,82400,368100,.97,.03,20,,48.18333631228592,47.46494918966543,4.351714498048652,1,70.900002,18.200001,0,4.5,5,1.4,76.099998,10.8,.1,3.5999999,7.5999999,1.7,57.200001,23.299999,.2,6.5,10.9,1.9,318498592,308512000,.9686448,.038895305,1.0112779,42.251461
5/7/20,RI,Rhode Island,10530,388,82318,.036847103,.12791856,44,71788,,318,1153,82,,56,,696,A+,5/6/2020 12:00,1153,82318,82318,18,30,2620,325,2945,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,684.35,1057315,1055,5.5,12.9,38.3,10083,44,26,,,,,,,2249,293,690,1470,82,188,986702,192737,Democrat,Democrat,Democrat,Democrat,Appointed,Yes,Yes,Yes,Gina Raimondo (D),532,.6800000000000001,403,.516,.036,2704,1682021,102202,1447270,248903,3483100,,42.4,16.4,73.3,.72,.06,.16,,.03,,.03,.18,.11,.11,.13,.2,.09,.13,.26,.15,.17,1014000,.29,.19,.53,.29,14725607,.9,.21,2809,.52,.05,.23,.14,.01,.04,9551,.379,.227,.148,.078,.035,.026,.013,.093,10071,747,354,1101,63870,.37,.63,.79,.08,.13,60588,.49,.52,.3,.7,8752,9262,23200,3100,24300,.95,.05,,4,38.89805749939674,54.40660657037471,6.695335930228549,0,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.0031836876,.082775876,42.251461
5/7/20,SC,South Carolina,6936,305,77482,.043973472,.089517564,45,70546,,,1152,,,,,3816,B,5/6/2020 16:20,1152,77482,77482,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,158.78,5084127,4172,5.3,15.3,41.4,50640,45,80,,,,,,,2062.6001,271.60001,717.40002,1390.2,87.400002,179.39999,644508.8000000001,133330.6,Republican,Republican,Republican,Republican,Appointed,No,No,No,Henry McCaster (R),2430,.645,1836,.487,.029,37298,4948178,582294,4856152,126174,10550096,658119,44.7,18.7,71.59999999999999,.64,.26,.06,.01,.02,,.02,.22,.14,.09,.15,.23,.09,.11,.25,.14,.18,4929800,.14,.12,.54,.26,28552567,.89,.21,2058,.45,.06,.19,.16,.02,.1,7311,.401,.249,.163,.052,.044,.03,.02,.04,35299,3082,851,3933,50570,.35,.65,.78,.07,.14,233930,.48,.52,.31,.69,4968,25257,36700,32100,68800,.97,.03,9,,54.93933268569543,40.67341978966509,4.387247524639483,1,,,,,,,,,,,,,,,,,,,318498592,308512000,.9686448,.015478248,1.2382598,42.251461
5/7/20,SD,South Dakota,2905,31,20114,.010671256,.14442676,46,17209,,70,236,,,,,2028,C,5/6/2020 18:00,236,20114,20114,2,6,572,126,698,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,11.44,882235,995,3,13.1,35.3,7971,46,90,,,,,,,2471.5,74.5,998,1734.5,36,55,388576.5,83474.5,Republican,Republican,Republican,Republican,Appointed,No,No,No,Kristi Noem (R),429,.673,331,.519,.03,,1585089,291896,32376,8187,1917548,87410,40.5,13.1,77.8,.82,.02,.04,.09,.01,,.03,.16,.14,.08,.13,.26,.09,.11,.24,.14,.16,848700,.23,.12,.37,.2,8200403,.84,.2,1543,.52,.08,.13,.15,.02,.09,8933,.494,.212,.106,.064,.047,.01,.014,.052,7616,836,323,1159,56521,.35,.65,.82,.07,.11,52015,.5,.5,.36,.64,5072,4457,9300,5800,15000,.98,.02,3,,61.5307503789588,31.73742815994899,6.731821461092212,1,,,,,,,,,,,,,,,,,,,318498592,,,.0026646899,.23982209,42.251461
