date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom,test_million_wom,population,idb,population_million,deaths_million
9/18/20,Paraguay,PRY,32127,611,.019018272,.13098572,245271,34297,6956071,1,6.9560709,87.836945
9/18/20,Peru,PER,750098,31146,.041522574,.20602204,3640863,110095,31989256,1,31.989256,973.6394
9/18/20,Spain,ESP,640040,30495,.047645461,.059500773,10756835,230050,46796540,,46.796539,651.65076
9/18/20,Trinidad and Tobago,TTO,3651,60,.016433854,.12688538,28774,20546,1389858,1,1.389858,43.169876
9/18/20,United Kingdom,GBR,385936,41732,.10813192,.01806115,21368297,314407,66460344,,66.460342,627.92334
9/18/20,United States,USA,6731148,198572,.029500466,.069953293,96223461,290332,326687501,,326.6875,607.83472
9/18/20,Uruguay,URY,1890,46,.024338624,.0089914799,210199,60465,3449299,1,3.4492991,13.336042
9/18/20,Venezuela,VEN,65174,530,.0081320768,.034342937,1897741,66779,28870195,1,28.870195,18.358032
9/19/20,Argentina,ARG,622934,12799,.020546317,.36472678,1707947,37714,44494502,1,44.494503,287.6535
9/19/20,Bahamas,BHS,3214,73,.02271313,.19458739,16517,41914,385640,1,.38564,189.29572
9/19/20,Belize,BLZ,1606,20,.0124533,.12921393,12429,31136,383071,1,.38307101,52.209641
9/19/20,Bolivia,BOL,130470,7586,.058143634,.45737863,285256,24365,11353142,1,11.353142,668.18506
9/19/20,Brazil,BRA,4528240,136532,.030151229,.30165911,15011116,70510,209469333,1,209.46933,651.7995
9/19/20,Chile,CHL,444674,12254,.027557267,.14769724,3010713,157199,18729160,1,18.72916,654.27386
9/19/20,Colombia,COL,758398,24039,.031697076,.2254118,3364500,65969,49648685,1,49.648685,484.18201
9/19/20,Costa Rica,CRI,63712,706,.011081115,.32443717,196377,38473,4999441,1,4.9994411,141.21579
9/19/20,Dominican Republic,DOM,107700,2044,.018978644,.24347016,442354,40689,10627165,1,10.627165,192.33728
9/19/20,Ecuador,ECU,125620,11084,.088234358,.32704514,384106,21700,17084357,1,17.084356,648.78064
9/19/20,El Salvador,SLV,27428,808,.029458947,.075761884,362029,55753,6420744,1,6.4207439,125.84212
9/19/20,France,FRA,444978,31085,.069857389,.044497799,10000000,153126,66977107,,66.977104,464.11383
9/19/20,Germany,DEU,272932,9388,.034396846,.018749017,14557136,173623,82905782,,82.905785,113.23697
9/19/20,Guatemala,GTM,85152,3105,.036464207,.29372784,289901,16117,17247807,1,17.247807,180.02289
9/19/20,Haiti,HTI,8600,221,.025697675,.33395463,25752,2252,11123176,1,11.123176,19.868427
9/19/20,Honduras,HND,71143,2166,.030445723,.4257434,167103,16813,9587522,1,9.5875216,225.91866
9/19/20,Italy,ITA,296569,35692,.12034974,.02865571,10349386,171229,60421760,,60.421761,590.71436
9/19/20,Jamaica,JAM,4758,60,.01261034,.066366315,71693,24188,2934855,1,2.934855,20.443941
9/19/20,Japan,JPN,78662,1504,.019119779,.042955451,1831246,14489,126529100,,126.5291,11.886594
9/19/20,Mexico,MEX,694121,73258,.10554068,.44339973,1565452,12114,126190788,1,126.19079,580.53363
9/19/20,Nicaragua,NIC,4961,147,.029631123,,,,6465513,1,6.4655132,22.736013
9/19/20,Panama,PAN,105601,2247,.021278208,.24624687,428842,99052,4176873,1,4.1768732,537.96222
9/19/20,Paraguay,PRY,33015,636,.019263972,.13292347,248376,34730,6956071,1,6.9560709,91.430923
9/19/20,Peru,PER,756412,31283,.041357093,.206221,3667968,110910,31989256,1,31.989256,977.92212
9/19/20,Spain,ESP,640040,30495,.047645461,.059500773,10756835,230049,46796540,,46.796539,651.65076
9/19/20,Trinidad and Tobago,TTO,3853,61,.015831819,.13288498,28995,20703,1389858,1,1.389858,43.889374
9/19/20,United Kingdom,GBR,390358,41759,.10697616,.018268092,21368297,314402,66460344,,66.460342,628.32959
9/19/20,United States,USA,6775221,199284,.029413654,.069624901,97310312,293607,326687501,,326.6875,610.01416
9/19/20,Uruguay,URY,1904,46,.024159664,.008999981,211556,60855,3449299,1,3.4492991,13.336042
9/19/20,Venezuela,VEN,65949,539,.0081729824,.034751318,1897741,66780,28870195,1,28.870195,18.669773
9/20/20,Argentina,ARG,631365,13053,.020674253,.36515349,1729040,38179,44494502,1,44.494503,293.36209
9/20/20,Bahamas,BHS,3315,74,.022322776,.19489682,17009,43162,385640,1,.38564,191.88881
9/20/20,Belize,BLZ,1627,21,.012907191,.12826173,12685,31776,383071,1,.38307101,54.820126
9/20/20,Bolivia,BOL,130676,7617,.058289204,.45553294,286864,24501,11353142,1,11.353142,670.91559
9/20/20,Brazil,BRA,4544629,136895,.030122371,.30275092,15011116,70509,209469333,1,209.46933,653.53241
9/20/20,Chile,CHL,446274,12286,.027530173,.14688121,3038333,158638,18729160,1,18.72916,655.98242
9/20/20,Colombia,COL,765076,24208,.031641301,.22544925,3393562,66537,49648685,1,49.648685,487.58591
9/20/20,Costa Rica,CRI,63712,706,.011081115,.3190178,199713,39125,4999441,1,4.9994411,141.21579
9/20/20,Dominican Republic,DOM,108289,2047,.018903119,.2426704,446239,41045,10627165,1,10.627165,192.61958
9/20/20,Ecuador,ECU,126419,11090,.087724157,.32657379,387107,21868,17084357,1,17.084356,649.13184
9/20/20,El Salvador,SLV,27553,811,.029434182,.075592674,364493,56132,6420744,1,6.4207439,126.30935
9/20/20,France,FRA,444978,31085,.069857389,.044497799,10000000,153125,66977107,,66.977104,464.11383
9/20/20,Germany,DEU,273965,9390,.034274451,.01881998,14557136,173621,82905782,,82.905785,113.26109
9/20/20,Guatemala,GTM,85444,3119,.036503442,.2934173,291203,16189,17247807,1,17.247807,180.83459
9/20/20,Haiti,HTI,8619,221,.025641026,.33469245,25752,2252,11123176,1,11.123176,19.868427
9/20/20,Honduras,HND,71616,2184,.030495979,.42225918,169602,17064,9587522,1,9.5875216,227.7961
9/20/20,Italy,ITA,298156,35707,.11975946,.028578674,10432814,172610,60421760,,60.421761,590.96259
9/20/20,Jamaica,JAM,4988,67,.013432237,.068964563,72327,24401,2934855,1,2.934855,22.829067
9/20/20,Japan,JPN,79142,1508,.019054359,.042953454,1842506,14578,126529100,,126.5291,11.918207
9/20/20,Mexico,MEX,697663,73493,.10534169,.44145352,1580377,12229,126190788,1,126.19079,582.39594
9/20/20,Nicaragua,NIC,4961,147,.029631123,,,,6465513,1,6.4655132,22.736013
9/20/20,Panama,PAN,106203,2257,.021251753,.24481568,433808,100195,4176873,1,4.1768732,540.35638
9/20/20,Paraguay,PRY,33520,659,.019659905,.13360862,250882,35079,6956071,1,6.9560709,94.737389
9/20/20,Peru,PER,762865,31369,.041119989,.20652507,3693813,111687,31989256,1,31.989256,980.61047
9/20/20,Spain,ESP,640040,30495,.047645461,.059500773,10756835,230049,46796540,,46.796539,651.65076
9/20/20,Trinidad and Tobago,TTO,3901,65,.016662395,.13367371,29183,20837,1389858,1,1.389858,46.767368
9/20/20,United Kingdom,GBR,394257,41777,.10596388,.018450558,21368297,314398,66460344,,66.460342,628.6004
9/20/20,United States,USA,6811457,199511,.029290503,.069386698,98166609,296185,326687501,,326.6875,610.70898
9/20/20,Uruguay,URY,1917,46,.023995826,.009004185,212901,61241,3449299,1,3.4492991,13.336042
9/20/20,Venezuela,VEN,66656,547,.0082063125,.035123866,1897741,66780,28870195,1,28.870195,18.946877
9/21/20,Argentina,ARG,640147,13482,.021060787,.36267534,1765069,38973,44494502,1,44.494503,303.00372
9/21/20,Bahamas,BHS,3418,75,.021942656,.19857085,17213,43678,385640,1,.38564,194.4819
9/21/20,Belize,BLZ,1635,21,.012844036,.12721756,12852,32193,383071,1,.38307101,54.820126
9/21/20,Bolivia,BOL,130986,7654,.058433726,.45567799,287453,24551,11353142,1,11.353142,674.17462
9/21/20,Brazil,BRA,4558040,137272,.030116454,.3036443,15011116,70508,209469333,1,209.46933,655.33221
9/21/20,Chile,CHL,447468,12298,.02748353,.14646327,3055155,159512,18729160,1,18.72916,656.62311
9/21/20,Colombia,COL,770435,24397,.031666525,.22497495,3424537,67142,49648685,1,49.648685,491.39267
9/21/20,Costa Rica,CRI,65602,745,.011356361,.32037702,204765,40114,4999441,1,4.9994411,149.01666
9/21/20,Dominican Republic,DOM,108783,2054,.018881626,.24377744,446239,41044,10627165,1,10.627165,193.27826
9/21/20,Ecuador,ECU,126711,11095,.087561458,.32632914,388292,21934,17084357,1,17.084356,649.4245
9/21/20,El Salvador,SLV,27798,812,.029210735,.075554468,367920,56659,6420744,1,6.4207439,126.4651
9/21/20,France,FRA,473974,31174,.065771542,.047397401,10000000,153124,66977107,,66.977104,465.44263
9/21/20,Germany,DEU,275560,9390,.034076065,.018929549,14557136,173620,82905782,,82.905785,113.26109
9/21/20,Guatemala,GTM,85681,3124,.036460824,.29291147,292515,16261,17247807,1,17.247807,181.12448
9/21/20,Haiti,HTI,8624,221,.02562616,.3226096,26732,2338,11123176,1,11.123176,19.868427
9/21/20,Honduras,HND,72075,2204,.030579258,.42207128,170765,17180,9587522,1,9.5875216,229.88214
9/21/20,Italy,ITA,299506,35724,.11927641,.028555177,10488676,173535,60421760,,60.421761,591.24396
9/21/20,Jamaica,JAM,5143,70,.013610733,.070494547,72956,24613,2934855,1,2.934855,23.851263
9/21/20,Japan,JPN,79462,1518,.019103471,.042937092,1850661,14643,126529100,,126.5291,11.99724
9/21/20,Mexico,MEX,700580,73697,.10519427,.44167444,1586191,12274,126190788,1,126.19079,584.01251
9/21/20,Nicaragua,NIC,4961,147,.029631123,,,,6465513,1,6.4655132,22.736013
9/21/20,Panama,PAN,106810,2272,.021271417,.24402225,437706,101091,4176873,1,4.1768732,543.94757
9/21/20,Paraguay,PRY,34260,676,.019731466,.13544554,252943,35366,6956071,1,6.9560709,97.181297
9/21/20,Peru,PER,768895,31369,.040797509,.20721057,3710694,112193,31989256,1,31.989256,980.61047
9/21/20,Spain,ESP,671468,30663,.045665618,.056805357,11820505,252797,46796540,,46.796539,655.24078
9/21/20,Trinidad and Tobago,TTO,3945,65,.016476553,.1345131,29328,20941,1389858,1,1.389858,46.767368
9/21/20,United Kingdom,GBR,398625,41788,.10483035,.017978774,22171979,326218,66460344,,66.460342,628.76593
9/21/20,United States,USA,6863922,199867,.029118484,.069395788,98909775,298423,326687501,,326.6875,611.79877
9/21/20,Uruguay,URY,1927,46,.023871303,.0089065349,216358,62235,3449299,1,3.4492991,13.336042
9/21/20,Venezuela,VEN,67443,555,.0082291709,.035314243,1909796,67205,28870195,1,28.870195,19.223978
9/22/20,Argentina,ARG,652174,13952,.021393064,.36417314,1790835,39541,44494502,1,44.494503,313.56683
9/22/20,Bahamas,BHS,3467,77,.022209402,.1999308,17341,44002,385640,1,.38564,199.66809
9/22/20,Belize,BLZ,1635,21,.012844036,.1252106,13058,32707,383071,1,.38307101,54.820126
9/22/20,Bolivia,BOL,131453,7693,.058522817,.4551602,288806,24665,11353142,1,11.353142,677.6098
9/22/20,Brazil,BRA,4591364,138105,.030079296,.30586427,15011116,70506,209469333,1,209.46933,659.30896
9/22/20,Chile,CHL,448523,12321,.027470164,.14616802,3068544,160207,18729160,1,18.72916,657.8512
9/22/20,Colombia,COL,777537,24397,.031377286,.22467531,3460714,67849,49648685,1,49.648685,491.39267
9/22/20,Costa Rica,CRI,66689,760,.011396183,.32568553,204765,40113,4999441,1,4.9994411,152.017
9/22/20,Dominican Republic,DOM,109269,2064,.018889163,.24164507,452188,41590,10627165,1,10.627165,194.21925
9/22/20,Ecuador,ECU,127643,11126,.087164983,.32505271,392684,22181,17084357,1,17.084356,651.23907
9/22/20,El Salvador,SLV,27954,814,.029119268,.075269192,371387,57192,6420744,1,6.4207439,126.77659
9/22/20,France,FRA,483956,31252,.064576119,.0483956,10000000,153123,66977107,,66.977104,466.60721
9/22/20,Germany,DEU,277412,9405,.033902641,.019056771,14557136,173618,82905782,,82.905785,113.44202
9/22/20,Guatemala,GTM,86623,3137,.0362144,.29218233,296469,16480,17247807,1,17.247807,181.8782
9/22/20,Haiti,HTI,8633,223,.025831113,.31077433,27779,2430,11123176,1,11.123176,20.048231
9/22/20,Honduras,HND,72306,2206,.030509224,.42118445,171673,17271,9587522,1,9.5875216,230.09074
9/22/20,Italy,ITA,300897,35738,.11877154,.028450983,10575979,174980,60421760,,60.421761,591.47565
9/22/20,Jamaica,JAM,5270,75,.014231499,.071671426,73530,24807,2934855,1,2.934855,25.554926
9/22/20,Japan,JPN,79773,1519,.019041531,.04299875,1855240,14679,126529100,,126.5291,12.005143
9/22/20,Mexico,MEX,705263,74348,.10541883,.44356862,1589975,12302,126190788,1,126.19079,589.17139
9/22/20,Nicaragua,NIC,5073,149,.029371182,,,,6465513,1,6.4655132,23.045347
9/22/20,Panama,PAN,107284,2285,.02129861,.24258733,442249,102136,4176873,1,4.1768732,547.05994
9/22/20,Paraguay,PRY,34828,705,.020242333,.1361261,255851,35772,6956071,1,6.9560709,101.35032
9/22/20,Peru,PER,768895,31369,.040797509,.20642185,3724872,112618,31989256,1,31.989256,980.61047
9/22/20,Spain,ESP,682267,30904,.045296051,.05771894,11820505,252797,46796540,,46.796539,660.39069
9/22/20,Trinidad and Tobago,TTO,4026,65,.016145058,.13601351,29600,21135,1389858,1,1.389858,46.767368
9/22/20,United Kingdom,GBR,403551,41825,.10364241,.018023685,22390038,329422,66460344,,66.460342,629.32269
9/22/20,United States,USA,6902913,200788,.02908743,.069249362,99681973,300748,326687501,,326.6875,614.61792
9/22/20,Uruguay,URY,1934,46,.023784902,.0088618444,218239,62776,3449299,1,3.4492991,13.336042
9/22/20,Venezuela,VEN,68453,564,.0082392301,.035843097,1909796,67206,28870195,1,28.870195,19.535719
9/23/20,Argentina,ARG,664799,14376,.021624582,.36613157,1815738,40090,44494502,1,44.494503,323.0961
9/23/20,Bahamas,BHS,3618,80,.022111664,.19810545,18263,46340,385640,1,.38564,207.44736
9/23/20,Belize,BLZ,1706,22,.012895662,.128745,13251,33189,383071,1,.38307101,57.430607
9/23/20,Bolivia,BOL,131990,7731,.05857262,.45396546,290749,24831,11353142,1,11.353142,680.95691
9/23/20,Brazil,BRA,4591364,138105,.030079296,.25650078,17900000,84074,209469333,1,209.46933,659.30896
9/23/20,Chile,CHL,449903,12345,.027439248,.14587741,3084117,161017,18729160,1,18.72916,659.13257
9/23/20,Colombia,COL,784268,24746,.031552989,.2241319,3499136,68601,49648685,1,49.648685,498.42206
9/23/20,Costa Rica,CRI,68059,781,.011475338,.32400253,210057,41149,4999441,1,4.9994411,156.21745
9/23/20,Dominican Republic,DOM,109737,2074,.018899733,.24090226,455525,41895,10627165,1,10.627165,195.16023
9/23/20,Ecuador,ECU,129892,11171,.086002216,.32546556,399096,22543,17084357,1,17.084356,653.87305
9/23/20,El Salvador,SLV,27954,819,.029298132,.075269192,371387,57191,6420744,1,6.4207439,127.55531
9/23/20,France,FRA,483956,31252,.064576119,.0483956,10000000,153122,66977107,,66.977104,466.60721
9/23/20,Germany,DEU,279025,9423,.033771168,.019167576,14557136,173617,82905782,,82.905785,113.65914
9/23/20,Guatemala,GTM,87442,3154,.036069624,.29126459,300215,16687,17247807,1,17.247807,182.86383
9/23/20,Haiti,HTI,8646,225,.026023595,.320519,26975,2359,11123176,1,11.123176,20.228037
9/23/20,Honduras,HND,72675,2222,.030574474,.42173707,172323,17336,9587522,1,9.5875216,231.75958
9/23/20,Italy,ITA,302537,35758,.11819381,.028328296,10679675,176696,60421760,,60.421761,591.80664
9/23/20,Jamaica,JAM,5395,76,.014087117,.072837487,74069,24988,2934855,1,2.934855,25.895658
9/23/20,Japan,JPN,80009,1525,.019060357,.043022692,1859693,14714,126529100,,126.5291,12.052564
9/23/20,Mexico,MEX,710049,74949,.10555468,.44244087,1604845,12417,126190788,1,126.19079,593.93402
9/23/20,Nicaragua,NIC,5073,149,.029371182,,,,6465513,1,6.4655132,23.045347
9/23/20,Panama,PAN,107990,2291,.021214927,.24117346,447769,103406,4176873,1,4.1768732,548.4964
9/23/20,Paraguay,PRY,35571,727,.020437997,.13743104,258828,36187,6956071,1,6.9560709,104.51302
9/23/20,Peru,PER,776546,31568,.040651809,.20699155,3751583,113421,31989256,1,31.989256,986.83136
9/23/20,Spain,ESP,693556,31034,.044746205,.058673974,11820505,252796,46796540,,46.796539,663.1687
9/23/20,Trinidad and Tobago,TTO,4136,67,.016199226,.13852698,29857,21318,1389858,1,1.389858,48.206364
9/23/20,United Kingdom,GBR,409729,41862,.10216997,.018116139,22616796,332753,66460344,,66.460342,629.87939
9/23/20,United States,USA,6941360,201887,.029084647,.069011889,100582090,303459,326687501,,326.6875,617.98199
9/23/20,Uruguay,URY,1946,47,.024152108,.0087929768,221313,63659,3449299,1,3.4492991,13.625957
9/23/20,Venezuela,VEN,69439,574,.0082662478,.036159836,1920335,67577,28870195,1,28.870195,19.882095
9/24/20,Argentina,ARG,678266,14766,.02177022,.36802459,1842991,40691,44494502,1,44.494503,331.86121
9/24/20,Bahamas,BHS,3699,86,.023249527,.20254065,18263,46339,385640,1,.38564,223.00592
9/24/20,Belize,BLZ,1706,22,.012895662,.12713318,13419,33608,383071,1,.38307101,57.430607
9/24/20,Bolivia,BOL,132618,7765,.058551628,.45414636,292016,24938,11353142,1,11.353142,683.95166
9/24/20,Brazil,BRA,4657702,139808,.030016519,.26020682,17900000,84072,209469333,1,209.46933,667.43903
9/24/20,Chile,CHL,451634,12469,.027608639,.1450709,3113195,162531,18729160,1,18.72916,665.7533
9/24/20,Colombia,COL,790823,24746,.031291451,.22373445,3534650,69295,49648685,1,49.648685,498.42206
9/24/20,Costa Rica,CRI,69459,795,.011445601,.32548124,213404,41803,4999441,1,4.9994411,159.01778
9/24/20,Dominican Republic,DOM,110122,2076,.018851819,.24013641,458581,42175,10627165,1,10.627165,195.34843
9/24/20,Ecuador,ECU,131146,11213,.085500129,.32473859,403851,22810,17084357,1,17.084356,656.33142
9/24/20,El Salvador,SLV,28201,823,.029183362,.075238578,374821,57719,6420744,1,6.4207439,128.1783
9/24/20,France,FRA,511757,31333,.061226323,.050995201,10035395,153664,66977107,,66.977104,467.81659
9/24/20,Germany,DEU,281346,9436,.033538774,.017985823,15642654,186562,82905782,,82.905785,113.81594
9/24/20,Guatemala,GTM,87933,3170,.036050174,.29024816,302958,16839,17247807,1,17.247807,183.79149
9/24/20,Haiti,HTI,8668,227,.026188279,.31965187,27117,2371,11123176,1,11.123176,20.407841
9/24/20,Honduras,HND,73193,2249,.030726982,.42474306,172323,17335,9587522,1,9.5875216,234.57574
9/24/20,Italy,ITA,304323,35781,.11757573,.0282102,10787694,178484,60421760,,60.421761,592.18732
9/24/20,Jamaica,JAM,5588,77,.013779528,.074740857,74765,25223,2934855,1,2.934855,26.236389
9/24/20,Japan,JPN,80490,1540,.019132812,.042628892,1888156,14940,126529100,,126.5291,12.171113
9/24/20,Mexico,MEX,715457,75439,.1054417,.44140089,1620878,12541,126190788,1,126.19079,597.81702
9/24/20,Nicaragua,NIC,5073,149,.029371182,,,,6465513,1,6.4655132,23.045347
9/24/20,Panama,PAN,108726,2297,.021126501,.23952731,453919,104822,4176873,1,4.1768732,549.93292
9/24/20,Paraguay,PRY,36404,743,.020409845,.13917871,261563,36568,6956071,1,6.9560709,106.81317
9/24/20,Peru,PER,782695,31870,.040718287,.20713626,3778648,114235,31989256,1,31.989256,996.27197
9/24/20,Spain,ESP,704209,31118,.044188585,.059575204,11820505,252796,46796540,,46.796539,664.96368
9/24/20,Trinidad and Tobago,TTO,4235,67,.015820542,.14090833,30055,21459,1389858,1,1.389858,48.206364
9/24/20,United Kingdom,GBR,416363,41902,.10063814,.018180981,22901019,336930,66460344,,66.460342,630.48126
9/24/20,United States,USA,6985512,202800,.029031515,.068771236,101576073,306453,326687501,,326.6875,620.77673
9/24/20,Uruguay,URY,1959,47,.023991833,.008732982,224322,64524,3449299,1,3.4492991,13.625957
9/24/20,Venezuela,VEN,70406,581,.0082521373,.036663394,1920335,67578,28870195,1,28.870195,20.124561
9/25/20,Argentina,ARG,691235,15208,.022001201,.37002251,1868089,41244,44494502,1,44.494503,341.79504
9/25/20,Bahamas,BHS,3790,89,.02348285,.20371963,18604,47203,385640,1,.38564,230.78519
9/25/20,Belize,BLZ,1808,23,.012721239,.13178803,13719,34358,383071,1,.38307101,60.041088
9/25/20,Bolivia,BOL,133222,7800,.05854889,.45378277,293581,25071,11353142,1,11.353142,687.03448
9/25/20,Brazil,BRA,4689613,140537,.029967718,.26198956,17900000,84070,209469333,1,209.46933,670.91925
9/25/20,Chile,CHL,453868,12527,.027600536,.14404631,3150848,164493,18729160,1,18.72916,668.85004
9/25/20,Colombia,COL,798317,25103,.031444903,.22354826,3571117,70008,49648685,1,49.648685,505.61258
9/25/20,Costa Rica,CRI,70816,812,.011466336,.32731238,216356,42381,4999441,1,4.9994411,162.41815
9/25/20,Dominican Republic,DOM,110597,2087,.018870313,.23923883,462287,42515,10627165,1,10.627165,196.38351
9/25/20,Ecuador,ECU,132475,11236,.084816001,.32363546,409334,23119,17084357,1,17.084356,657.67767
9/25/20,El Salvador,SLV,28415,826,.029069154,.075117707,378273,58250,6420744,1,6.4207439,128.64552
9/25/20,France,FRA,527554,31483,.059677303,.051628258,10218319,156464,66977107,,66.977104,470.05615
9/25/20,Germany,DEU,283712,9451,.033311952,.018137075,15642654,186560,82905782,,82.905785,113.99687
9/25/20,Guatemala,GTM,88878,3186,.035846893,.28887632,307668,17100,17247807,1,17.247807,184.71915
9/25/20,Haiti,HTI,8684,227,.026140027,.31642619,27444,2400,11123176,1,11.123176,20.407841
9/25/20,Honduras,HND,73840,2271,.030755688,.42849764,172323,17334,9587522,1,9.5875216,236.87039
9/25/20,Italy,ITA,306235,35801,.11690695,.028107943,10894963,180259,60421760,,60.421761,592.51831
9/25/20,Jamaica,JAM,5723,80,.013978682,.075895816,75406,25439,2934855,1,2.934855,27.258587
9/25/20,Japan,JPN,81054,1544,.01904903,.042465396,1908707,15103,126529100,,126.5291,12.202726
9/25/20,Mexico,MEX,720858,75844,.10521351,.44067881,1635790,12656,126190788,1,126.19079,601.02643
9/25/20,Nicaragua,NIC,5073,149,.029371182,,,,6465513,1,6.4655132,23.045347
9/25/20,Panama,PAN,109431,2311,.02111833,.23817773,459451,106095,4176873,1,4.1768732,553.28467
9/25/20,Paraguay,PRY,37226,761,.020442702,.14099102,264031,36912,6956071,1,6.9560709,109.40084
9/25/20,Peru,PER,794584,32037,.040319212,.20886251,3804340,115007,31989256,1,31.989256,1001.4925
9/25/20,Spain,ESP,716481,31232,.043590829,.060613401,11820505,252796,46796540,,46.796539,667.39978
9/25/20,Trinidad and Tobago,TTO,4277,70,.016366612,.1405798,30424,21723,1389858,1,1.389858,50.364857
9/25/20,United Kingdom,GBR,423236,41936,.099084198,.018251713,23188836,341160,66460344,,66.460342,630.99286
9/25/20,United States,USA,7036106,203752,.028958064,.068613239,102547355,309378,326687501,,326.6875,623.69086
9/25/20,Uruguay,URY,1967,47,.023894256,.0087111332,225803,64949,3449299,1,3.4492991,13.625957
9/25/20,Venezuela,VEN,71273,591,.0082920603,.036969818,1927870,67843,28870195,1,28.870195,20.47094
9/26/20,Argentina,ARG,702484,15543,.022125771,.3716473,1890190,41731,44494502,1,44.494503,349.32404
9/26/20,Bahamas,BHS,3790,89,.02348285,.19990505,18959,48102,385640,1,.38564,230.78519
9/26/20,Belize,BLZ,1825,24,.013150685,.13007841,14030,35135,383071,1,.38307101,62.651569
9/26/20,Bolivia,BOL,133592,7828,.058596324,.45250145,295230,25210,11353142,1,11.353142,689.50079
9/26/20,Brazil,BRA,4717991,141406,.029971655,.26357493,17900000,84069,209469333,1,209.46933,675.06781
9/26/20,Chile,CHL,455979,12591,.027613115,.14298454,3189009,166481,18729160,1,18.72916,672.26721
9/26/20,Colombia,COL,806038,25296,.031383134,.22358425,3605075,70671,49648685,1,49.648685,509.49991
9/26/20,Costa Rica,CRI,72049,828,.011492179,.32775915,219823,43059,4999441,1,4.9994411,165.61852
9/26/20,Dominican Republic,DOM,110957,2093,.018863164,.24001756,462287,42514,10627165,1,10.627165,196.9481
9/26/20,Ecuador,ECU,133981,11273,.084138796,.32183915,416298,23511,17084357,1,17.084356,659.84344
9/26/20,El Salvador,SLV,28415,826,.029069154,.075117707,378273,58249,6420744,1,6.4207439,128.64552
9/26/20,France,FRA,527554,31483,.059677303,.050771199,10390812,159104,66977107,,66.977104,470.05615
9/26/20,Germany,DEU,285026,9459,.033186447,.018221077,15642654,186559,82905782,,82.905785,114.09337
9/26/20,Guatemala,GTM,89702,3213,.035818599,.28729555,312229,17353,17247807,1,17.247807,186.28456
9/26/20,Haiti,HTI,8723,227,.026023157,.31784725,27444,2400,11123176,1,11.123176,20.407841
9/26/20,Honduras,HND,74548,2288,.030691635,.4283703,174027,17505,9587522,1,9.5875216,238.64352
9/26/20,Italy,ITA,308104,35818,.11625295,.02801111,10999350,181987,60421760,,60.421761,592.79968
9/26/20,Jamaica,JAM,5854,88,.015032456,.076979719,76046,25654,2934855,1,2.934855,29.984446
9/26/20,Japan,JPN,81703,1547,.018934432,.042140428,1938827,15341,126529100,,126.5291,12.226437
9/26/20,Mexico,MEX,726431,76243,.1049556,.44002146,1650899,12772,126190788,1,126.19079,604.18829
9/26/20,Nicaragua,NIC,5073,149,.029371182,,,,6465513,1,6.4655132,23.045347
9/26/20,Panama,PAN,110108,2323,.021097468,.23692438,464739,107311,4176873,1,4.1768732,556.15765
9/26/20,Paraguay,PRY,37922,782,.020621276,.14199699,267062,37334,6956071,1,6.9560709,112.41978
9/26/20,Peru,PER,794584,32037,.040319212,.20758112,3827824,115713,31989256,1,31.989256,1001.4925
9/26/20,Spain,ESP,716481,31232,.043590829,.060613401,11820505,252795,46796540,,46.796539,667.39978
9/26/20,Trinidad and Tobago,TTO,4312,70,.016233766,.14091504,30600,21848,1389858,1,1.389858,50.364857
9/26/20,United Kingdom,GBR,429277,41971,.097771369,.018512227,23188836,341155,66460344,,66.460342,631.51947
9/26/20,United States,USA,7080986,204492,.02887903,.06836544,103575523,312475,326687501,,326.6875,625.95599
9/26/20,Uruguay,URY,1998,47,.023523524,.0087503009,228335,65677,3449299,1,3.4492991,13.625957
9/26/20,Venezuela,VEN,71940,600,.0083402833,.037315793,1927870,67844,28870195,1,28.870195,20.782679
9/27/20,Argentina,ARG,711325,15749,.022140373,.37332821,1905361,42065,44494502,1,44.494503,353.95383
9/27/20,Bahamas,BHS,3838,89,.023189161,.20172396,19026,48271,385640,1,.38564,230.78519
9/27/20,Belize,BLZ,1825,24,.013150685,.12862076,14189,35531,383071,1,.38307101,62.651569
9/27/20,Bolivia,BOL,133901,7858,.058685146,.45180196,296371,25307,11353142,1,11.353142,692.14319
9/27/20,Brazil,BRA,4732309,141741,.029951764,.26437479,17900000,84067,209469333,1,209.46933,676.66705
9/27/20,Chile,CHL,457901,12641,.027606403,.14183466,3228414,168535,18729160,1,18.72916,674.93683
9/27/20,Colombia,COL,813056,25488,.031348392,.22355939,3636868,71293,49648685,1,49.648685,513.36707
9/27/20,Costa Rica,CRI,72049,828,.011492179,.32775915,219823,43058,4999441,1,4.9994411,165.61852
9/27/20,Dominican Republic,DOM,111386,2095,.018808467,.23685996,470261,43246,10627165,1,10.627165,197.13631
9/27/20,Ecuador,ECU,134747,11279,.083705015,.32175699,418785,23651,17084357,1,17.084356,660.19464
9/27/20,El Salvador,SLV,28630,826,.028850855,.074601784,383771,59095,6420744,1,6.4207439,128.64552
9/27/20,France,FRA,527554,31483,.059677303,.049974453,10556474,161639,66977107,,66.977104,470.05615
9/27/20,Germany,DEU,286339,9464,.033051733,.018305015,15642654,186557,82905782,,82.905785,114.15368
9/27/20,Guatemala,GTM,90092,3229,.035841141,.28683865,314086,17455,17247807,1,17.247807,187.2122
