Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020
Reunion,REU,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8928571343,.8928571343,.8928571343,.821428597,.821428597,.7261904478,.6547619104,.6292517185,.4947979152,.359459579,.3084391654,.1717932075,.1325775236,.0671013296,.0711829588,.066538997,.2018773407,.1849534959,.1849534959,.1807518154,.1800904423,.1767937392,.1840233505,.0554519221,.0805390328,.0902008712,.2288563251,.2592796087,.25543347,.2682539821,.396825403,.4396825433,.5666666627,.5666666627,.5785714388,.5892857313,.594047606,.594047606,.665476203,.594047606,.594047606,.6178571582,.7428571582,.7428571582,.7428571582,.7428571582,.8142856956,.7428571582,.8142856956,.7428571582,.8571428657,.8571428657,.8571428657,.8571428657,.928571403,.8571428657,.7857142687,.6714285612,.5571428537,.5571428537,.5571428537,.4857142866,.5571428537,.6999999881,.7428571582,.8571428657,.7619047761,.7619047761,.8333333135,.7619047761,.7619047761,.7380952239,.7380952239,.7261904478,.6309523582,.6309523582,.5880952477,.4738095403,.5690476298,.5690476298,.6047618985,.5928571224,.5928571224,.7071428299,.821428597,.821428597,.821428597,.8928571343,1,.8857142925,.8857142925,.8857142925,.8857142925,.7666666508,.7666666508,.6238095164,.6666666865,.5523809791,.4809523821,.4809523821,.6000000238,.6000000238,.7428571582,.8142856956,.803571403,.875,.7797619104,.7797619104,.7797619104,.6726190448,.6011904478,.6309523582,.5595238209,.5595238209,.4296536744,.3344155848,.4415584505,.3820346296,.3820346296,.3391774893,.3153679669,.3113095164,.3113095164,.2160714269,.2200396955,.2081349194,.2509920597,.2414682508,.2682539821,.2682539821,.2384920716,.2464285791,.3535714447,.3000000119,.3333333433,.4404761791,.5357142687,.6607142687,.7797619104,.7797619104,.8095238209,.7976190448,.7023809552,.7023809552,.6309523582,.6309523582,.6309523582,.6190476418,.6071428657,.5833333135,.4880952537,.4285714328,.2901785672,.1544642895,.1252435148,.1050054133,.0848588943,.0429541282,.0372605473,.175653398,.1700466424,.165361464,.1651913822,.163081184,.1614485234,.1582135409,.0171421096,.0193654094,.0194123797,.0180518348,.0183543283,.0174472984,.018552741,.0185091868,.0159813147,.0157133285,.0149367349,.0144165605,.0138393603,.0118281208,.0121267773,.0124150068,.0120919272,.0122562768,.0126633234,.0121981166,.0148896286,.0142773837,.0142303808,.0144699179,.1558984816,.2970134616,.2955276966,.4336229265,.433855474,.5752398968,.5745124817,.5745124817,.5745124817,.574591279,.574591279,.5742171407,.5742171407,.5742129087,.5742129087
Mayotte,MYT,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.8333333135,.8333333135,.7261904478,.5943223238,.4633699656,.5347985625,.5347985625,.4973835647,.3655154407,.4726583064,.4691880941,.4691880941,.4691880941,.3328244388,.3345251381,.3473456502,.2154775113,.3508158624,.3448634744,.3448634744,.3493589759,.3578623831,.3626242876,.4944924116,.3646222949,.3729556203,.3729556203,.3708951771,.3623917699,.3496933579,.2152395844,.3451097012,.3343954384,.2010620981,.3349906504,.3281879425,.3178094327,.3162087798,.3162087798,.3150586784,.4483920038,.3073431849,.4450982809,.5824609399,.5769451857,.43805632,.4383304119,.4383304119,.4377643466,.4377643466,.2959733009,.2987679243,.4376568198,.4369455278,.2970645726,.2979545295,.2979545295,.298289001,.2989692688,.1612141579,.3020871878,.3004715443,.4411964715,.3014449179,.4429015219,.4403041005,.4416955709,.3045527041,.3161791861,.1790363193,.1808568388,.1808568388,.3215494752,.3156638741,.3126968443,.32011801,.3166015148,.3184781373,.3184781373,.3184781373,.3198543489,.3230594695,.3054524362,.3134587109,.3117580414,.1791049838,.0451764055,.0550970398,.0553558394,.0644594803,.0580147989,.065899767,.0699814036,.2039099783,.1967671216,.3334130645,.3258373141,.3255622387,.4554323852,.5840038061,.5840038061,.5819891691,.4424542785,.4416967034,.4586205482,.3287504017,.3287504017,.3287504017,.3339396715,.346490413,.4857761264,.4755720496,.4784580469,.4784580469,.4784580469,.4815105498,.608494699,.473156333,.4670338929,.4868751466,.4868751466,.4868751466,.4813806415,.3474520743,.3494570851,.3515866399,.4587295055,.4587295055,.4587295055,.4569943845,.5909229517,.6099705696,.6062656641,.6062656641,.6062656641,.6062656641,.6056118608,.4722785354,.4615642428,.4720449746,.3346823454,.3346823454,.3346823454,.4744338989,.4711212814,.5961212516,.5882362723,.7255989313,.7255989313,.7255989313,.5862261057,.7228720784,.7228720784,.8606271744,.7196252942,.7196252942,.7196252942,.8589981198,.8589981198,.8589981198,.7183731198,.859375,.859375,.859375,.859375,.859375,.859375,.8590998054,.8590998054,.8590998054,.8590998054,.8590998054,.8590998054,.8590998054,1,1,1,1,1,1,1,.8579983115,.8579983115,.8579983115,.8579983115,.8579983115,.8579983115,.8579983115,1,1,1,1,1,1,.8577430844,.8577430844,.8577430844,.8577430844
Martinique,MTQ,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.8809523582,.8809523582,.7619047761,.7619047761,.6666666865,.5595238209,.4325396717,.5515872836,.4206349254,.4126984179,.3055555522,.2738095224,.380952388,.3746031821,.243650794,.3746031821,.5015873313,.4699546397,.4744898081,.3792517185,.3982993364,.4578231275,.3506802619,.2792516947,.4180272222,.469047606,.5642856956,.678571403,.75,.8571428657,.8571428657,.8571428657,.928571403,.928571403,.928571403,.928571403,.8142856956,.8857142925,.8857142925,.8857142925,.8857142925,.7666666508,.6523809433,.7666666508,.7666666508,.7666666508,.7666666508,.6714285612,.790476203,.9047619104,.9047619104,.8333333135,.8333333135,.8333333135,.928571403,.8333333135,.8333333135,.8333333135,.9047619104,.9047619104,.8333333135,.8333333135,.8333333135,.8333333135,.8333333135,.8333333135,.8333333135,.9047619104,.9047619104,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,.864661634,.7313283086,.7313283086,.7313283086,.7313283086,.7313283086,.7313283086,.8666666746,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,1,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.7551020384,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,1,1,1,1,1,1,.8775510192,.737074852,.737074852,.737074852,.737074852,.737074852,.737074852,.8595238328,1,1,1,1,1,1,1,1,1,.858258903,.858258903,.858258903,.7164840102,.7164840102,.7164840102,.7164840102,.8582251072,.7228867412,.5811118484,.6004377604,.6004377604,.4932949245,.4932949245,.4932949245,.6286332607,.6283403039,.7507892847,.7507892847,.8579321504,.8579321504,.8579321504,.8579321504,.8579235077,.8579235077,.8579235077,.8579235077,.8579235077,.8579235077,.8579235077,.8579931855,.8579931855,.8579931855,.8579931855,.8579931855,.8579931855,.8579931855,1,.8577075005,.8577075005,.8577075005,.8577075005
Montserrat,MSR,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8928571343,.8928571343,.8928571343,.8928571343,.8928571343,.8928571343,.8928571343,1,1,1,1,1,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.8333333135,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Monaco,MCO,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/mc/flat/64.png,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8857142925,.8857142925,.8857142925,.8857142925,.7785714269,.7785714269,.6476190686,.7619047761,.7619047761,.6369047761,.5654761791,.5456349254,.5456349254,.569444418,.4742063582,.3789682686,.4087301493,.365873009,.3857142925,.3142857254,.2989796102,.2870748341,.3108843565,.3346938789,.3537414968,.3418367505,.3418367505,.4642857313,.571428597,.6428571343,.7142857313,.8095238209,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9047619104,.9047619104,.9047619104,.8333333135,.8333333135,.8333333135,.8333333135,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.8571428657,.7857142687,.7857142687,.7857142687,.7857142687,.8571428657,.7619047761,.8333333135,.9047619104,.9047619104,.9047619104,.9047619104,.8333333135,.8571428657,.8571428657,.7619047761,.6666666865,.5952380896,.5952380896,.5523809791,.5285714269,.4333333373,.4571428597,.5523809791,.6238095164,.5523809791,.6666666865,.7619047761,.7857142687,.75,.75,.75,.821428597,.821428597,.821428597,.8928571343,1,1,1,1,1,.8571428657,.8571428657,.75,.75,.75,.6309523582,.5357142687,.5642856956,.4571428597,.4690476358,.4690476358,.3976190388,.3976190388,.4928571582,.5119047761,.5047619343,.4857142866,.4857142866,.5571428537,.6047618985,.5333333611,.5571428537,.5523809791,.571428597,.5,.5,.5,.5,.4642857313,.5833333135,.6071428657,.678571403
St Martin,MAF,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/mf/flat/64.png,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,.9047619104,.9047619104,.8095238209,.8095238209,.8095238209,.8095238209,.8095238209,.7976190448,.7976190448,.8928571343,.7704081535,.7704081535,.6989796162,.5739796162,.6811224222,.6811224222,.6811224222,.803571403,.803571403,.875,1,1,1,.9047619104,.9047619104,.9047619104,.8333333135,.8333333135,.8333333135,.8333333135,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,1,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.7976190448,.8928571343,.8928571343,.8928571343,.8928571343,.8928571343,.8928571343,1,1,.862857163,.862857163,.7438095212,.7438095212,.6188095212,.4843557477,.4843557477,.6214985847,.4905462265,.6095938087,.6095938087,.7345938087,.728787899,.728787899,.728787899,.8597402573,.7233766317,.7233766317,.7233766317,.7303030491,.7303030491,.7303030491,.7303030491,.8666666746,.7293040156,.7293040156,.862637341,.862637341,.862637341,.862637341,.862637341,.8655462265,.8655462265,.8655462265,.8655462265,.8655462265,.7246195674,.7246195674,.8590733409,.8590733409,.8590733409,.8590733409,.8590733409,1,1,.8610038757,.8610038757,.8610038757,.8610038757,.7270752788,.7270752788,.7270752788,.866071403,.7303571701,.7303571701,.6033729911
Liechtenstein,LIE,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/li/flat/64.png,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9047619104,.9047619104,.9047619104,.8095238209,.6734693646,.6734693646,.6734693646,.6417233348,.6417233348,.5090702772,.6043083668,.740362823,.6260771155,.6260771155,.753061235,.753061235,.7666666508,.6476190686,.6476190686,.6394557953,.6394557953,.6394557953,.6394557953,.7585033774,.8775510192,.8775510192,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9047619104,.8095238209,.8095238209,.8095238209,.8095238209,.8095238209,.8095238209,.9047619104,.928571403,.928571403,.8333333135,.8333333135,.8333333135,.8333333135,.8333333135,.9047619104,.9047619104,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9047619104
Saint Lucia,LCA,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8809523582,.8809523582,.7738095522,.7738095522,.7738095522,.7738095522,.7738095522,.8928571343,.8928571343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Saint Kitts and Nevis,KNA,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.8142856956,.8142856956,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1
Isle of Man,IMN,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/im/flat/64.png,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8928571343,.7678571343,.6392857432,.6392857432,.5678571463,.4607142806,.365476191,.344047606,.346598655,.3452999294,.2202999443,.1541623771,.1259668916,.0902526006,.218824029,.2103206217,.2103206217,.2103206217,.2094939053,.2149621248,.208771646,.1373430789,.1356423944,.134560138,.1881315708,.1887693256,.1961904764,.2142857164,.2857142985,.3469387889,.3554421663,.4268707633,.5646258593,.6870748401,.8061224222,.8061224222,.8775510192,1,.8928571343,.821428597,.821428597,.7142857313,.7142857313,.6071428657,.6071428657,.7142857313,.7142857313,.7142857313,.821428597,.821428597,.928571403,.928571403,.928571403,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1
French Guiana,GUF,Americas,Latin America and the Caribbean,South America,1,1,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,1,.928571403,.821428597,.821428597,.821428597,.821428597,.7142857313,.6190476418,.6904761791,.7261904478,.6309523582,.5166666508,.5166666508,.6238095164,.719047606,.719047606,.6571428776,.7523809671,.7416666746,.7416666746,.6226190329,.5154761672,.5154761672,.5189393759,.5189393759,.5296536684,.4106060565,.5296536684,.6367965341,.5415584445,.6714285612,.6714285612,.7857142687,.9047619104,.7761904597,.7761904597,.8714285493,.8714285493,.8714285493,.8714285493,.7428571582,.7642857432,.7642857432,.7642857432,.7642857432,.6316326261,.6316326261,.7602040768,.7959183455,.7959183455,.7959183455,.681632638,.8142856956,.6999999881,.6999999881,.6761904955,.6761904955,.5809524059,.6952381134,.6952381134,.6825397015,.5526695848,.5107647777,.3857647777,.481002897,.3491347432,.2241347581,.2157805413,.2146982849,.2208887637,.2109681219,.071026437,.065751709,.0525028631,.0514775701,.0443347134,.0426340327,.0399885327,.0435665846,.1807094365,.1840376556,.1864727139,.1879220009,.1820469201,.1796130538,.1759766936,.0366909802,.0320012234,.0246254466,.021161519,.0179663021,.0163198132,.0149824275,.0134230712,.0116800768,.0112013957,.0091544231,.0086976849,.0082234079,.0072175255,.0136088142,.0131632565,.0126996431,.0126928445,.0126185687,.0126301348,.1549734026,.1470264494,.1465893686,.1465199888,.1466381997,.1472885609,.1469430327,.1469430327,.1474997997,.148030743,.1479980052,.1486293226,.1483546644,.148535341,.148535341,.1481685787,.149437815,.1509702504,.1510470062,.1513000578,.1516954303,.1516954303,.1526363194,.1515627205,.1539862007,.1531701684,.1528044492,.1535896361,.1535896361,.1527872682,.1544157416,.1516321301,.1526920795,.1538383514,.1545377374,.1545377374,.155322656,.1552036107,.1555350125,.1562343985,.1560776085,.155882135,.155882135,.1568185389,.157929644,.1581851542,.1586982906,.1586745083,.1600699276,.1600699276,.1617653519,.1618787199,.1622566581,.1637447476,.1661149263,.1695947796,.1695947796,.1672246009,.1680690795,.1698878556,.1685291678,.1678989083,.163401559,.163401559,.1652330607,.1639699638,.1621030718,.162398845,.1645417064,.1650017947,.1650017947,.1656677872,.1664690673,.1684799641,.1683253497,.1670753509,.1692607701,.1692607701,.1695400625,.1705702841,.1743653417,.1762206405,.1757246107,.1747626066,.1747626066,.17729716,.17729716,.1748461872,.1748461872,.1743622571,.1744975299,.1744975299,.1718189567,.170526132,.170068264,.1779532284,.2458974868,.2437751144
Greenland,GRL,Americas,Northern America,,.,.,.,Americas,https://www.countryflags.io/gl/flat/64.png,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.821428597,.821428597,.8928571343,.8928571343,.8928571343,.8928571343,.8928571343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Grenada,GRD,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/gd/flat/64.png,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8809523582,.8809523582,.8809523582,.8095238209,.8095238209,.8095238209,.8095238209,.928571403,.8571428657,.8571428657,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Guadeloupe,GLP,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,.,.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.928571403,.8333333135,.7023809552,.5753968358,.456349194,.3253968358,.2003968358,.1575396806,.1456349194,.2765873075,.2737013102,.3927489221,.5237013102,.5107702613,.5179131031,.6250559688,.5000559688,.5000559688,.4048178792,.333389312,.3641774952,.4713203609,.4713203609,.4891774952,.5476190448,.6428571343,.6428571343,.75,.75,.75,.7857142687,.8571428657,.8571428657,.928571403,.8333333135,.8333333135,.8333333135,.9047619104,.9047619104,.9047619104,.9047619104,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,1,1,1,1,1,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.8775510192,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.9047619104,.875,.875,.875,.875,.875,.875,.875,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.928571403,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8809523582,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.8857142925,.875,.875,.875,.875,.875,.7356271744,.7356271744,.7245727777,.7245727777,.7245727777,.6021237969,.6021237969,.6190476418,.6190476418,.6252319217,.6252319217,.6252319217,.6101147532,.6101147532,.5925637484,.5925637484,.5813850164,.5813850164,.5813850164,.5783261657,.5783261657,.7183261514,.7183261514,.7170652151,.7170652151,.7170652151,.8576902151,.715704143,.715704143,.715704143,.7158370614,.7158370614,.7158370614,.5741320252,.7161180377,.5747807026,.5747807026,.7169575691,.7169575691,.7169575691,.8586626053,.8586626053,.8572974801,.8572974801,.8572974801,.714620471,.714620471,.714620471,.714620471,.7148787379,.7148787379,.7148787379,.857555747,.857555747,.857555747,.857555747,.8572775126,.8572775126,.8572775126,.8572775126,.8572775126,.8572775126,.8572775126,.8572800756,.8572800756,.8572800756,.8572800756
