Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020
India,IND,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/in/flat/64.png,1352617328,1352.61731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0000739307,.0000739307,.0001478615,.0001478615,.0001478615,.0001478615,.0002217922,.0002217922,.000295723,.0003696537,.0002217922,.0004435845,.0005914459,.0005914459,.0007393074,.0013307533,.0012568226,.0015525456,.001700407,.00199613,.0022918531,.0037704678,.0045837061,.0045837061,.0054708747,.0058405288,.0085759657,.0093152737,.011163542,.0143425642,.0155993868,.0170040708,.0191480611,.0211441927,.0226967372,.022622807,.0230663903,.0248407293,.0253582448,.0246189367,.0255800355,.0263932738,.0258757602,.0268368591,.0286111962,.0310509112,.0320120119,.0334906243,.0360042714,.0384439863,.0415490754,.0427319668,.0474635363,.0495335981,.0581095628,.0641718805,.0668333918,.0702342018,.0722303316,.075557217,.0782187209,.0791798234,.0807323679,.0857596621,.0800669938,.0783665851,.0802887827,.0839853212,.0865729004,.088790819,.0903433636,.0953706577,.0969232023,.0973667875,.101654768,.1049077213,.1088999808,.1115614846,.1149623021,.1240557805,.1294527203,.1348496675,.1391376555,.1449781805,.1525930464,.1619822532,.1704103649,.1783209443,.1845311224,.1843093336,.1896323562,.1991694123,.2136598378,.2258584201,.2297028154,.2333993465,.2403488457,.3664746881,.3718716204,.3770467937,.3842920065,.3808911741,.3845137954,.3790429235,.3904282451,.3973037899,.3992999196,.2796060741,.2852247953,.2884777486,.2916567624,.306516856,.3057036102,.3106569648,.3089565635,.3233730495,.3247038126,.3307661414,.3361630738,.344073683,.3482877314,.3491748869,.3577508628,.3667704165,.3749767244,.3726848662,.3859924078,.4024050236,.4163039923,.4204441309,.4356738627,.4405532777,.4479463696,.4943748713
Indonesia,IDN,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/id/flat/64.png,267663435,267.6634216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0003736035,.0003736035,.0014944142,.0018680177,.0018680177,.0018680177,.0018680177,.0070984671,.0093400879,.0119553134,.0138233304,.0175593663,.0168121587,.0186801758,.0198009871,.027273057,.0306354892,.0310090929,.0332507156,.0336243175,.0366131477,.0407227837,.045206029,.047074046,.0496892706,.0448324233,.0455796309,.0444588214,.047074046,.0590293594,.063512601,.063512601,.0758415163,.0814455673,.1001257449,.1012465581,.1072242111,.1117074564,.1102130413,.1128282696,.1061034054,.1079714224,.097884126,.0926536769,.0859288126,.0937744901,.092280075,.0915328637,.0889176428,.0754679143,.0754679143,.0687430501,.0732262954,.0739734992,.065380618,.0567877367,.0567877367,.0616445839,.063512601,.065380618,.0676222369,.0713582784,.0657542199,.0683694482,.0668750331,.0762151182,.0724790841,.0814455673,.0926536769,.097884126,.1004993469,.1072242111,.1191795245,.1206739396,.122915566,.1176851094,.122915566,.1214211509,.1139490753,.1117074564,.1236627698,.1251571774,.1176851094,.1165643036,.1217947528,.1232891679,.1315084398,.1225419566,.1326292604,.1356180757,.130761236,.1292668283,.1341236681,.1438373625,.1468261927,.1542982608,.1599023193,.1606495231,.1587814987,.1703632176,.1681215912,.1755936593,.1737256497,.168868795,.1658799648,.1640119553,.1576606929,.168868795,.1658799648,.1550454646,.161396727,.1670007855,.1752200574,.1819449216,.1871753633,.1927794218,.2058555484,.2084707767,.2200524807,.2260301411,.2286453694,.2215468884,.2245357186,.2312605828,.2316341847,.2320077866,.2338758111,.2361174375,.242095083,.2454575151,.2712361515,.2876747251,.2932787836,.3186838031
Hungary,HUN,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/hu/flat/64.png,9775564,9.775564194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0102295885,.0102295885,.0102295885,.0102295885,.0102295885,.0306887664,.0409183539,.0613775328,.0716071203,.0920662954,.0920662954,.0920662954,.0920662954,.102295883,.1227550656,.1227550656,.1227550656,.1432142407,.1432142407,.1739030033,.225050956,.2455101311,.2864284813,.3682651818,.4603314996,.5217090249,.6240049005,.6649232507,.7979078889,.8490558267,.9206629992,1.022958875,1.063877225,1.115025163,1.1661731,1.258239388,1.248009801,1.309387326,1.288928151,1.329846501,1.432142377,1.309387326,1.329846501,1.268468976,1.217321038,1.135484338,1.155943513,1.12525475,1.12525475,1.033188462,.9104334116,1.033188462,1.033188462,1.053647637,1.033188462,1.074106812,1.033188462,1.0024997,.9206629992,.9206629992,.8695150018,.8081374764,.7672191262,.6956120133,.7160711884,.634234488,.5830865502,.5319386125,.5217090249,.5319386125,.5114794374,.5012498498,.5217090249,.5523977876,.4807906747,.5114794374,.5523977876,.5421682,.5217090249,.5114794374,.4910202622,.4910202622,.4398723245,.409183532,.3784947693,.317117244,.2659693062,.2557397187,.2659693062,.2352805436,.2557397187,.2352805436,.2148213536,.204591766,.2148213536,.204591766,.1841325909,.1943621784,.1739030033,.1739030033,.1432142407,.1432142407,.1432142407,.1329846531,.112525478,.1329846531,.1739030033,.1534438282,.1636734158,.1534438282,.1534438282,.1329846531,.1227550656,.112525478,.112525478,.0818367079,.0613775328,.0818367079,.0920662954,.0818367079,.0716071203,.0613775328,.0613775328,.0613775328,.0613775328,.0716071203,.0511479415,.0306887664,.0102295885,.0102295885
Haiti,HTI,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/ht/flat/64.png,11123176,11.12317562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0089902384,.0089902384,.0089902384,.0089902384,.0179804768,.0179804768,.0179804768,.0269707143,.0269707143,.0269707143,.0179804768,.0179804768,.0179804768,.0179804768,.0089902384,.0089902384,.0089902384,.0089902384,.0179804768,.0179804768,.0269707143,.0269707143,.0269707143,.0269707143,.0269707143,.044951193,.044951193,.0359609537,.0359609537,.0539414287,.0539414287,.0539414287,.0539414287,.0539414287,.0539414287,.0629316717,.0719219074,.0719219074,.080912143,.080912143,.0719219074,.0719219074,.0719219074,.080912143,.080912143,.0629316717,.080912143,.080912143,.0719219074,.0539414287,.0629316717,.1168731004,.1258633435,.1168731004,.1258633435,.1708145291,.1708145291,.1798047721,.1708145291,.1977852434,.2067754865,.1528340578,.1438438147,.1528340578,.1708145291,.1348535717,.1258633435,.1708145291,.1708145291,.1977852434,.1798047721,.2337462008,.2697071433,.2786974013,.2697071433,.2786974013,.2697071433,.2157657146,.2157657146,.1708145291,.1977852434,.1798047721,.161824286,.161824286,.1438438147,.161824286,.1528340578,.1708145291,.1977852434,.1887950003,.1887950003,.1528340578,.1348535717,.1528340578,.2067754865,.161824286,.2697071433,.2876876295,.2607169151,.2786974013,.251726687,.2697071433,.2876876295,.2607169151,.2067754865,.2067754865,.0988926217,.1078828573,.1348535717
Croatia,HRV,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/hr/flat/64.png,4087843,4.087842941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.02446278,.02446278,.02446278,.02446278,.02446278,.02446278,.02446278,.0733883381,.0733883381,.1223138943,.1223138943,.1223138943,.1223138943,.1223138943,.1467766762,.1712394506,.2690905631,.2935533524,.3180161417,.3180161417,.3180161417,.3424789011,.3669416904,.3669416904,.3914044797,.4158672392,.4647928178,.4403300285,.4647928178,.4403300285,.4892555773,.6604950428,.6360322833,.6604950428,.6115694642,.6115694642,.4892555773,.5137183666,.4892555773,.5626439452,.5871067047,.4892555773,.5381811261,.6604950428,.7094206214,.7094206214,.7094206214,.7094206214,.7338833809,.6604950428,.5626439452,.4892555773,.5137183666,.3914044797,.3424789011,.3669416904,.3424789011,.2935533524,.2446277887,.2201650143,.2201650143,.2201650143,.1467766762,.1467766762,.1957022399,.1223138943,.1223138943,.1223138943,.1467766762,.1467766762,.1712394506,.1712394506,.1712394506,.1467766762,.0978511199,.0978511199,.0978511199,.0733883381,.04892556,.0733883381,.04892556,.02446278,.0733883381,.0733883381,.0733883381,.0978511199,.0978511199,.0978511199,.0978511199,.0733883381,.0733883381,.0733883381,.02446278,.02446278,.02446278,0,0,0,0,0,0,0,0,0,.02446278,.0733883381,.1223138943,.1467766762,.1467766762,.1467766762,.1467766762,.1712394506,.1957022399,.2446277887,.2446277887,.2201650143,.1712394506,.1712394506,.1712394506,.1712394506,.1712394506,.1467766762,.1223138943,.1223138943,.1223138943,.1467766762
Honduras,HND,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/hn/flat/64.png,9587522,9.587521553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0104302242,.0104302242,.0104302242,.0312906727,.0730115697,.0730115697,.1043022424,.1460231394,.156453371,.156453371,.2190347165,.2190347165,.2190347165,.198174268,.1668835878,.1668835878,.1460231394,.1147324666,.1043022424,.1147324666,.0938720182,.1355929226,.198174268,.2503253818,.239895165,.239895165,.2294649333,.2190347165,.2294649333,.3024764955,.2920462787,.2503253818,.2086044848,.1877440363,.2086044848,.2607555985,.3024764955,.3129067421,.3650578558,.2920462787,.3546276391,.4172089696,.4589298666,.4484996498,.438069433,.3859182894,.4276391864,.4693600833,.4276391864,.5215111971,.4276391864,.4067787528,.3859182894,.4067787528,.4067787528,.4067787528,.4172089696,.4797903299,.4589298666,.4902205467,.5006507635,.5215111971,.5423716903,.5215111971,.5110809803,.5632321239,.5840925574,.5215111971,.604952991,.5632321239,.636243701,.6258134842,.5840925574,.6466739178,.6883947849,.7301157117,.8135575056,.8031272888,.844848156,.792697072,.7196854949,.7718365788,.8344179392,.8135575056,.844848156,.8135575056,.7092552781,.7196854949,.9282899499,.9908713102,1.095173597,1.084743381,1.47066164,1.491522074,1.418510556,1.418510556,1.449801207,1.867010117,2.044323921,2.086044788,2.211207628,2.221637726,1.929591537,2.065184355,2.242498159,2.284219027,2.638846636,2.388521433,1.908730984,1.91916132,1.8565799,1.940021753,1.867010117,1.877440333,2.054754257,2.044323921,1.929591537,2.263358593,2.419811964
Guyana,GUY,Americas,Latin America and the Caribbean,South America,1,1,.,Americas,https://www.countryflags.io/gy/flat/64.png,779004,.7790039778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,0,0,0,0,0,0,0,0,0,.1283690482,.1283690482,.3851071596,.3851071596,.3851071596,.3851071596,.3851071596,.513476193,.6418452263,.6418452263,.513476193,.513476193,.2567380965,.2567380965,.2567380965,.2567380965,.2567380965,.1283690482,0,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.2567380965,.2567380965,.2567380965,.1283690482,.2567380965,.2567380965,.2567380965,.2567380965,.2567380965,.3851071596,.2567380965,.2567380965,.2567380965,.2567380965,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,0,0,0,0,0,0,0,0,0,0,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,.2567380965,.2567380965,.2567380965,.2567380965,.2567380965,.1283690482,.1283690482,.1283690482,.1283690482,.1283690482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1283690482,.2567380965,.2567380965,.2567380965,.3851071596,.3851071596,.513476193,.513476193,.513476193,.513476193,.513476193,.3851071596,.3851071596,.3851071596,.3851071596,.513476193,.3851071596,.3851071596,.3851071596,.3851071596,.2567380965,.2567380965
Guatemala,GTM,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/gt/flat/64.png,17247807,17.24780655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0057978388,.0057978388,.0057978388,.0057978388,.0057978388,.0057978388,.0057978388,.0057978388,.0057978388,.0057978388,0,0,0,0,0,0,0,0,0,.0057978388,.0057978388,.0115956776,.0115956776,.0115956776,.0115956776,.0115956776,.0115956776,.0231913552,.0231913552,.0173935164,.0173935164,.0115956776,.0231913552,.0231913552,.0231913552,.0231913552,.0231913552,.0173935164,.0347870328,.0347870328,.0463827103,.0579783879,.0463827103,.0463827103,.0521805473,.0521805473,.0521805473,.0521805473,.0347870328,.0463827103,.0347870328,.0347870328,.0463827103,.0521805473,.0463827103,.0579783879,.0579783879,.0579783879,.0695740655,.0579783879,.0637762249,.0695740655,.0579783879,.0637762249,.1101589352,.1101589352,.1275524497,.139148131,.1507438123,.1681373268,.1681373268,.17393516,.2029243559,.2609027326,.2724984288,.3304767907,.3478703201,.3768595159,.3942530155,.4928162992,.5739860535,.8870693445,.9392498732,.9972282648,1.026217461,1.084195852,1.205950499,1.26392889,1.321907163,1.29871583,1.310311556,1.061004519,1.089993715,1.04361093,1.055206656,1.124780655,1.147972107,1.142174244,1.136376381,1.246535301,1.258131027,1.29871583,1.472651005,1.588607788,1.611799121,1.524831533,1.501640201,1.658181906,1.716160297,1.727755904,1.84951055,1.878499746,1.791532159,1.727755904,1.890095353,2.006052256,2.122009039,2.058232784,2.179987431,2.110413313,2.21477437,2.336529016,2.4524858,2.545251131,2.295944214,2.278550625,2.10461545,2.081423998,2.052434921
Greece,GRC,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/gr/flat/64.png,10731726,10.73172569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0093181655,.0093181655,.0093181655,.0279544983,.0372726619,.0372726619,.0465908311,.0465908311,.0559089966,.0559089966,.1118179932,.1304543167,.1490906477,.1584088206,.1677269787,.2049996555,.2143178135,.2515904903,.2981812954,.3447721303,.3354539573,.3261358142,.3354539573,.400681138,.428635627,.4379538,.4752264619,.456590116,.4193174541,.409999311,.400681138,.400681138,.4193174541,.3354539573,.3074994683,.2702268064,.2422723174,.2515904903,.2515904903,.2422723174,.2236359864,.2609086335,.2143178135,.2422723174,.2702268064,.2609086335,.2702268064,.2609086335,.2609086335,.2422723174,.2236359864,.1770451516,.2049996555,.1770451516,.1490906477,.1490906477,.1211361587,.1118179932,.1118179932,.1118179932,.1024998277,.1024998277,.0838634893,.1024998277,.0931816623,.1304543167,.1397724897,.1397724897,.1397724897,.1304543167,.1397724897,.1584088206,.1584088206,.1490906477,.1397724897,.1118179932,.1024998277,.0931816623,.0931816623,.0931816623,.0838634893,.0652271584,.0931816623,.0745453238,.0745453238,.0745453238,.0652271584,.0652271584,.0465908311,.0652271584,.0745453238,.0745453238,.0372726619,.0372726619,.0372726619,.0279544983,.0372726619,.0465908311,.0652271584,.0559089966,.0559089966,.0652271584,.0652271584,.0652271584,.0652271584,.0652271584,.0652271584,.0559089966,.0372726619,.0279544983,.018636331,.018636331,.018636331,.018636331,.018636331,.018636331,.0093181655,.0093181655,.018636331,.018636331,.018636331,.0093181655,.0093181655,.0093181655,.0093181655,.0093181655,.0093181655,.0093181655,.0093181655,.0093181655,.0093181655,.018636331,.0372726619,.0652271584
Equatorial Guinea,GNQ,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/gq/flat/64.png,1308974,1.308974028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0763957128,.0763957128,.0763957128,.0763957128,.0763957128,.0763957128,.0763957128,.0763957128,.0763957128,.0763957128,0,0,.1527914256,.1527914256,.2291871309,.2291871309,.2291871309,.2291871309,.2291871309,.2291871309,.2291871309,.3819785416,.3055828512,.3055828512,.2291871309,.2291871309,.2291871309,.2291871309,.2291871309,.4583742619,.5347699523,.3819785416,.3055828512,.3819785416,.3819785416,.3819785416,.3819785416,.3819785416,.3819785416,.1527914256,.0763957128,.0763957128,.0763957128,0,0,0,0,0,0,0,0,0,0,0,0,1.527914166,1.527914166,1.527914166,1.527914166,1.527914166,1.527914166,1.527914166,1.527914166,1.527914166,1.527914166,0,0,0,0,0,0,1.451518536,1.451518536,1.451518536,1.451518536,1.451518536,1.451518536,1.451518536,1.451518536,1.451518536,1.451518536,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,GNB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gw/flat/64.png,1874309,1.874308944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1600589901,.1600589901,.1600589901,.1600589901,.1600589901,.1600589901,.2134119868,.1600589901,.1600589901,.2134119868,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.1067059934,.0533529967,.2667649984,.2667649984,.2134119868,.2134119868,.2134119868,.2134119868,.2134119868,.3734709918,.3734709918,.3734709918,.1600589901,.1600589901,.1600589901,.1600589901,.2667649984,.2667649984,.2667649984,.2134119868,.2134119868,.2134119868,.2134119868,.3734709918,.3734709918,.3734709918,.3734709918,.3734709918,.3734709918,.2667649984,.3201179802,.3201179802,.3201179802,.1600589901,.1600589901,.1600589901,.0533529967,.1067059934,.1067059934,.1067059934,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,.0533529967,0,0,0
Gambia,GMB,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gm/flat/64.png,2280102,2.280102015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,0,0,0,0,0,0,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,.0438576862,0,0,.0438576862,.0438576862,.0438576862,.0438576862,.0877153724
Guinea,GIN,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gn/flat/64.png,12414318,12.41431808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0080552148,.0080552148,.0241656452,.0241656452,.0402760729,.0402760729,.0483312905,.0483312905,.0483312905,.0483312905,.0483312905,.0483312905,.0322208591,.0322208591,.0161104295,.0161104295,.0080552148,.0080552148,.0080552148,.0241656452,.0241656452,.0322208591,.0322208591,.0322208591,.0322208591,.0322208591,.0322208591,.0322208591,.0563865043,.0483312905,.0402760729,.0402760729,.0402760729,.0402760729,.0563865043,.0563865043,.0563865043,.0644417182,.0483312905,.0402760729,.0402760729,.0322208591,.0322208591,.0483312905,.0322208591,.0402760729,.0402760729,.0322208591,.0241656452,.0241656452,.0241656452,.0241656452,.0241656452,.0080552148,.0080552148,0,0,0,.0080552148,.0161104295,.0161104295,.0241656452,.0241656452,.0241656452,.0241656452,.0322208591,.0322208591,.0322208591,.0241656452,.0241656452,.0322208591,.0241656452,.0241656452,.0322208591,.0402760729,.0322208591,.0483312905,.0483312905,.0483312905,.0402760729,.0402760729,.0402760729,.0402760729,.0322208591,.0241656452,.0402760729,.0322208591,.0322208591,.0322208591,.0322208591,.0322208591,.0322208591,.0402760729,.0402760729,.0402760729,.0241656452,.0241656452,.0322208591,.0322208591
Ghana,GHA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/gh/flat/64.png,29767108,29.76710892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0033594125,.0033594125,.0067188251,.0067188251,.0134376502,.0134376502,.0134376502,.016797062,.016797062,.016797062,.0134376502,.0134376502,.0100782374,.0100782374,.0033594125,.0033594125,.0033594125,0,.0033594125,.0033594125,.0033594125,.0100782374,.0100782374,.0100782374,.0100782374,.0100782374,.0100782374,.0100782374,.0100782374,.0100782374,.0100782374,.0033594125,.0033594125,.0033594125,.0067188251,.0067188251,.0100782374,.0100782374,.0235158876,.0235158876,.0268753003,.0268753003,.0302347131,.0302347131,.0268753003,.0268753003,.0235158876,.0235158876,.0067188251,.0201564748,.016797062,.016797062,.0134376502,.0201564748,.0201564748,.033594124,.0369535387,.0369535387,.0369535387,.0302347131,.0302347131,.0302347131,.0302347131,.0235158876,.0268753003,.0134376502,.016797062,.016797062,.016797062,.0100782374,.0134376502,.016797062,.016797062,.0235158876,.0201564748,.0201564748,.0268753003,.033594124,.033594124,.0470317751,.0436723642,.0403129496,.0403129496,.033594124,.033594124,.0537506007,.0403129496,.0470317751,.0739070773,.0604694262,.0739070773,.1242982671,.1242982671,.1242982671,.1578923911,.1377359182,.1377359182,.1511735618,.1242982671,.1545329839,.1410953254,.090704143,.1075012013,.1075012013,.0739070773,.0739070773,.090704143,.0873447284,.0873447284,.0571100153,.0571100153,.0772664919,.0604694262,.0739070773,.0739070773,.0739070773,.0571100153,.033594124,.0503911898,.0537506007,.0638288409,.0604694262,.0604694262,.0470317751
Georgia,GEO,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/ge/flat/64.png,3726549,3.72654891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0268344786,.0536689572,.0536689572,.0805034414,.0805034414,.0805034414,.0805034414,.0805034414,.0805034414,.0805034414,.0536689572,.0268344786,.0268344786,0,.0268344786,.0268344786,.0268344786,.0268344786,.0536689572,.0536689572,.0536689572,.0536689572,.0805034414,.0805034414,.0536689572,.0536689572,.0536689572,.0805034414,.0805034414,.1073379144,.1073379144,.1073379144,.0805034414,.0805034414,.1073379144,.1073379144,.1073379144,.1073379144,.0805034414,.0536689572,.0805034414,.0805034414,.0805034414,.0805034414,.0536689572,.0536689572,.0536689572,.0268344786,.0268344786,.0268344786,0,0,0,0,0,0,0,0,0,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,0,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,0,0,0,0,0,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,.0268344786,0,0,0,0,0,0,0,0,0,0,0,0,.0268344786,.0268344786,.0268344786
