date,country,iso3,confirmed,deaths,death_pos,pos_test,test_wom
9/18/20,Portugal,PRT,67176,1894,.028194593,.028638177,2345680
9/18/20,Qatar,QAT,122917,209,.0017003344,.17210855,714183
9/18/20,Romania,ROU,110217,4360,.039558325,.050421264,2185923
9/18/20,Russia,RUS,1086955,19128,.017597785,.02587988,42000000
9/18/20,Rwanda,RWA,4671,25,.005352173,.0099010738,471767
9/18/20,San Marino,SMR,723,42,.058091287,.096787147,7470
9/18/20,Saudi Arabia,SAU,328720,4430,.013476515,.055090729,5966884
9/18/20,Senegal,SEN,14645,301,.02055309,.089317843,163965
9/18/20,Serbia,SRB,32757,739,.022560064,.030796293,1063667
9/18/20,Sierra Leone,SLE,2153,72,.033441707,,
9/18/20,Singapore,SGP,57543,27,.00046921434,.023034954,2498073
9/18/20,Sint Maarten,SXM,574,20,.034843206,.21102941,2720
9/18/20,Slovak Republic,SVK,6256,39,.0062340153,.015521455,403055
9/18/20,Slovenia,SVN,4195,140,.033373062,.021366216,196338
9/18/20,Somalia,SOM,3390,98,.028908554,,
9/18/20,South Africa,ZAF,657627,15857,.024112454,.16425933,4003590
9/18/20,South Sudan,SSD,2609,49,.018781142,.21662238,12044
9/18/20,Spain,ESP,640040,30495,.047645461,.059500773,10756835
9/18/20,Sri Lanka,LKA,3281,13,.0039622067,.01250486,262378
9/18/20,Suriname,SUR,4691,96,.02046472,.37103537,12643
9/18/20,Sweden,SWE,88237,5865,.066468716,.063335821,1393161
9/18/20,Switzerland,CHE,49283,2045,.04149504,.039375558,1251614
9/18/20,Syria,SYR,3731,168,.045028143,,
9/18/20,Tajikistan,TJK,9259,73,.0078842212,,
9/18/20,Tanzania,TZA,509,21,.041257367,,
9/18/20,Thailand,THA,3497,58,.016585644,.0046675643,749213
9/18/20,Togo,TGO,1640,41,.025,.020119244,81514
9/18/20,Trinidad and Tobago,TTO,3651,60,.016433854,.12688538,28774
9/18/20,Tunisia,TUN,8570,133,.015519253,.047867734,179035
9/18/20,Turkey,TUR,299810,7377,.024605583,.033032265,9076278
9/18/20,Uganda,UGA,5594,61,.01090454,.012589289,444346
9/18/20,Ukraine,UKR,173703,3535,.020350829,.087472469,1985802
9/18/20,United Arab Emirates,ARE,83433,403,.004830223,.0097440649,8562443
9/18/20,United Kingdom,GBR,385936,41732,.10813192,.01806115,21368297
9/18/20,United States,USA,6730088,198570,.029504815,.069942281,96223461
9/18/20,Uruguay,URY,1890,46,.024338624,.0089914799,210199
9/18/20,Uzbekistan,UZB,50253,419,.0083378106,.03647032,1377915
9/18/20,Venezuela,VEN,65174,530,.0081320768,.034342937,1897741
9/18/20,Vietnam,VNM,1068,35,.032771535,.0010583217,1009145
9/18/20,Zambia,ZMB,14022,329,.02346313,.10233767,137017
9/18/20,Zimbabwe,ZWE,7647,224,.029292533,.048662372,157144
9/19/20,Afghanistan,AFG,38919,1437,.036922839,.35971829,108193
9/19/20,Albania,ALB,12226,358,.029281858,.16413602,74487
9/19/20,Algeria,DZA,49623,1665,.033552989,,
9/19/20,Andorra,AND,1564,53,.033887468,.011378104,137457
9/19/20,Angola,AGO,3901,147,.037682645,.059149977,65951
9/19/20,Argentina,ARG,622934,12799,.020546317,.36472678,1707947
9/19/20,Armenia,ARM,47154,928,.019680196,.18159622,259664
9/19/20,Aruba,ABW,3460,23,.0066473987,.12463977,27760
9/19/20,Australia,AUS,26898,849,.031563684,.0037039521,7261973
9/19/20,Austria,AUT,37474,765,.020414153,.026167186,1432099
9/19/20,Azerbaijan,AZE,39042,574,.014702115,.037257157,1047906
9/19/20,Bahamas,BHS,3214,73,.02271313,.19458739,16517
9/19/20,Bahrain,BHR,64499,221,.0034264098,.048715182,1324002
9/19/20,Bangladesh,BGD,347372,4913,.014143339,.19195227,1809679
9/19/20,Belarus,BLR,75461,776,.010283458,.043990836,1715380
9/19/20,Belgium,BEL,100748,9944,.098701708,.035797633,2814376
9/19/20,Belize,BLZ,1606,20,.0124533,.12921393,12429
9/19/20,Benin,BEN,2280,40,.01754386,.013486097,169063
9/19/20,Bolivia,BOL,130470,7586,.058143634,.45737863,285256
9/19/20,Bosnia and Herzegovina,BIH,25217,758,.030059088,.11447807,220278
9/19/20,Botswana,BWA,2567,13,.0050642774,.016449435,156054
9/19/20,Brazil,BRA,4528240,136532,.030151229,.30165911,15011116
9/19/20,Bulgaria,BGR,18819,755,.04011903,.03826711,491780
9/19/20,Burkina Faso,BFA,1816,56,.030837005,,
9/19/20,Cameroon,CMR,20431,416,.020361215,.1371208,149000
9/19/20,Canada,CAN,144607,9262,.06404946,.022063436,6554147
9/19/20,Cape Verde,CPV,5186,50,.0096413419,.067723572,76576
9/19/20,Central African Republic,CAF,4786,62,.01295445,,
9/19/20,Chad,TCD,1149,81,.070496082,,
9/19/20,Channel Islands,CHI,644,48,.074534163,.0054936148,117227
9/19/20,Chile,CHL,444674,12254,.027557267,.14769724,3010713
9/19/20,China,CHN,90334,4737,.052438729,.00056458748,160000000
9/19/20,Colombia,COL,758398,24039,.031697076,.2254118,3364500
9/19/20,Congo,COG,4986,89,.01784998,,
9/19/20,Costa Rica,CRI,63712,706,.011081115,.32443717,196377
9/19/20,Cote d'Ivoire,CIV,19269,120,.0062276195,.12790914,150646
9/19/20,Croatia,HRV,14725,244,.016570458,.057863094,254480
9/19/20,Cuba,CUB,5055,113,.022354105,.0095031662,531928
9/19/20,Cyprus,CYP,1590,22,.013836478,.0046109543,344831
9/19/20,Czech Republic,CZE,48306,499,.010329979,.041261014,1170742
9/19/20,Democratic Republic of Congo,COD,10488,268,.025553012,,
9/19/20,Denmark,DNK,22436,635,.028302727,.006797276,3300734
9/19/20,Djibouti,DJI,5403,61,.011290024,.073207416,73804
9/19/20,Dominican Republic,DOM,107700,2044,.018978644,.24347016,442354
9/19/20,Ecuador,ECU,125620,11084,.088234358,.32704514,384106
9/19/20,Egypt,EGY,101900,5750,.05642787,.7548148,135000
9/19/20,El Salvador,SLV,27428,808,.029458947,.075761884,362029
9/19/20,Equatorial Guinea,GNQ,5002,83,.016593363,.087571561,57119
9/19/20,Estonia,EST,2875,64,.022260869,.015471379,185827
9/19/20,Eswatini,SWZ,5245,104,.019828407,.16511364,31766
9/19/20,Ethiopia,ETH,68131,1089,.015983913,.057023171,1194795
9/19/20,Finland,FIN,8922,339,.037995964,.010153312,878728
9/19/20,France,FRA,444978,31085,.069857389,.044497799,10000000
9/19/20,Gabon,GAB,8696,53,.0060947561,.05888487,147678
9/19/20,Gambia,GMB,3504,108,.030821918,.23757543,14749
9/19/20,Georgia,GEO,3306,19,.0057471264,.0062480983,529121
9/19/20,Germany,DEU,272932,9388,.034396846,.018749017,14557136
9/19/20,Ghana,GHA,45877,297,.0064738323,.098270305,466845
9/19/20,Greece,GRC,14978,331,.02209908,.012544252,1194013
9/19/20,Guatemala,GTM,85152,3105,.036464207,.29372784,289901
9/19/20,Guinea,GIN,10286,63,.0061248299,.32497156,31652
9/19/20,Guyana,GUY,2168,64,.029520296,.18198606,11913
9/19/20,Haiti,HTI,8600,221,.025697675,.33395463,25752
9/19/20,Honduras,HND,71143,2166,.030445723,.4257434,167103
9/19/20,Hungary,HUN,16920,675,.039893616,.028007587,604122
9/19/20,Iceland,ISL,2307,10,.0043346337,.0093479911,246791
9/19/20,India,IND,5400619,86752,.016063344,.086473197,62454254
9/19/20,Indonesia,IDN,240687,9448,.0392543,.083401166,2885895
9/19/20,Iran,IRN,419043,24118,.057554953,.11266989,3719210
9/19/20,Iraq,IRQ,315597,8491,.026904564,.15477847,2039024
9/19/20,Ireland,IRL,32538,1792,.055074066,.031565253,1030817
9/19/20,Isle of Man,IMN,339,24,.07079646,.02929485,11572
9/19/20,Israel,ISR,183602,1226,.0066774874,.060539994,3032739
9/19/20,Italy,ITA,296569,35692,.12034974,.02865571,10349386
9/19/20,Jamaica,JAM,4758,60,.01261034,.066366315,71693
9/19/20,Japan,JPN,78662,1504,.019119779,.042955451,1831246
9/19/20,Jordan,JOR,4540,30,.0066079297,.0042944276,1057184
9/19/20,Kazakhstan,KAZ,107262,1671,.015578677,.03924045,2733455
9/19/20,Kenya,KEN,36829,646,.017540526,.072930448,504988
9/19/20,Kosovo,XKX,15002,614,.040927876,,
9/19/20,Kuwait,KWT,99049,581,.0058657834,.14048925,705029
9/19/20,Kyrgyz Republic,KGZ,45335,1063,.023447668,.16933863,267718
9/19/20,Latvia,LVA,1515,36,.023762377,.0051652011,293309
9/19/20,Lebanon,LBN,28297,286,.010107079,.039666876,713366
9/19/20,Lesotho,LSO,1390,33,.023741007,.078838408,17631
9/19/20,Liberia,LBR,1335,82,.06142322,,
9/19/20,Libya,LBY,27234,436,.0160094,.15155596,179696
9/19/20,Lithuania,LTU,3664,87,.023744542,.0050684954,722897
9/19/20,Luxembourg,LUX,7718,124,.016066339,.0099379485,776619
9/19/20,Madagascar,MDG,16020,219,.013670412,.2389939,67031
9/19/20,Malawi,MWI,5718,179,.031304654,.11424347,50051
9/19/20,Malaysia,MYS,10167,130,.012786466,.0071742381,1417154
9/19/20,Maldives,MDV,9649,33,.0034200435,.069613583,138608
9/19/20,Mali,MLI,3006,128,.042581502,.062536404,48068
9/19/20,Malta,MLT,2699,19,.0070396443,.01177307,229252
9/19/20,Mauritania,MRT,7365,161,.021860149,.094919577,77592
9/19/20,Mauritius,MUS,366,10,.027322404,.0015300747,239204
9/19/20,Mexico,MEX,694121,73258,.10554068,.44339973,1565452
9/19/20,Moldova,MDA,46336,1201,.025919372,.18777455,246764
9/19/20,Montenegro,MNE,7898,134,.016966321,.12882705,61307
9/19/20,Morocco,MAR,99816,1795,.017983088,.042184431,2366181
9/19/20,Mozambique,MOZ,6537,41,.00627199,.053054899,123212
9/19/20,Myanmar,MMR,5263,81,.015390461,.024729121,212826
9/19/20,Namibia,NAM,10292,111,.010785076,.1174363,87639
9/19/20,Nepal,NPL,62797,401,.0063856551,.069411501,904706
9/19/20,Netherlands,NLD,91934,6275,.068255484,.045001999,2042887
9/19/20,New Zealand,NZL,1815,25,.013774104,.0020045592,905436
9/19/20,Nicaragua,NIC,4961,147,.029631123,,
9/19/20,Niger,NER,1183,69,.058326289,.057622992,20530
9/19/20,Nigeria,NGA,57145,1095,.019161781,.11847918,482321
9/19/20,North Macedonia,MKD,16557,689,.041613817,.095102154,174097
9/19/20,Norway,NOR,12858,267,.020765282,.013668225,940722
9/19/20,Oman,OMN,91753,818,.0089152399,.29673168,309212
9/19/20,Pakistan,PAK,305671,6416,.020989887,.097771548,3126380
9/19/20,Palestine,PSE,35003,253,.0072279517,,
9/19/20,Panama,PAN,105601,2247,.021278208,.24624687,428842
9/19/20,Paraguay,PRY,33015,636,.019263972,.13292347,248376
9/19/20,Peru,PER,756412,31283,.041357093,.206221,3667968
9/19/20,Philippines,PHL,283460,4930,.017392226,.085112669,3330409
9/19/20,Poland,POL,78330,2282,.029133154,.025416411,3081867
9/19/20,Portugal,PRT,68025,1899,.027916208,.02900012,2345680
9/19/20,Qatar,QAT,123146,209,.0016971724,.17126042,719057
9/19/20,Romania,ROU,111550,4402,.039462123,.050473493,2210071
9/19/20,Russia,RUS,1092915,19270,.017631747,.025776297,42400000
9/19/20,Rwanda,RWA,4689,26,.0055448925,.009891591,474039
9/19/20,San Marino,SMR,723,42,.058091287,.096787147,7470
9/19/20,Saudi Arabia,SAU,329271,4458,.013538999,.054787952,6009916
9/19/20,Senegal,SEN,14688,302,.020561002,.088857159,165299
9/19/20,Serbia,SRB,32840,740,.022533495,.030702321,1069626
9/19/20,Sierra Leone,SLE,2159,72,.033348773,,
9/19/20,Singapore,SGP,57558,27,.00046909205,.02304096,2498073
9/19/20,Sint Maarten,SXM,584,20,.034246575,.21470588,2720
9/19/20,Slovak Republic,SVK,6546,39,.0059578368,.016012525,408805
9/19/20,Slovenia,SVN,4309,141,.032722209,.021608962,199408
9/19/20,Somalia,SOM,3401,98,.028815055,,
9/19/20,South Africa,ZAF,659656,15940,.02416411,.16390358,4024659
9/19/20,South Sudan,SSD,2642,49,.018546555,.21936233,12044
9/19/20,Spain,ESP,640040,30495,.047645461,.059500773,10756835
9/19/20,Sri Lanka,LKA,3283,13,.0039597927,.012339461,266057
9/19/20,Suriname,SUR,4709,97,.020598853,.36757475,12811
9/19/20,Sweden,SWE,88237,5865,.066468716,.063335821,1393161
9/19/20,Switzerland,CHE,49283,2045,.04149504,.039375558,1251614
9/19/20,Syria,SYR,3765,170,.045152724,,
9/19/20,Tajikistan,TJK,9303,73,.007846931,,
9/19/20,Tanzania,TZA,509,21,.041257367,,
9/19/20,Thailand,THA,3506,59,.016828295,.004679577,749213
9/19/20,Togo,TGO,1659,41,.024713682,.020082071,82611
9/19/20,Trinidad and Tobago,TTO,3853,61,.015831819,.13288498,28995
9/19/20,Tunisia,TUN,9110,138,.015148189,.047886629,190241
9/19/20,Turkey,TUR,301348,7445,.024705656,.032849144,9173694
9/19/20,Uganda,UGA,6017,63,.010470334,.01354125,444346
9/19/20,Ukraine,UKR,177048,3585,.020248746,.08786837,2014923
9/19/20,United Arab Emirates,ARE,84242,404,.0047957078,.0097214645,8665567
9/19/20,United Kingdom,GBR,390358,41759,.10697616,.018268092,21368297
9/19/20,United States,USA,6774138,199282,.029418061,.06961377,97310312
9/19/20,Uruguay,URY,1904,46,.024159664,.008999981,211556
9/19/20,Uzbekistan,UZB,50992,427,.0083738621,.037006635,1377915
9/19/20,Venezuela,VEN,65949,539,.0081729824,.034751318,1897741
9/19/20,Vietnam,VNM,1068,35,.032771535,.0010583217,1009145
9/19/20,Zambia,ZMB,14070,330,.023454158,.10164202,138427
9/19/20,Zimbabwe,ZWE,7672,225,.029327424,.048821464,157144
9/20/20,Afghanistan,AFG,39044,1441,.036907081,.35955098,108591
9/20/20,Albania,ALB,12385,362,.029228905,.16440775,75331
9/20/20,Algeria,DZA,49826,1672,.033556778,,
9/20/20,Andorra,AND,1564,53,.033887468,.011378104,137457
9/20/20,Angola,AGO,3991,152,.038085692,.060514625,65951
9/20/20,Argentina,ARG,631365,13053,.020674253,.36515349,1729040
9/20/20,Armenia,ARM,47431,930,.01960743,.17993005,263608
9/20/20,Aruba,ABW,3551,23,.0064770486,.12485496,28441
9/20/20,Australia,AUS,26912,851,.031621583,.0036887345,7295727
9/20/20,Austria,AUT,38095,766,.020107625,.026369106,1444683
9/20/20,Azerbaijan,AZE,39188,575,.014672859,.03715235,1054792
9/20/20,Bahamas,BHS,3315,74,.022322776,.19489682,17009
9/20/20,Bahrain,BHR,65039,221,.0033979611,.048781384,1333275
9/20/20,Bangladesh,BGD,348918,4939,.014155189,.19157951,1821270
9/20/20,Belarus,BLR,75674,780,.010307371,.04372314,1730754
9/20/20,Belgium,BEL,102295,9948,.097248152,.036072969,2835780
9/20/20,Belize,BLZ,1627,21,.012907191,.12826173,12685
9/20/20,Benin,BEN,2280,40,.01754386,.013486097,169063
9/20/20,Bolivia,BOL,130676,7617,.058289204,.45553294,286864
9/20/20,Bosnia and Herzegovina,BIH,25428,763,.030006293,.11543595,220278
9/20/20,Botswana,BWA,2567,13,.0050642774,.016449435,156054
9/20/20,Brazil,BRA,4544629,136895,.030122371,.30275092,15011116
9/20/20,Bulgaria,BGR,18863,761,.04034353,.038259413,493029
9/20/20,Burkina Faso,BFA,1846,56,.030335862,,
9/20/20,Cameroon,CMR,20431,416,.020361215,.1371208,149000
9/20/20,Canada,CAN,145750,9267,.063581474,.02202167,6618481
9/20/20,Cape Verde,CPV,5257,51,.0097013507,.068650752,76576
9/20/20,Central African Republic,CAF,4786,62,.01295445,,
9/20/20,Chad,TCD,1151,81,.070373587,,
9/20/20,Channel Islands,CHI,644,48,.074534163,.0054936148,117227
9/20/20,Chile,CHL,446274,12286,.027530173,.14688121,3038333
9/20/20,China,CHN,90369,4737,.052418418,.00056480622,160000000
9/20/20,Colombia,COL,765076,24208,.031641301,.22544925,3393562
9/20/20,Congo,COG,4986,89,.01784998,,
9/20/20,Costa Rica,CRI,63712,706,.011081115,.3190178,199713
9/20/20,Cote d'Ivoire,CIV,19320,120,.0062111802,.1266661,152527
9/20/20,Croatia,HRV,14922,248,.016619757,.05764417,258864
9/20/20,Cuba,CUB,5091,115,.022588883,.0095708445,531928
9/20/20,Cyprus,CYP,1600,22,.01375,.0046110176,346995
9/20/20,Czech Republic,CZE,49290,503,.010204909,.041496988,1187797
9/20/20,Democratic Republic of Congo,COD,10515,271,.025772706,,
9/20/20,Denmark,DNK,22905,638,.02785418,.0068345857,3351337
9/20/20,Djibouti,DJI,5403,61,.011290024,.072936632,74078
9/20/20,Dominican Republic,DOM,108289,2047,.018903119,.2426704,446239
9/20/20,Ecuador,ECU,126419,11090,.087724157,.32657379,387107
9/20/20,Egypt,EGY,102015,5770,.056560311,.75566667,135000
9/20/20,El Salvador,SLV,27553,811,.029434182,.075592674,364493
9/20/20,Equatorial Guinea,GNQ,5002,83,.016593363,.087571561,57119
9/20/20,Estonia,EST,2924,64,.021887826,.01558245,187647
9/20/20,Eswatini,SWZ,5269,104,.019738091,.16481592,31969
9/20/20,Ethiopia,ETH,68820,1096,.015925603,.057215638,1202818
9/20/20,Finland,FIN,8980,339,.037750557,.010179952,882126
9/20/20,France,FRA,444978,31085,.069857389,.044497799,10000000
9/20/20,Gabon,GAB,8696,53,.0060947561,.05888487,147678
9/20/20,Gambia,GMB,3526,108,.030629609,.23906706,14749
9/20/20,Georgia,GEO,3502,19,.0054254713,.0063616168,550489
9/20/20,Germany,DEU,273965,9390,.034274451,.01881998,14557136
9/20/20,Ghana,GHA,46004,297,.0064559602,.098052755,469176
9/20/20,Greece,GRC,15142,338,.022322018,.012595106,1202213
9/20/20,Guatemala,GTM,85444,3119,.036503442,.2934173,291203
9/20/20,Guinea,GIN,10325,64,.0061985473,.3181034,32458
9/20/20,Guyana,GUY,2269,64,.028206259,.18764472,12092
9/20/20,Haiti,HTI,8619,221,.025641026,.33469245,25752
9/20/20,Honduras,HND,71616,2184,.030495979,.42225918,169602
9/20/20,Hungary,HUN,17990,683,.037965536,.029204592,615999
9/20/20,Iceland,ISL,2307,10,.0043346337,.0091752606,251437
9/20/20,India,IND,5487580,87882,.01601471,.086199947,63661060
9/20/20,Indonesia,IDN,244676,9553,.039043471,.083717234,2922648
9/20/20,Iran,IRN,422140,24301,.057566211,.11267195,3746629
9/20/20,Iraq,IRQ,319035,8555,.026815239,.1550906,2057088
9/20/20,Ireland,IRL,32933,1792,.054413505,.031515647,1044973
9/20/20,Isle of Man,IMN,339,24,.07079646,.02929485,11572
9/20/20,Israel,ISR,187902,1256,.0066843354,.061180413,3071277
9/20/20,Italy,ITA,298156,35707,.11975946,.028578674,10432814
9/20/20,Jamaica,JAM,4988,67,.013432237,.068964563,72327
9/20/20,Japan,JPN,79142,1508,.019054359,.042953454,1842506
9/20/20,Jordan,JOR,4779,30,.0062774639,.0044637644,1070621
9/20/20,Kazakhstan,KAZ,107307,1671,.015572144,.039256912,2733455
9/20/20,Kenya,KEN,36981,648,.017522512,.073231444,504988
9/20/20,Kosovo,XKX,15063,614,.040762134,,
9/20/20,Kuwait,KWT,99434,584,.0058732424,.14058408,707292
9/20/20,Kyrgyz Republic,KGZ,45335,1063,.023447668,.16933863,267718
9/20/20,Latvia,LVA,1525,36,.023606557,.0051652542,295242
9/20/20,Lebanon,LBN,29303,297,.010135481,.041077092,713366
9/20/20,Lesotho,LSO,1424,33,.023174157,.079708926,17865
9/20/20,Liberia,LBR,1335,82,.06142322,,
9/20/20,Libya,LBY,27949,444,.015886078,.15553491,179696
9/20/20,Lithuania,LTU,3744,87,.02323718,.0051632333,725127
9/20/20,Luxembourg,LUX,7718,124,.016066339,.0098914094,780273
9/20/20,Madagascar,MDG,16053,223,.013891485,.23818921,67396
9/20/20,Malawi,MWI,5731,179,.031233642,.11329894,50583
9/20/20,Malaysia,MYS,10219,130,.012721402,.0072109313,1417154
9/20/20,Maldives,MDV,9724,33,.0033936652,.069550537,139812
9/20/20,Mali,MLI,3013,128,.042482577,.060999312,49394
9/20/20,Malta,MLT,2731,20,.0073233247,.011799627,231448
9/20/20,Mauritania,MRT,7368,161,.021851249,.094958246,77592
9/20/20,Mauritius,MUS,366,10,.027322404,.0015300747,239204
9/20/20,Mexico,MEX,697663,73493,.10534169,.44145352,1580377
9/20/20,Moldova,MDA,46596,1203,.025817666,.18882819,246764
9/20/20,Montenegro,MNE,8612,136,.015791919,.13894805,61980
9/20/20,Morocco,MAR,101743,1830,.017986495,.042586062,2389115
9/20/20,Mozambique,MOZ,6771,43,.0063506127,.054261331,124785
9/20/20,Myanmar,MMR,5805,94,.016192937,.027275803,212826
9/20/20,Namibia,NAM,10377,112,.0107931,.11700832,88686
9/20/20,Nepal,NPL,64122,411,.0064096567,.070133112,914290
9/20/20,Netherlands,NLD,93778,6279,.066956006,.045904644,2042887
9/20/20,New Zealand,NZL,1815,25,.013774104,.0019926378,910853
9/20/20,Nicaragua,NIC,4961,147,.029631123,,
9/20/20,Niger,NER,1188,69,.058080807,.057700712,20589
9/20/20,Nigeria,NGA,57242,1098,.019181719,.1186803,482321
9/20/20,North Macedonia,MKD,16735,693,.041410219,.095375143,175465
9/20/20,Norway,NOR,12897,267,.020702489,.013709683,940722
9/20/20,Oman,OMN,93475,846,.0090505481,.30230069,309212
9/20/20,Pakistan,PAK,306304,6420,.020959569,.096903309,3160924
9/20/20,Palestine,PSE,35686,262,.0073418147,,
9/20/20,Panama,PAN,106203,2257,.021251753,.24481568,433808
9/20/20,Paraguay,PRY,33520,659,.019659905,.13360862,250882
9/20/20,Peru,PER,762865,31369,.041119989,.20652507,3693813
9/20/20,Philippines,PHL,286743,4984,.017381418,.085074775,3370482
9/20/20,Poland,POL,79240,2293,.028937405,.025390152,3120895
9/20/20,Portugal,PRT,68577,1912,.027881067,.029235445,2345680
9/20/20,Qatar,QAT,123376,210,.0017021139,.17039073,724077
9/20/20,Romania,ROU,112781,4435,.039324,.05072315,2223462
9/20/20,Russia,RUS,1098958,19349,.017606677,.025663463,42821891
9/20/20,Rwanda,RWA,4711,26,.005518998,.009898494,475931
9/20/20,San Marino,SMR,723,42,.058091287,.096787147,7470
9/20/20,Saudi Arabia,SAU,329754,4485,.013601048,.054505251,6049949
9/20/20,Senegal,SEN,14714,302,.020524671,.088360168,166523
9/20/20,Serbia,SRB,32908,741,.022517322,.030674841,1072801
9/20/20,Sierra Leone,SLE,2168,72,.033210333,,
9/20/20,Singapore,SGP,57576,27,.00046894539,.023048166,2498073
9/20/20,Sint Maarten,SXM,584,20,.034246575,.21470588,2720
9/20/20,Slovak Republic,SVK,6677,39,.0058409465,.016196562,412248
9/20/20,Slovenia,SVN,4420,142,.032126699,.021914167,201696
9/20/20,Somalia,SOM,3442,98,.028471818,,
9/20/20,South Africa,ZAF,661211,15953,.024126943,.16360725,4041453
9/20/20,South Sudan,SSD,2642,49,.018546555,.21936233,12044
9/20/20,Spain,ESP,640040,30495,.047645461,.059500773,10756835
9/20/20,Sri Lanka,LKA,3287,13,.003954974,.01224797,268371
9/20/20,Suriname,SUR,4723,97,.020537794,.36712009,12865
9/20/20,Sweden,SWE,88237,5865,.066468716,.063335821,1393161
9/20/20,Switzerland,CHE,49283,2045,.04149504,.039375558,1251614
9/20/20,Syria,SYR,3800,172,.045263156,,
9/20/20,Tajikistan,TJK,9346,73,.0078108283,,
9/20/20,Tanzania,TZA,509,21,.041257367,,
9/20/20,Thailand,THA,3506,59,.016828295,.004679577,749213
9/20/20,Togo,TGO,1666,41,.024609843,.020044999,83113
9/20/20,Trinidad and Tobago,TTO,3901,65,.016662395,.13367371,29183
9/20/20,Tunisia,TUN,10732,159,.014815505,.056412656,190241
9/20/20,Turkey,TUR,302867,7506,.024783155,.03267521,9269015
9/20/20,Uganda,UGA,6287,63,.010020678,.01391739,451737
9/20/20,Ukraine,UKR,180119,3626,.020131135,.088343427,2038850
9/20/20,United Arab Emirates,ARE,84916,404,.0047576427,.0096904896,8762818
9/20/20,United Kingdom,GBR,394257,41777,.10596388,.018450558,21368297
9/20/20,United States,USA,6810352,199509,.029294962,.06937544,98166609
9/20/20,Uruguay,URY,1917,46,.023995826,.009004185,212901
9/20/20,Uzbekistan,UZB,51640,433,.0083849728,.037476912,1377915
9/20/20,Venezuela,VEN,66656,547,.0082063125,.035123866,1897741
9/20/20,Vietnam,VNM,1068,35,.032771535,.0010583217,1009145
9/20/20,Zambia,ZMB,14131,330,.023352912,.10097322,139948
9/20/20,Zimbabwe,ZWE,7683,225,.029285435,.048696853,157772
9/21/20,Afghanistan,AFG,39074,1444,.036955521,.35928133,108756
9/21/20,Albania,ALB,12535,364,.029038692,.16463095,76140
9/21/20,Algeria,DZA,50023,1679,.03356456,,
9/21/20,Andorra,AND,1681,53,.031528853,.012229279,137457
9/21/20,Angola,AGO,4117,154,.037405878,.062425133,65951
9/21/20,Argentina,ARG,640147,13482,.021060787,.36267534,1765069
9/21/20,Armenia,ARM,47552,936,.019683715,.17927846,265241
9/21/20,Aruba,ABW,3587,24,.0066908281,.12466982,28772
9/21/20,Australia,AUS,26942,854,.03169772,.0036836762,7313889
9/21/20,Austria,AUT,38658,767,.019840654,.026512675,1458095
9/21/20,Azerbaijan,AZE,39280,576,.014663951,.037133567,1057803
9/21/20,Bahamas,BHS,3418,75,.021942656,.19857085,17213
9/21/20,Bahrain,BHR,65752,224,.0034067405,.048896678,1344713
9/21/20,Bangladesh,BGD,350621,4979,.014200519,.19114463,1834323
9/21/20,Belarus,BLR,75898,785,.010342829,.043638349,1739250
9/21/20,Belgium,BEL,103392,9950,.096235685,.035839148,2884890
9/21/20,Belize,BLZ,1635,21,.012844036,.12721756,12852
9/21/20,Benin,BEN,2294,40,.017436791,.012710127,180486
9/21/20,Bolivia,BOL,130986,7654,.058433726,.45567799,287453
9/21/20,Bosnia and Herzegovina,BIH,25521,770,.030171232,.11364436,224569
9/21/20,Botswana,BWA,2567,13,.0050642774,.016449435,156054
9/21/20,Brazil,BRA,4558040,137272,.030116454,.3036443,15011116
9/21/20,Bulgaria,BGR,19014,765,.040233511,.038333364,496017
9/21/20,Burkina Faso,BFA,1896,56,.029535865,,
9/21/20,Cameroon,CMR,20598,416,.020196136,.1382416,149000
9/21/20,Canada,CAN,147583,9279,.062873095,.022032101,6698544
9/21/20,Cape Verde,CPV,5281,52,.0098466203,.068964168,76576
9/21/20,Central African Republic,CAF,4786,62,.01295445,,
9/21/20,Chad,TCD,1153,81,.070251517,,
9/21/20,Channel Islands,CHI,652,48,.073619634,.0055618584,117227
9/21/20,Chile,CHL,447468,12298,.02748353,.14646327,3055155
9/21/20,China,CHN,90381,4737,.052411459,.00056488125,160000000
9/21/20,Colombia,COL,770435,24397,.031666525,.22497495,3424537
9/21/20,Congo,COG,5002,89,.017792882,,
9/21/20,Costa Rica,CRI,65602,745,.011356361,.32037702,204765
9/21/20,Cote d'Ivoire,CIV,19327,120,.0062089306,.12658335,152682
9/21/20,Croatia,HRV,14992,253,.016875667,.05719256,262132
9/21/20,Cuba,CUB,5141,116,.022563703,.0094114421,546250
9/21/20,Cyprus,CYP,1603,22,.013724267,.0045025558,356020
9/21/20,Czech Republic,CZE,50764,522,.010282878,.042352322,1198612
9/21/20,Democratic Republic of Congo,COD,10519,271,.025762904,,
9/21/20,Denmark,DNK,23323,640,.027440723,.0068731308,3393359
9/21/20,Djibouti,DJI,5404,61,.011287935,.072579779,74456
9/21/20,Dominican Republic,DOM,108783,2054,.018881626,.24377744,446239
9/21/20,Ecuador,ECU,126711,11095,.087561458,.32632914,388292
9/21/20,Egypt,EGY,102141,5787,.056656975,.75660002,135000
9/21/20,El Salvador,SLV,27798,812,.029210735,.075554468,367920
