Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020,7/21/2020,7/22/2020,7/23/2020,7/24/2020,7/25/2020,7/26/2020,7/27/2020,7/28/2020,7/29/2020,7/30/2020,7/31/2020,8/1/2020,8/2/2020,8/3/2020,8/4/2020,8/5/2020,8/6/2020,8/7/2020,8/8/2020,8/9/2020,8/10/2020,8/11/2020,8/12/2020,8/13/2020,8/14/2020,8/15/2020,8/16/2020,8/17/2020,8/18/2020,8/19/2020,8/20/2020,8/21/2020,8/22/2020,8/23/2020,8/24/2020,8/25/2020,8/26/2020,8/27/2020,8/28/2020,8/29/2020,8/30/2020,8/31/2020,9/1/2020,9/2/2020,9/3/2020,9/4/2020,9/5/2020,9/6/2020,9/7/2020,9/8/2020,9/9/2020,9/10/2020,9/11/2020,9/12/2020,9/13/2020,9/14/2020,9/15/2020,9/16/2020,9/17/2020,9/18/2020,9/19/2020,9/20/2020,9/21/2020,9/22/2020,9/23/2020,9/24/2020,9/25/2020,9/26/2020,9/27/2020,9/28/2020,9/29/2020,9/30/2020,10/1/2020,10/2/2020,10/3/2020,10/4/2020,10/5/2020,10/6/2020,10/7/2020,10/8/2020,10/9/2020,10/10/2020,10/11/2020,10/12/2020,10/13/2020,10/14/2020,10/15/2020,10/16/2020,10/17/2020,10/18/2020,10/19/2020,10/20/2020,10/21/2020,10/22/2020,10/23/2020,10/24/2020,10/25/2020,10/26/2020,10/27/2020
Oman,OMN,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/om/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,6,0,0,0,6,5,0,23,0,4,0,0,6,5,37,0,0,0,15,6,1,45,0,0,57,5,0,0,69,18,4,4,31,0,0,131,0,255,0,66,42,30,92,45,43,49,133,0,39,14,47,86,29,31,78,87,160,0,27,85,0,134,110,0,219,0,286,0,130,33,606,0,0,0,342,359,1488,983,866,41,924,1079,1556,708,1467,710,806,772,856,871,693,548,962,881,837,1222,1003,737,1156,851,799,949,1229,1854,1005,1016,1204,1030,843,1159,730,1051,1052,1360,1322,1232,1146,1458,1314,3427,1658,1054,1238,1729,1559,1653,1181,0,0,0,0,0,8382,1107,1353,1218,1210,1433,596,352,206,149,123,130,132,165,211,198,0,0,0,526,235,262,199,0,0,851,351,214,0,804,0,0,578,399,168,142,210,0,0,446,157,185,250,285,0,0,770,363,414,287,283,0,0,1036,433,294,0,0,0,0,1768,304,675,54,402,0,0,1109,382,335,351,321,0,0,1395,776,549,418,582,0,0,1329,390,329
Norway,NOR,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/no/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,5,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7695,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536,0,0,78,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
North Macedonia,MKD,Europe,Southern Europe,,.,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,5,0,3,0,3,7,0,5,2,4,0,0,3,42,12,23,18,25,15,21,24,48,29,36,37,126,53,36,38,111,69,45,93,47,21,44,22,20,13,24,64,5,24,6,16,16,26,8,50,16,11,9,24,11,17,14,17,16,30,19,17,17,26,10,16,11,8,6,7,5,6,18,12,11,5,13,34,46,33,27,41,22,48,74,43,75,40,30,79,112,48,123,150,128,111,40,172,125,230,70,336,120,123,123,142,97,0,111,51,83,61,69,131,0,183,103,70,137,99,268,89,534,144,184,90,136,113,259,127,15,42,423,161,239,175,368,93,51,0,339,112,127,225,75,58,40,60,297,215,211,81,48,95,368,216,224,89,95,86,251,214,54,142,98,134,56,131,103,132,85,97,60,71,86,135,102,126,110,94,65,61,159,158,109,96,100,77,146,158,104,106,154,90,95,107,96,194,167,191,162,128,153,281,232,142,200,183,197,321,531
Nigeria,NGA,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ng/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,5,0,1,11,5,0,8,2,9,0,7,7,12,15,6,8,29,24,7,7,4,18,0,9,0,11,14,17,16,0,52,12,32,0,49,17,64,53,67,78,66,33,124,57,111,110,140,152,122,50,90,106,67,100,167,89,48,74,116,91,105,159,151,115,118,89,206,161,130,133,81,166,145,143,397,210,119,129,274,344,340,274,137,161,230,229,275,209,431,372,382,395,344,406,649,268,393,203,163,280,265,173,249,308,344,224,121,207,293,341,305,167,228,344,138,246,498,389,426,829,561,240,266,295,522,221,355,11188,314,265,207,407,142,160,263,334,366,1689,292,207,337,217,253,265,316,882,178,312,707,317,445,291,297,199,125,372,429,188,189,106,91,218,103,276,200,188,90,64,185,93,3442,220,213,126,138,105,162,149,113,508,116,72,101,42,421,94,141,125,50,183,357,95,148,63,97,24,208,63,137,51,110,4253,54,86,100,83,105,205,95,180,106,345
Niger,NER,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ne/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,2,12,1,0,34,0,15,0,0,20,3,4,0,10,66,63,33,36,25,35,18,32,17,26,29,11,16,9,18,25,14,17,7,13,11,10,19,7,5,9,16,20,4,15,11,11,8,3,10,0,7,10,5,21,5,4,9,3,3,4,0,2,2,5,2,3,0,4,0,0,8,8,0,10,0,2,0,0,4,2,5,15,0,4,0,16,4,0,2,3,6,2,0,2,14,0,0,0,1,0,20,1,0,0,4,0,4,2,1,2,0,0,0,1,0,0,4,0,5,20,0,0,0,0,5,3,10,0,0,2,1,0,1,0,3,1,0,0,1,0,0,0,1,0,0,3,0,0,3,0,0,0,0,8,0,0,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,0,1,0,0,0,0,7,0,1,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,3
Nicaragua,NIC,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/ni/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,289,0,0,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
New Zealand,NZL,Oceania,Australia and New Zealand,,.,.,.,Oceania,https://www.countryflags.io/nz/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,5,10,13,6,7,11,9,9,11,24,29,20,65,41,35,56,49,49,75,82,100,42,46,51,45,62,32,30,59,23,24,38,34,15,12,11,11,3,10,26,14,16,15,21,3,15,12,4,9,10,7,5,0,0,14,5,3,0,1,0,5,1,12,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,0,2,0,2,3,0,0,0,1,0,1,7,0,0,0,0,0,5,2,0,0,0,1,0,0,4,0,0,0,5,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,7,0,0,0,1,0,15,7,7,2,15,13,8,16,8,1,1,2,1,4,9,7,8,13,2,16,4,9,7,5,0,9,1,8,0,7,1,4,4,2,12,3,10,3,5,2,0,9,1,0,1,0,0,7,1,0,0,9,1,5,5,2,0,1,3,5,1,7,4
New Caledonia,NCL,Oceania,Melanesia,,.,.,.,Oceania,https://www.countryflags.io/nc/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Netherlands,NLD,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/nl/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepal,NPL,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/np/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,3,1,1,4,0,0,0,0,0,0,0,0,0,6,0,9,0,0,2,0,2,0,1,0,0,0,1,8,4,21,0,17,25,43,28,4,19,13,1,1,45,12,12,43,32,102,21,96,90,187,16,36,61,67,117,9,19,216,176,194,376,76,114,312,48,136,179,121,60,1462,664,823,272,132,264,688,253,139,120,431,147,1705,34,697,224,285,103,58,173,609,207,156,107,106,75,626,121,146,227,151,93,111,358,65,130,233,425,499,40,140,171,64,109,240,124,134,160,85,120,264,250,136,281,175,313,385,569,169,313,267,588,768,1112,917,1354,1566,1814,1736,2287,918,1818,972,852,1173,879,1062,1068,1243,871,1447,966,1005,823,1893,457,1455,1147,885,742,731,1057,961,3307,2044,1329,1133,2340,1126,2675,1680,1229,1552,1473,1503,2174,3564,3522,1800,2326,2335,2108,2996,3215,2668,2846,3336,4005,3168
Namibia,NAM,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/na/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,2,0,1,0,3,7,15,7,5,3,0,3,26,3,0,60,2,5,16,0,24,345,7,12,0,129,11,0,120,13,0,1504,18,9,28,19,16,15,3,49,54,169,2,42,13,28,112,398,52,75,29,128,32,143,20,175,659,127,131,913,732,150,665,144,183,262,22,64,79,247,72,51,87,180,27,11,150,77,69,268,68,10,22,160,62,86,19,29,10,96,207,25,184,31,59,3,4,102,59,22,139,27,4,34,65
Myanmar,MMR,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/mm/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,1,0,6,0,11,0,4,6,6,6,0,1,12,5,1,4,2,2,3,5,5,7,1,4,3,4,0,8,4,2,1,1,2,0,4,0,8,0,5,2,3,3,5,0,3,0,6,0,0,2,0,8,4,6,2,5,4,4,0,4,4,3,4,1,2,3,1,0,1,14,3,1,4,0,5,4,2,4,1,0,0,5,4,1,2,3,2,2,0,0,6,2,2,2,1,1,1,1,1,1,4,0,3,3,1,2,1,0,1,5,3,1,2,5,2,0,2,0,4,1,3,0,0,4,4,0,2,1,2,3,1,1,0,12,14,3,72,93,72,0,51,23,91,42,76,36,186,58,72,185,506,134,296,0,300,181,211,318,364,401,222,417,400,353,234,302,282,372,312,2692,518,1509,2097,840,771,893,706,492,1306,-9,2279,1301,1263,1212,1087,1366
Mozambique,MOZ,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/mz/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,0,1,3,0,0,0,0,0,0,0,6,1,0,0,2,3,3,7,0,0,0,0,1,7,1,1,0,0,4,0,0,0,3,20,0,0,11,2,6,1,6,1,11,5,5,7,1,4,5,2,6,1,6,0,6,3,0,15,2,0,4,0,25,14,1,2,2,3,1,3,16,1,0,7,0,21,3,57,3,4,5,15,5,4,2,0,22,11,64,33,1,17,5,4,11,50,3,6,14,22,3,4,9,22,89,13,17,32,5,8,20,50,41,64,60,61,27,33,49,46,89,26,68,29,158,148,118,41,87,23,22,70,0,0,200,141,68,36,82,18,48,94,42,6,55,64,157,86,126,109,118,2,116,326,286,208,91,120,38,29,369,27,341,22,141,116,252,254,454,99,260,32,135,212,330,155,179,48,10,241,323,171,158,61,8,10,9,1,28
Morocco,MAR,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/ma/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,1,3,0,2,2,9,5,2,26,9,10,5,12,4,12,13,24,31,26,14,12,20,32,33,13,23,43,24,39,30,51,56,102,83,150,56,99,173,182,215,185,179,162,145,137,93,257,180,140,179,90,87,173,98,143,197,182,97,261,65,71,107,97,217,76,130,58,434,517,456,329,73,47,49,44,85,72,18,35,78,69,63,109,56,48,76,106,61,82,41,61,32,156,67,17,93,87,106,64,70,169,396,448,466,677,131,380,238,218,651,508,379,144,395,260,301,211,257,247,236,228,182,156,115,513,59,186,347,302,475,533,661,365,559,995,642,1157,1177,861,292,1010,957,922,778,597,1061,574,1230,1393,841,1303,1135,815,2293,1315,1148,1569,1737,1240,1327,1435,866,1260,1446,1345,822,1143,2484,2127,2344,1673,1661,1442,2077,1921,1962,1760,2318,1724,3426,1725,2361,1942,1746,2218,1441,1877,2785,2462,1421,1908,2643,2349,2300,2018,2788,2133,2747,1832,2553,2091,1964,2497,2077,2953,2392,2591,2449,2417,2796,2847,2694,3197,2823,2727,2784
Montserrat,MSR,Americas,Latin America and the Caribbean,Caribbean,1,.,.,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,MNE,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/me/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,41,9,0,0,0,0,33,13,15,7,0,30,0,36,10,4,11,19,12,4,4,0,8,4,2,7,16,4,4,9,2,2,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,0,27,21,7,0,41,0,112,105,21,75,70,30,92,0,74,288,152,0,424,163,146,118,111,45,69,37,80,42,72,78,80,76,49,92,59,95,52,23,64,60,78,48,125,108,124,58,37,46,60,39,21,7,41,40,38,43,67,31,16,82,103,72,128,105,132,139,157,119,184,189,260,191,88,264,282,190,205,221,185,150,355,249,350,247,172,103,191,300,143,138,154,214,199,226,294,293,234,278,285,223,174,241,235
Mongolia,MNG,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/mn/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,5,0,1,3,2,0,0,2,2,2,1,4,6,0,0,1,0,0,0,0,21,5,5,0,0,12,2,6,0,3,0,11,2,16,5,7,0,14,5,10,1,1,5,0,0,0,1,1,2,4,2,3,6,1,2,0,3,2,1,1,3,2,2,0,2,0,0,0,1,3,1,0,0,4,3,0,0,5,0,0,0,14,16,0,0,0,3,0,6,0,0,3,4,0,2,3,0,2,5,0,1,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Monaco,MCO,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/mc/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,6,0,8,2,0,1,3,0,9,6,1,0,0,8,8,6,9,5,0,0,3,1,0,0,0,0,3,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-25,3,3,5,0,0,5,0,0,16,0,5,4,1,4,10,5,0,1,6,4,2,1,1,2,0,5,4,3,6,1,0,1,4,5,4,5,2,0,0,4,4,0,0,0,0,0,5,5,4,2,8,3,0,6,6
Moldova,MDA,Europe,Eastern Europe,,.,.,.,Europe,https://www.countryflags.io/md/flat/64.png,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,13,3,5,0,3,3,1,7,3,0,10,6,19,19,13,27,37,64,41,115,66,0,48,55,101,94,70,70,30,50,139,68,90,62,48,41,121,114,89,79,99,33,22,89,107,52,0,116,0,81,83,445,0,416,83,261,89,82,0,239,155,177,126,41,116,125,146,231,210,188,100,59,133,142,157,192,202,171,107,176,175,273,220,151,123,193,188,199,166,198,118,148,153,212,252,247,303,322,329,194,308,387,252,268,211,126,240,265,342,273,270,193,91,132,257,318,233,201,301,245,308,323,255,229,302,245,126,225,0,509,242,182,200,0,440,258,278,280,352,312,0,665,0,0,798,0,0,887,299,287,0,0,983,0,733,0,317,828,0,782,0,0,779,384,0,1475,0,0,0,1856,439,507,495,502,0,782,524,529,572,380,417,402,375,362,418,502,503,473,480,512,471,542,528,481,493,375,371,374,443,465,533,687,612,651,590,619,720,680,617,571,440,471
