Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020
Lithuania,LTU,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/lt/flat/64.png,2801543,2.801542997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1189820543,.1189820543,.1189820543,0,0,0,0,0,0,0,0,0,0,0,0,.7138922811,.7138922811,.7138922811,0,0,0,0,.1189820543,.1189820543,.1189820543,0,5.473174572,5.473174572,10.5894022,5.59215641,5.59215641,4.87826395,9.161618233,12.96904373,10.70838451,7.614851475,3.807425737,8.328743935,13.68293571,18.6801815,15.70563126,12.25515175,8.090779305,5.235210419,9.042635918,11.4222765,13.68293571,6.900959015,8.20976162,5.473174572,5.235210419,5.473174572,9.875510216,12.01718712,10.35143852,13.08802605,10.5894022,8.090779305,2.617605209,9.518564224,12.01718712,13.68293571,9.518564224,7.49586916,3.807425737,4.402336121,6.187066555,6.187066555,10.23245621,10.23245621,10.5894022,3.212515354,3.569461584,5.473174572,6.544013023,6.068084717,5.354192257,5.116228104,2.379641056,2.379641056,2.855569124,4.402336121,4.283353806
Lesotho,LSO,Africa,Sub-Saharan Africa,Southern Africa,.,.,.,Africa,https://www.countryflags.io/ls/flat/64.png,2108132,2.108131886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1581178755,.1581178755,.1581178755,0,0,0,.1581178755,.1581178755,.2371768057
Sri Lanka,LKA,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/lk/flat/64.png,21670000,21.67000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0153822489,.0153822489,.0153822489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0307644978,.0307644978,0,0,0,.0153822489,0,.0615289956,.0769112408,.0922934934,.0615289956,.1230579913,.1230579913,.1538224816,.0922934934,.1076757386,.0922934934,.1845869869,.2153514773,.2307337373,.1692047417,.1692047417,.1845869869,.1538224816,.1076757386,.0307644978,.1076757386,.1076757386,.1845869869,.2461159825,.3537917137,.4307029545,.3230272233,.2461159825,.1384402364,.1384402364,.1076757386,.1999692321,.1999692321,.2614982426,.2461159825,.2461159825,.4307029545,.4307029545,.5537609458,.4614674747,.4922319651,.6306722164,.476849705,.584525466,.4153207242,.6922011971,1.369020104,1.584371686,1.630518317,.9383171797,1.568989396,1.707429647,2.122750282,1.430549145,1.261344433,.7537301779,.7075834274,.6922011971,.784494698,1.169050932,1.076757431,1.153668642,.7998769283,.8921704292,.7691124678,.6460544467,.7537301779,.8614059091,.8767881989,.6460544467,.5383787155,.4307029545,.3691739738
Libya,LBY,Africa,Northern Africa,,.,.,.,Africa,https://www.countryflags.io/ly/flat/64.png,6678567,6.678566933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0499109067,0,0,-.0499109067,0,0,.0499109067,.0499109067,.3992872536,.3493763506,.3493763506,0,.0499109067,.0499109067,.0499109067,0,.0998218134,.0998218134,.0998218134,0,.1996436268,.1996436268,.1996436268,0,.1497327238,.1497327238,.1497327238,0,0,0,0,0,.1996436268,.1996436268,.2495545298,.0499109067,.0998218134,.0499109067,.0499109067,0,0,.1996436268,.1996436268,.1996436268,0,0,0,.3493763506,.3493763506,.3493763506,0,0,.1497327238,.1996436268,.1996436268,.0998218134,.0499109067,.0499109067,.0499109067,.0499109067,.4991090596,.5490199924,.5490199924,.0998218134,0,0,0
Liberia,LBR,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/lr/flat/64.png,4818977,4.818976879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.20751293,.20751293,.20751293,0,0,0,0,0,0,.0691709742,.0691709742,.0691709742,0,.20751293,.20751293,.20751293,0,0,.899222672,.899222672,1.24507761,.3458548784,.3458548784,0,1.383419514,1.383419514,1.383419514,0,.20751293,.899222672,.899222672,.6917097569,1.175906539,1.452590466,1.452590466,.2766838968,0,.4150258601,.4150258601,1.521761417,1.383419514,1.590932488,1.037564635,1.037564635,1.037564635,.622538805,.5533677936,.5533677936,.7608807087,.5533677936,.5533677936,.3458548784,.5533677936,.3458548784,.20751293,.1383419484,.2766838968,.899222672,.899222672,1.314248562,.8300517201,1.106735587,.8300517201
Lebanon,LBN,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/lb/flat/64.png,6848925,6.848925114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0486694388,.0486694388,.0486694388,0,0,0,0,0,0,0,0,0,0,.0973388776,.0973388776,.1460083127,.0486694388,.0486694388,.1946777552,.1946777552,.1946777552,.5840332508,.7300415635,.9247193336,.4866943657,.340686053,.3893555105,.340686053,.6327027082,.5353637934,.6327027082,.5353637934,.3893555105,.4866943657,.3893555105,.3893555105,.340686053,.6813721061,.7300415635,.6327027082,.1946777552,.1460083127,.2433471829,.2920166254,.2920166254,.6813721061,.7787110209,.8273804188,.4380249381,.5353637934,1.80076921,1.557422042,1.460083127,.2433471829,.2433471829,.0973388776,.2433471829,.2433471829,2.287463665,2.287463665,2.433471918,.3893555105,.4380249381,.2920166254,.9733887315,.8273804188,1.362744212,.6813721061,.5353637934,0,.0973388776,.0973388776,.5840332508,.5353637934,.5353637934,.2433471829,.1946777552,.1946777552,20.0518074,20.0518074,20.24648666,1.216735959,1.216735959,1.070727587,.1946777552,.5353637934,.7787110209,.7787110209,.6327027082,.4866943657,.5353637934,.5840332508,.7787110209,.8760498762
Laos,LAO,Asia,South-eastern Asia,,.,.,.,,,7061507,7.061507225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0472042747,.0472042747,.0944085494,.0472042747,.0472042747,0,0,0,.0944085494,.0944085494,.0944085494,.1416128278,.1416128278,.1416128278,0,0,.0472042747,.0472042747,.0944085494,.0472042747,.0472042747,0,.0472042747,0,0,.1416128278,.1888170987,.1888170987,0,.0472042747,.0472042747,.0472042747,0,0,0,0,0,0,0,0,0,0,0,.0944085494,.0944085494,.0944085494,0,0,0,0,.0944085494,.0944085494,.1416128278
Kuwait,KWT,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/kw/flat/64.png,4137309,4.137309074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0805676654,.0805676654,.0805676654,.0805676654,.3222706616,.3222706616,.2417030036,0,.3222706616,.3222706616,.8056766391,.7251089811,.7251089811,.9668120146,.7251089811,.7251089811,.9668120146,1.289082646,1.772488594,1.450217962,1.691920996,1.450217962,1.208514929,.7251089811,1.047379613,.7251089811,.7251089811,1.047379613,1.450217962,1.691920996,.9668120146,.9668120146,.6445413232,1.450217962,1.772488594,2.497597694,2.175327063,3.46440959,5.156330585,6.042574883,6.606548786,5.962007046,6.445413113,8.78187561,10.63493156,11.11833763,10.5543642,16.19410133,17.16091347,24.81484032,32.14649963,41.89518738,46.97094727,42.45915985,34.32182693,25.29824638,19.09453583,27.79584503,26.50676155,35.69147491,34.96636581,34.96636581,32.46876907,28.03754807,35.5303421,38.59191132,43.02313232,43.82881165,43.42597198,46.72924423,51.72444153,56.31679916,67.51570129,63.80958939,69.77159882,67.19343567,69.44932556,73.47771454,89.10784149,125.6049881,147.3582611,167.339035,158.476593,178.0545349,216.5658875,292.1383667,332.3416138,351.59729,348.3745728,355.545105
Cambodia,KHM,Asia,South-eastern Asia,,.,.,.,Asia,https://www.countryflags.io/kh/flat/64.png,16249798,16.24979782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0205130763,.0205130763,.0205130763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.061539229,.1846176833,.1846176833,.1435915232,.061539229,.2256438285,.2051307559,.2051307559,.0820523053,.2666699886,.246156916,.5128269196,.3282092214,.3692353666,.1641046107,.2666699886,.1846176833,.2871830463,.246156916,.3076961339,.102565378,.3282092214,.3897484243,.4307745993,.1435915232,.1435915232,.1435915232,.1846176833,.1435915232,.102565378,.061539229,.1435915232,.1435915232,.1435915232,.0410261527,.0410261527,.0410261527,0,.0205130763,.0205130763,.0205130763,0,0,0,0,0,0,0,.0205130763,.0205130763,.0205130763,0,.0205130763,.0205130763,.0205130763,0,0,0,0,0,0,0,0,0,0,0,0,.0205130763,.0205130763,.0205130763,0,0,0,0
Kyrgyzstan,KGZ,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/kg/flat/64.png,6322800,6.322800159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1581577808,.1581577808,.1581577808,.1054385155,.1581577808,.3163155615,.2108770311,1.423419952,1.265262246,1.265262246,.1054385155,.1054385155,.579911828,1.00166595,1.687016249,1.423419952,1.265262246,1.265262246,2.266928196,2.741401434,2.214208841,4.586575508,4.533856392,6.379030228,5.324645042,6.800784111,4.79745245,3.584909439,2.635962963,3.743067265,3.532190323,3.532190323,4.639294624,4.744733334,5.377364159,3.743067265,3.848505735,2.635962963,3.268594027,2.635962963,2.319647312,2.0033319,2.0033319,2.688682079,2.688682079,2.477805138,1.89789331,3.00499773,3.637628794,4.322978973,6.062714577,5.588241577,5.061048985,2.161489487,2.477805138,3.00499773,2.794120789,3.057717085,3.321313143,3.90122509,3.848505735,3.690348148,5.482802868,4.902891159,5.588241577,5.008329391,5.851837635,5.772758961
Kenya,KEN,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/ke/flat/64.png,51393010,51.39300919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0064859665,.0064859665,.0064859665,0,0,0,0,.012971933,.019457899,.019457899,.0064859665,0,0,.019457899,.032429833,.051887732,.0972894952,.0972894952,.084317565,.1167473942,.1102614328,.1816070676,.084317565,.0778315961,.0454017669,.0908035338,.103775464,.0908035338,.0454017669,.1297193319,.1297193319,.1556631923,.1102614328,.1297193319,.1686351299,.1491772234,.1945789903,.1686351299,.1491772234,.1491772234,.1491772234,.1945789903,.1491772234,.1556631923,.1297193319,.1102614328,.2724106014,.3178123534,.3372702599,.2724106014,.2140368968,.1621491611,.1297193319,.1880930215,.3372702599,.3697000742,.3437562287,.2529526949,.1426912546,.0908035338,.051887732,.1426912546,.1621491611,.1621491611,.123233363,.2140368968,.3632141352,.3697000742,.2853825092,.2270088196,.4864474833,.7134563327,.9047923088
Kazakhstan,KAZ,Asia,Central Asia,,.,.,.,Asia,https://www.countryflags.io/kz/flat/64.png,18272430,18.27243042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0364848375,.0547272563,.2918787003,.3283635378,.3283635378,.1459393501,.1094545126,.1094545126,.0912120938,.1824241877,.2736362815,.310121119,.2736362815,.2189090252,.2553938627,.237151444,.4925453067,.7114543319,1.349938989,2.225575209,2.572180986,2.535696268,2.626908302,2.499211311,2.243817568,1.824241877,2.043150902,2.097878218,2.061393261,2.097878218,2.389756918,2.225575209,2.116120577,2.335029602,2.499211311,2.663393259,2.699877977,3.028241634,3.97684741,4.578847408,5.363271236,5.910543919,6.293634415,6.421331406,6.713210106,7.716543198,8.081391335,8.154361725,8.519209862,8.336785316,8.829330444,10.43466377,13.22575378,13.90072346,11.27381516,8.719876289,6.822664738,9.084724426,8.756361008,9.285390854,7.643573761,7.278725147,7.588846207,7.023331165,8.099634171,8.245573044,9.194179535,9.668481827,13.15278435,15.2506628,18.5890255,18.19681358
Japan,JPN,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/jp/flat/64.png,126529100,126.5290985,0,0,.0026344401,.0026344401,.0026344401,0,0,0,0,0,0,0,0,0,0,0,0,.0079033207,.0210755207,.0210755207,.0131722009,0,.0079033207,.0079033207,.0079033207,.0026344401,.0158066414,.0158066414,.0237099603,.0105377603,.0105377603,0,0,0,0,0,.0263444018,.0263444018,.0263444018,.0289788414,.0289788414,.0289788414,.0079033207,.086936526,.086936526,.0790332034,.0658610016,.1106464863,.1106464863,.0447854809,0,0,.068495445,.068495445,.068495445,.0158066414,.1238186881,.231830731,.2239274085,.1159153655,.1396253258,.1975830048,.3266705871,.2291962951,.2476373762,.1712386012,.1369908899,.0526888035,.1264531314,.1264531314,.2370996177,.1106464863,.1106464863,.1607008427,.2054863274,.2845195234,.1501630843,.2450029254,.3688216209,.3424772024,.2608095706,.0974742845,.2397340536,.308229506,.3582838476,.5690390468,.679685533,.5901145935,.4478548169,.5189846754,.8825374246,.7666220665,.7903320193,.8298486471,.9721084237,.6401689649,1.472652078,1.47792089,2.834657669,2.205026388,4.00698328,3.111273766,3.40106225,1.35673666,2.007443428,1.712386131,3.714560509,8.453918457,8.290582657,6.915405273,2.08911109,4.149243355,4.760433197,3.735635996,3.385255575,3.229823589,3.229823589,1.08275485,2.918959618,3.79622817,4.425859451,1.952120185,1.59910512,1.491093159,1.475286484,1.275068998,1.061679363,.774525404,.6480722427,.6586100459,.8377519846,.9483984709,.8482897282,.7903320193
Jordan,JOR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/jo/flat/64.png,9956011,9.956010818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0334806107,.0334806107,.0334806107,0,0,0,0,0,0,0,0,0,0,0,.5691704154,.5691704154,.5691704154,.2678448856,.4017673433,.602651,.6361316442,.9374571443,1.272263288,2.176239729,2.276681662,2.142759085,1.339224458,1.171821356,1.071379542,.9039765,1.339224458,1.50662756,1.941875458,1.640550017,1.473146915,1.004418373,.6361316442,.5691704154,.5691704154,.9374571443,1.305743814,1.205302,.9709377289,.5691704154,.6361316442,.5356897712,.5356897712,.6361316442,.6696122289,.5356897712,.3682867289,.1674030572,.2008836716,.2678448856,.3348061144,.3682867289,.3348061144,.3348061144,.2678448856,.1674030572,.1004418358,.1004418358,.1004418358,.3682867289,.4017673433,.5022091866,.4017673433,.4352479577,1.272263288,1.473146915,1.473146915,.8035346866,.4687285721,.602651,3.883750916,3.850270271,.602651,-2.644968271,-2.644968271,.8370152712,.9374571443,1.406185746,1.305743814,1.037899017,.8537555933
Jamaica,JAM,Americas,Latin America and the Caribbean,Caribbean,1,3,1,Americas,https://www.countryflags.io/jm/flat/64.png,2934855,2.934854984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2271548957,.2271548957,.2271548957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5678872466,.6814646721,.6814646721,.1135774478,.2271548957,.4543097913,.5678872466,.340732336,.1135774478,.6814646721,.6814646721,.9086195827,.2271548957,.6814646721,.4543097913,.6814646721,.2271548957,.2271548957,0,.1135774478,.1135774478,.1135774478,0,.1135774478,.1135774478,.1135774478,0,.2271548957,.4543097913,1.022197008,.7950420976,2.612281322,2.157971382,2.271548986,.6814646721,.5678872466,3.634478331,3.18016839,4.315942764,2.612281322,3.18016839,2.385126352,.9086195827,1.022197008,1.135774493,2.725858688,4.997407436,5.678872108,5.224562645,3.293745995,3.40732336,5.338140011,7.609688759,7.723266125,5.224562645,2.498703718,1.249351859,3.066591024,3.748055696,7.496111393,5.678872108,5.224562645,2.044394016
Italy,ITA,Europe,Southern Europe,,.,.,.,Europe,https://www.countryflags.io/it/flat/64.png,60421760,60.42176056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0055167763,.0110335527,.0055167763,0,.0055167763,.2427381575,.248254925,.2372213751,.2096374929,.5682279468,.6289125085,1.064737797,1.461945653,2.002589703,1.72675097,1.147489429,1.108872056,.7447648048,2.333596468,1.770885229,3.944494963,5.080950737,7.116641521,7.226976871,5.378856659,9.32335186,9.328868866,8.269647598,11.29284096,14.25535011,14.25535011,12.4348135,12.89822292,18.40948296,14.47602081,16.67169762,14.72427559,20.24656868,18.4536171,21.05753517,20.18036842,22.22709084,22.88910484,19.51283836,16.98615456,18.734972,25.79644585,31.07600021,33.44821548,33.33787918,31.67181206,27.47354507,25.35510445,21.41060829,26.08883476,30.87739754,37.70716476,38.01610565,33.92817307,36.81344604,41.3096199,47.99043655,49.08827591,47.31739044,40.55933762,33.79577255,32.11315536,34.88809204,51.42187119,51.35015488,47.78631592,31.4952755,25.54267311,29.33269882,63.94495392,73.9082489,76.08737946,53.98717117,49.15447617,41.72889709,33.14479065,40.57588959,48.00146866,61.60032272,56.65177536,54.5498848,39.28496552,36.36107254,39.20221329,39.90835953,40.377285,36.17901993,32.65379715,29.02375984,32.09660339,36.53209305,47.57116318,45.16033173,47.06913376,38.08230591,30.4029541,24.59930611,18.92805862,19.52938843,14.92012119
Israel,ISR,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/il/flat/64.png,8882800,8.882800102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.037525706,.037525706,.037525706,0,0,0,0,0,.037525706,.037525706,.037525706,0,.075051412,.075051412,.075051412,0,0,0,0,.2626799345,.2626799345,.2626799345,.1125771105,.9381425977,.9756683111,.8630912304,.6379369497,.7880398035,1.163296819,.9756683111,1.163296819,2.401645184,3.077107668,5.065969944,4.090301991,6.642049789,6.717101097,6.979781151,5.216073036,6.829678059,12.87131691,12.15832806,15.98595047,15.49811649,20.26387978,23.11583328,25.21727371,32.04695129,35.12405777,36.13725281,34.93643188,33.51045609,35.12405777,34.63622665,39.43951416,54.82505417,58.61515045,56.13845444,45.78136063,42.02878952,44.91827011,49.19619751,56.36360931,51.07248306,52.91124344,51.03495789,44.58053589,34.07334137,32.72241592,33.32282639,30.35829544,28.66963768,27.7314949,20.90181732,23.04078293,26.53067398,30.09561539,25.44242859,18.91295433,23.37851334,15.79832172,24.99211884,21.76490784,21.08944511,17.67460632,18.01233864,21.99006271,16.09852791,14.71007633,13.77193356,15.64821911,13.9595623,11.97070026,9.043694496,4.990918636,3.827621937,4.840816021,6.41689539,5.065969944,4.109064579
Iceland,ISL,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/is/flat/64.png,352721,.3527210057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9450339675,.9450339675,.9450339675,0,0,6.615237713,-.9450339675,-.9450339675,-2.835101843,4.725169659,4.725169659,16.06557846,29.29605293,29.29605293,27.40598488,18.90067863,43.47156143,43.47156143,54.81196976,50.08679962,56.70203781,79.38285065,85.05305481,120.0193176,104.8987732,161.6008148,136.0848846,142.7001343,154.0405426,193.7319641,215.4677429,181.4465179,196.5670624,189.951828,171.9961853,139.8650208,177.6663818,199.4021759,222.0829773,202.2372742,138.9199982,130.4146881,119.0742798,161.6008148,138.9199982,118.1292496,102.0636673,93.55836487,77.49278259,62.37224197,45.36162949,43.47156143,50.08679962,47.25169754,44.41659546,32.13115692,25.51591682,31.18612099,30.24108696,30.24108696,21.73578072,17.01061058,7.56027174,2.835101843,6.615237713,6.615237713,5.670203686,5.670203686,5.670203686,3.78013587,2.835101843,2.835101843,3.78013587,1.890067935,1.890067935,.9450339675,0,.9450339675,.9450339675,.9450339675,1.890067935,1.890067935,1.890067935,0,0,0,0,0
Iraq,IRQ,Asia,Western Asia,,.,.,.,Asia,https://www.countryflags.io/iq/flat/64.png,38433600,38.43360138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0260188989,.0260188989,.1300944984,.1040755957,.1821322888,.0954026282,.0954026282,.0173459332,.0520377979,.1474404335,.1474404335,.1474404335,.069383733,.1214215308,.069383733,.2081511915,.3989564478,.4163023829,.4076294303,.2428430617,.3295727372,.2601889968,.3382456899,.3382456899,.4336483181,.4856861234,.6678184271,.6678184271,1.023410082,.988718152,1.500423193,1.318290949,1.535115004,1.292271972,1.248907208,1.448385358,1.431039453,1.49175024,1.205542326,1.214215279,1.222888231,1.326963902,1.188196421,1.240234137,1.188196421,1.110139728,.9366803765,.6764913797,.7979128957,.71118325,.8239318132,.7198562026,.7718940377,.8239318132,1.101466775,.9973911643,1.127485633,.8499507308,.9713722467,.71118325,.7805669904,.8672966361,.9366803765,1.11881268,1.743266225,2.012128115,2.064166069,1.613171697,1.38767457,1.647863626,1.916725516,2.081511974,1.908052564,1.500423193,1.439712405,1.274926066,2.211606503,2.419757605,2.315681934,1.439712405,1.38767457,1.665209532,1.786631107,1.604498744,2.003455162,3.451840639,8.143915176,9.219363213,10.79784298
Iran,IRN,Asia,Southern Asia,,.,.,.,Asia,https://www.countryflags.io/ir/flat/64.png,81800269,81.80027008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1996733397,.1996733397,.2974725366,.3015474975,.513445735,.8883426189,.6845943332,1.536262274,1.825584888,2.534628868,4.551737309,5.684577942,6.03502512,4.327614307,3.361847162,2.302356005,.929092288,0,6.646269798,6.646269798,9.90216732,3.255897999,4.563961983,5.525654316,9.152374268,9.050499916,4.832910061,5.207806587,6.902992725,10.29336452,9.046424866,8.369980812,7.880984783,11.32025623,12.13117409,12.55904579,11.40990543,13.3618145,17.37158012,12.32677269,25.67636108,29.75947762,41.0593605,32.89720154,34.33566666,49.44971466,47.20848465,42.86049271,25.19144058,24.60872078,25.45223808,24.18492508,24.66984558,19.53538704,21.22649956,20.28518105,24.81654358,22.69756126,22.95835876,20.70082855,19.61688805,17.66090393,17.30230713,16.84591103,16.99260902,15.80679417,14.50280476,13.5248127,12.47347164,12.73426914,12.8972683,13.7122612,13.70003605,14.1686573,13.85081005,14.60875416,13.4188633,13.38626385,12.70166969,14.1768074,15.15479946,15.99424267,15.58674526,16.40581322,17.70165253,19.97955894,20.79455185,21.45062256,21.34059715,22.15559196,21.86219406,21.90294266,21.49544716,22.38786507,23.02763367,23.87930107,24.74726868,25.46853828,25.90863419,26.40985489,26.94367599
Ireland,IRL,Europe,Northern Europe,,.,.,.,Europe,https://www.countryflags.io/ie/flat/64.png,4867309,4.867309093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.3424205482,.3424205482,.3424205482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.369682193,1.369682193,1.369682193,0,0,0,0,0,0,0,0,3.561173677,3.561173677,3.561173677,0,0,0,627.0405273,627.0405273,627.0405273,0,0,0,0,0,284.4145203,284.4145203,284.4145203,0,0,0,0,255.0348206,255.0348206,255.0348206,0,0,0,0,161.6224976,161.6224976,161.6224976,0,0,0,0,108.8897324,108.8897324,108.8897324,0,0,0,0,70.47014618,70.47014618,70.47014618,0,0,0,0,41.70682144,41.70682144,62.56023407
