Country,ISO3,region,subregion,intermediateregion,lac,lac_main,idb,region_map,image,Population total,population_million,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,6/16/2020,6/17/2020,6/18/2020,6/19/2020,6/20/2020,6/21/2020,6/22/2020,6/23/2020,6/24/2020,6/25/2020,6/26/2020,6/27/2020,6/28/2020,6/29/2020,6/30/2020,7/1/2020,7/2/2020,7/3/2020,7/4/2020,7/5/2020,7/6/2020,7/7/2020,7/8/2020,7/9/2020,7/10/2020,7/11/2020,7/12/2020,7/13/2020,7/14/2020,7/15/2020,7/16/2020,7/17/2020,7/18/2020,7/19/2020,7/20/2020
Cuba,CUB,Americas,Latin America and the Caribbean,Caribbean,1,.,.,Americas,https://www.countryflags.io/cu/flat/64.png,11338138,11.33813763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2645937204,.3527916372,.3527916372,.3527916372,.3527916372,.4409895241,.6173853278,.9701769948,1.411166549,1.852156043,3.086926699,3.527916193,4.233499527,5.027280807,5.909259796,7.055832386,10.49555111,12.25950909,14.99364376,16.40480995,18.69795609,20.55011177,23.72523689,25.40099716,28.22332954,30.86926651,34.92637253,40.30644226,45.42192078,49.74361801,54.68270111,59.00439835,64.03167725,67.5595932,71.79309845,76.02659607,81.40666962,86.96313477,91.28483582,95.87112427,100.2810211,104.8673096,108.9244156,113.3343124,117.9206009,120.7429352,122.5068893,126.7403946,129.386322,132.3850555,135.5601807,142.0868225,145.4383545,147.1141052,148.6134796,150.2010345,152.4941864,153.5525513,154.6991272,155.7575073,157.2568665,159.109024,159.6382141,161.4021759,162.2841492,164.2245026,165.1064758,165.9002686,166.4294434,167.5760193,168.281601,168.9871826,170.3101501,171.1921387,171.7213287,173.1324921,174.1026611,174.8964539,176.8368073,178.6007538,180.3647156,183.7162323,184.510025,185.8329926,186.8913574,188.1261292,191.6540527,193.2416077,194.0354004,194.4763794,195.0055695,195.7111511,196.9459229,197.3869171,198.2688904,199.5036621,200.4738464,201.0912323,202.4141998,203.2961731,203.6489716,203.913559,204.1781464,204.442749,204.5309448,204.7073364,205.0601349,205.5011292,205.6775208,206.3831024,206.4712982,207.0886841,207.5296783,208.23526,208.9408417,209.2054291,209.9110107,211.2339783,211.5867767,211.9395752,212.8215485,213.4389343,213.9681244,214.144516,214.4973145,215.0264893,215.2028961,215.5556793,215.6438751,215.7320862,215.7320862
Costa Rica,CRI,Americas,Latin America and the Caribbean,Central America,1,2,1,Americas,https://www.countryflags.io/cr/flat/64.png,4999441,4.999441147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2000223547,.2000223547,1.000111818,1.800201178,1.800201178,2.600290537,4.400491714,4.600514412,5.200581074,5.400603771,7.00078249,8.20091629,10.00111771,13.80154228,17.80199051,23.4026165,26.80299568,31.60353279,35.40395737,40.20449448,46.20516586,52.60588074,59.00659561,62.80701828,66.00737762,69.40776062,75.0083847,79.20885468,83.20929718,87.00972748,90.81015015,93.41043854,96.6108017,100.4112244,107.8120499,111.6124725,115.4129028,119.0133057,122.413681,123.6138153,125.2139969,128.4143524,129.8145142,131.0146484,132.0147552,132.4147949,133.8149567,136.2152252,137.215332,137.4153595,138.6154938,139.0155334,139.4155884,141.0157623,142.6159363,143.8160706,145.0162048,146.616394,147.8165283,148.4165955,151.0168762,152.2170105,153.0171051,154.6172791,156.0174408,158.4177094,160.2179108,160.8179779,163.018219,166.0185547,168.6188507,170.6190643,172.6192932,173.2193604,176.4197235,179.4200592,180.6201935,182.2203674,183.6205292,186.0207977,190.2212677,191.2213745,196.8220062,200.0223541,204.4228516,209.4234009,211.2236023,216.824234,221.024704,231.4258728,238.8266907,245.6274567,252.6282349,263.6294556,268.4299927,275.0307312,292.232666,307.6343994,322.4360352,332.4371643,343.0383301,348.8389893,359.2401428,374.2418213,387.8433533,411.6459961,425.4475403,442.6494751,455.4508972,473.6529541,503.0562134,536.8599854,567.2634277,595.8665771,626.0699463,653.8731079,691.8773193,750.6838989,804.6899414,862.2963867,924.3032837,999.3117065,1048.317139,1097.322632,1167.330444,1297.14502,1369.153076,1446.361694,1519.369873,1607.379639,1696.5896,1797.400879,1909.413452,1994.022827,2110.435791,2223.048584,2307.057861
Cabo Verde,CPV,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/cv/flat/64.png,543767,.5437669754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839022994,5.51706934,5.51706934,5.51706934,5.51706934,7.356091976,7.356091976,9.195115089,9.195115089,11.03413868,11.03413868,11.03413868,11.03413868,11.03413868,11.03413868,12.87316132,12.87316132,12.87316132,12.87316132,12.87316132,12.87316132,12.87316132,14.71218395,14.71218395,18.39023018,20.22925377,102.9852905,102.9852905,102.9852905,106.6633377,112.1804047,123.2145462,125.053566,134.2486877,150.7998962,161.8340302,165.5120697,194.9364471,200.4535065,209.6486206,209.6486206,222.5217896,224.3608093,279.5314941,303.4388123,321.8290405,342.0582886,351.2533875,400.9070129,422.9753113,434.0094299,452.3996582,478.1459961,491.019165,531.4776611,579.2922363,599.5214844,603.199585,603.199585,603.199585,616.0726929,641.8190308,654.6921997,665.7263184,682.2775269,698.8287354,717.2189941,717.2189941,717.2189941,717.2189941,744.8043213,774.2286987,799.9750366,842.272583,856.9847412,877.2139893,923.1895752,985.7163696,996.7504883,1018.818787,1042.726074,1075.828491,1130.999146,1208.238159,1281.799072,1335.130737,1379.267334,1397.657471,1436.276978,1456.506226,1513.515991,1559.491577,1587.076904,1636.730469,1736.03772,1805.920654,1837.184082,1844.540161,1888.676636,2006.374146,2124.071533,2142.461914,2256.481201,2330.042236,2392.569092,2541.529785,2613.251709,2668.422363,2690.490723,2756.695557,2835.773438,2854.163818,2925.885742,2984.734375,2984.734375,3122.661133,3166.797607,3273.460938,3483.109619,3565.865723,3703.79248,3760.802246,3808.616699
Comoros,COM,Africa,Sub-Saharan Africa,Eastern Africa,.,.,.,Africa,https://www.countryflags.io/km/flat/64.png,832322,.8323220015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201458097,1.201458097,3.60437417,3.60437417,3.60437417,3.60437417,9.611664772,9.611664772,9.611664772,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,13.2160387,40.84957504,40.84957504,93.71372986,93.71372986,104.5268555,104.5268555,104.5268555,104.5268555,104.5268555,104.5268555,127.3545609,127.3545609,127.3545609,158.5924683,158.5924683,158.5924683,158.5924683,169.4055939,169.4055939,169.4055939,169.4055939,194.6362152,194.6362152,195.8376617,211.4566193,211.4566193,211.4566193,236.6872406,236.6872406,252.3061981,252.3061981,296.7601624,296.7601624,296.7601624,318.3863831,318.3863831,326.7966003,326.7966003,326.7966003,326.7966003,326.7966003,364.0418091,364.0418091,364.0418091,371.2505493,371.2505493,373.6534729,373.6534729,373.6534729,376.0563965,377.257843,377.257843,380.8622131,380.8622131,380.8622131,385.6680603,385.6680603,394.0782471,394.0782471,394.0782471,401.2869873,401.2869873
Colombia,COL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/co/flat/64.png,49648685,49.64868546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0201415196,.0201415196,.0201415196,.0201415196,.0604245588,.1812736839,.1812736839,.2618397772,.4431134462,.6848117113,1.14806664,1.510614038,2.054435015,2.175284147,3.182360172,3.947737932,4.652691364,5.579201221,7.613494396,9.466514587,9.889486313,10.85627937,12.24604416,14.13934708,16.0729332,18.24821663,21.45071983,23.38430405,25.51930618,28.31897736,29.91015816,31.80346107,35.85190582,41.37068176,44.77460098,49.80997849,54.56337738,55.91286087,57.44361496,60.00158691,62.53942108,65.11753845,69.26668549,72.93244171,76.37664795,80.10282898,83.56716919,87.73646545,91.86547089,98.3107605,103.5676956,108.3412399,112.7320862,119.821907,125.0184174,131.0608673,141.111496,146.7309723,154.4451752,160.5883331,173.4789124,180.447876,190.4582214,202.4424133,211.3852539,222.8256378,233.9034729,247.1767426,260.4298706,274.1260986,286.3318481,300.894165,313.684021,328.2060852,341.0966492,356.2430725,369.1940613,385.3274231,406.3954468,426.4967041,442.7307434,463.3153992,485.4912109,510.90979,537.5368652,568.7159424,591.8182983,614.175354,641.1650391,671.800293,707.3701782,737.8845825,765.9215698,790.2727051,820.1425781,847.5148926,879.8218994,910.6384277,943.7913818,981.8185425,1025.988892,1068.769531,1106.393799,1148.993164,1212.861938,1274.474854,1321.948364,1382.755615,1433.733887,1481.851929,1553.173096,1623.386353,1700.790283,1784.357422,1848.367188,1914.310547,1970.767212,2054.616211,2137.216797,2205.597168,2283.826904,2358.773438,2422.64209,2507.498535,2590.964844,2698.419922,2835.442627,2933.249756,3030.190918,3107.373291,3220.588867,3326.754639,3488.63208,3668.576416,3840.987793,3973.47876,4108.970703
Congo (Brazzaville),COG,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cg/flat/64.png,5244363,5.244362831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.190680936,.190680936,.190680936,.190680936,.5720428228,.5720428228,.5720428228,.5720428228,.7627237439,.7627237439,.7627237439,.7627237439,.7627237439,.7627237439,3.622937679,3.622937679,3.622937679,3.622937679,4.194980621,4.194980621,4.194980621,8.580641747,8.580641747,8.580641747,8.580641747,11.44085598,11.44085598,11.44085598,11.44085598,11.44085598,11.44085598,22.30966949,22.30966949,27.26737404,27.26737404,27.26737404,30.50894928,31.46235466,35.46665192,35.46665192,38.13618851,38.13618851,38.13618851,38.13618851,39.4709549,39.4709549,41.94980621,43.66593552,43.66593552,43.66593552,45.0007019,45.0007019,50.33976746,50.33976746,52.2465744,52.2465744,52.2465744,63.49674988,63.49674988,63.49674988,74.5562439,74.5562439,74.5562439,74.5562439,78.56054688,80.08599091,80.08599091,89.42935944,89.42935944,92.86161804,92.86161804,92.86161804,92.86161804,108.8788147,108.8788147,108.8788147,108.8788147,116.5060501,116.5060501,116.5060501,116.5060501,116.5060501,121.0823898,130.2350769,130.2350769,130.2350769,138.8157196,138.8157196,138.8157196,138.8157196,138.8157196,138.8157196,168.3712616,168.3712616,168.3712616,168.3712616,168.3712616,168.3712616,168.3712616,207.2701721,207.2701721,207.2701721,207.2701721,207.2701721,207.2701721,207.2701721,207.2701721,207.2701721,263.5210571,263.5210571,296.8902283,296.8902283,296.8902283,296.8902283,296.8902283,347.2299805,347.2299805,386.7009277,386.7009277,386.7009277,386.7009277,386.7009277,423.6930237,449.6256409,502.0628967,502.0628967,502.0628967,543.6313477
Congo (Kinshasa),COD,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cd/flat/64.png,84068091,84.06809235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0118951192,.0118951192,.0237902384,.0237902384,.0237902384,.0237902384,.0356853567,.0475804769,.1665316671,.2141121477,.2735877335,.3568535745,.4282242954,.5352803469,.5709657073,.6066510677,.6066510677,.7731827497,.7731827497,.9635046721,1.165721655,1.296568036,1.59394598,1.59394598,1.831848383,1.831848383,1.915114284,2.141121387,2.141121387,2.141121387,2.557450771,2.652611732,2.783457994,2.795353174,2.866723776,3.021360397,3.17599678,3.413899183,3.651801586,3.889703989,3.949179649,4.163291931,4.270348072,4.484459877,4.686676979,4.948369503,5.257642746,5.459859848,5.602601051,5.840503693,6.804008484,7.184652328,8.017310143,8.017310143,8.112471581,8.386058807,9.480410576,10.26548767,11.14572716,11.14572716,11.78806305,12.18060207,13.10842133,13.90539455,14.77373791,15.43986511,17.30739784,17.30739784,18.29469299,19.37714958,20.59045219,21.82754326,23.13600731,24.08761597,25.4674511,27.3230896,28.58397293,30.28497505,31.64101791,33.69887161,35.28092575,36.51801682,38.0049057,39.56316757,41.57344437,43.34581375,44.77322769,46.12927246,47.77080154,48.841362,50.6613121,52.21957397,53.70646286,55.15766907,56.19254303,56.83488083,57.53669357,59.16632462,60.66510773,62.84191513,65.14956665,67.46911621,69.30096436,70.46669006,71.6918869,73.9043808,76.25961304,77.93682098,79.57834625,81.20797729,82.54023743,83.72974396,84.71704102,85.5140152,86.96521759,87.774086,88.15473175,88.40452576,88.40452576,88.40452576,93.32910919,94.03092194,94.81599426,95.55349731,96.05309296,96.76679993,97.09986115,97.5280838,98.12284088,99.0149765,99.95468903,100.4304962
Cameroon,CMR,Africa,Sub-Saharan Africa,Middle Africa,.,.,.,Africa,https://www.countryflags.io/cm/flat/64.png,25216237,25.21623611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0396569893,.0396569893,.0793139786,.0793139786,.0793139786,.0793139786,.0793139786,.0793139786,.0793139786,.0793139786,.1586279571,.3965698779,.3965698779,.5155408382,.7931397557,1.070738673,1.586279511,2.22079134,2.617361307,2.974274158,2.974274158,3.608786106,3.608786106,5.512321472,5.512321472,7.653799057,9.240078926,12.13503838,20.18540764,22.0096283,25.77704239,26.09429932,26.09429932,28.94960213,28.94960213,32.51873016,32.51873016,32.51873016,32.51873016,33.6291275,33.6291275,39.49835968,39.49835968,40.33115768,40.33115768,46.12107849,46.12107849,46.12107849,52.90242386,56.70949554,60.1993103,64.28398132,67.61516571,67.61516571,72.6516037,72.6516037,72.6516037,82.36756897,82.36756897,83.43830872,83.43830872,89.82308197,89.90239716,89.90239716,90.17999268,102.2753754,106.6376419,106.6376419,111.039566,117.1467438,123.1349487,123.1349487,123.1349487,139.9495087,139.9495087,148.0395355,170.0491638,174.4907532,174.4907532,193.9226837,193.9226837,215.5753937,215.5753937,215.5753937,215.5753937,234.1348572,234.1348572,253.6857605,261.1412659,261.1412659,269.2312927,293.1444702,301.3534546,313.6074829,319.6353455,329.6289063,344.2623291,344.2623291,344.2623291,344.2623291,344.2623291,391.1765442,391.1765442,391.1765442,391.1765442,421.8710632,460.4176331,471.6009216,477.5097961,486.5912476,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,499.3608093,591.5236206,591.5236206,591.5236206,591.5236206,601.7155151,601.7155151,601.7155151,601.7155151,601.7155151,640.7379761,640.7379761,640.7379761,640.7379761,640.7379761
Cote d'Ivoire,CIV,Africa,Sub-Saharan Africa,Western Africa,.,.,.,Africa,https://www.countryflags.io/ci/flat/64.png,25069229,25.06922913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0398895405,.0398895405,.0398895405,.0398895405,.0398895405,.0398895405,.1994476914,.2393372357,.3590058684,.3590058684,.5584535599,.5584535599,.9972384572,2.911936283,3.191163063,3.829395771,4.028843403,4.028843403,6.581773758,6.701442719,7.140227318,7.579012394,7.73857069,8.695919991,9.772936821,10.41117001,12.88432121,13.92144966,15.31758308,17.71095467,17.71095467,21.26112366,22.896595,24.9708519,25.44952583,25.44952583,26.08775902,27.44400215,31.95152092,33.78643799,33.78643799,36.53881836,37.97484207,40.04909897,42.96103287,42.96103287,45.87297058,46.43142319,47.18932343,49.38325119,50.85916138,53.1727562,54.3295517,55.76557541,57.12181854,58.39828491,60.47254181,62.66646576,63.90304184,66.49586487,67.81221771,69.0089035,74.07487488,76.26879883,78.62228394,80.4571991,82.21234131,84.12703705,84.52593231,85.88217926,88.99356079,91.78582764,93.38140869,94.37864685,94.77754211,96.65235138,98.80638885,101.9576645,105.3482742,109.6962357,111.6508179,113.0070648,117.7140274,120.6259689,124.0564651,130.1196747,136.8610077,141.887085,149.1469879,154.8112946,159.3587036,166.7781677,175.6735382,186.8426056,193.384491,202.7984161,216.959198,226.5326996,241.8502808,257.0481873,274.2006836,290.2362976,298.852417,306.2319946,315.2869263,325.6582031,332.4394226,348.594696,356.7720337,363.0346985,367.5422058,378.9107361,387.0083008,398.5762634,408.6284485,417.3243713,429.6901245,437.4286804,446.5234985,458.8892517,468.7020874,480.7487183,496.3455505,509.2298584,513.4581299,520.039917,534.6394653,540.6628418,546.3271484,554.9432983,563.2003784,570.8991089
China,CHN,Asia,Eastern Asia,,.,.,.,Asia,https://www.countryflags.io/cn/flat/64.png,1392730000,1392.72998,.3934718072,.4616831839,.6605731249,1.009528041,1.489879608,2.065726995,3.955540657,4.370553017,5.84535408,7.037975788,8.5379076,11.94057751,14.15636921,17.02196503,19.70231247,21.96190262,24.49146652,26.43297768,28.59778976,30.41077614,31.86978149,32.13759995,43.00546646,47.64599228,49.12150955,50.62934113,52.0086441,53.28455734,53.57750702,53.90635681,54.24597931,55.28781509,55.30289459,55.46014023,55.82847977,56.12430191,56.43592072,56.67142868,56.97874069,57.39231491,57.53879166,57.62854385,57.71829605,57.82671356,57.93657303,57.99401093,58.03206635,58.05863571,58.078022,58.10243225,58.11033249,58.11966324,58.14264297,58.16130829,58.18284988,58.20080185,58.23239517,58.27116776,58.33866119,58.37815094,58.47149277,58.51672745,58.58350372,58.63376236,58.72064209,58.80321503,58.8764534,58.96476746,59.0193367,59.07749557,59.13637161,59.18735123,59.24407578,59.2670517,59.30941391,59.35464859,59.39270401,59.45804214,59.51117706,59.55282211,59.60523605,59.69139862,59.74812317,59.81489563,59.85079575,59.88454437,60.14087677,60.16026306,60.17318726,60.18180084,60.20764923,60.21842194,60.22990799,60.24068069,60.24785995,60.25001526,60.25432205,60.27011871,60.27299118,60.28160477,60.28376007,60.28376007,60.2873497,60.28878784,60.29022217,60.29165649,60.29524994,60.2959671,60.30601883,60.32037735,60.32109833,60.32612228,60.33043289,60.33402252,60.34048462,60.34479141,60.35197067,60.35843277,60.35843277,60.35843277,60.35843277,60.37135696,60.37351227,60.38140869,60.38643646,60.38715363,60.38930893,60.38930893,60.40151596,60.40510559,60.41802979,60.42377472,60.42879868,60.42808151,60.43597794,60.44028854,60.44675064,60.45034027,60.45321274,60.45536423,60.46326447,60.46828842,60.47690582,60.51855087,60.55373383,60.58460617,60.61619949,60.64204788,60.66789627,60.66789627,60.7102623,60.72390366,60.7612381,60.78206253,60.79642105,60.81652832,60.83375931,60.8466835,60.85673523,60.87324905,60.87683868,60.89909744,60.90914917,60.9148941,60.92853546,60.93858719,60.9515152,60.97161865,60.99531174,61.02546692,61.02546692,61.08219147,61.11521912,61.11521912,61.19348526,61.20784378,61.25666809,61.25666809,61.25666809,61.25666809,61.25666809
Chile,CHL,Americas,Latin America and the Caribbean,South America,1,1,1,Americas,https://www.countryflags.io/cl/flat/64.png,18729160,18.72916031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0533926748,.0533926748,.2135706991,.2135706991,.2135706991,.4271413982,.4271413982,.6941047907,1.228031516,1.228031516,2.295885086,3.256953239,3.951058149,8.275864601,10.73192787,12.70745659,12.70745659,23.17242241,28.67186737,33.74417114,39.83093643,49.22804642,60.97443771,69.73083496,85.96221161,101.9266205,114.2069321,130.758667,146.1891479,161.8332062,181.7486725,199.5284271,222.1669312,238.7186584,257.0857239,273.1569214,296.1157837,318.8610535,347.1058044,369.8510742,385.1213684,401.7798767,422.7098083,441.7176208,470.2293091,493.9890442,519.5107422,538.6253052,560.9968262,578.3494873,603.1236572,630.6743164,657.050293,686.5230103,711.777771,737.5130615,766.9857788,794.75,855.5108643,908.1026611,984.2940063,1049.860229,1102.185059,1175.493164,1230.59436,1312.445435,1386.7146,1453.295288,1541.233032,1605.144043,1693.669067,1835.693604,1977.664795,2111.253174,2211.951904,2337.584717,2459.213379,2647.155518,2862.755127,3074.403809,3302.710693,3491.507324,3689.540771,3950.897949,4162.546387,4393.629883,4642.119629,4839.405273,5064.722656,5322.609375,5614.666992,5803.036621,6066.902832,6315.92627,6540.549316,6820.647461,7162.627441,7413.359375,7622.285156,7926.463379,8227.384766,8587.998047,8935.53125,9305.969727,9580.568359,9848.225586,11779.91992,12018.85156,12354.69141,12640.60938,12939.98242,13186.01563,13389.12109,13583.95117,13832.12012,14061.49512,14296.74316,14521.84668,14736.3252,14917.54004,15059.03027,15192.40527,15381.84277,15582.49219,15779.24414,15940.75781,16072.20996,16182.41309,16349.69141,16512.9668,16660.06445,16820.88281,16960.55664,17058.58594,17149.99414,17283.10352,17429.45117,17557.96875,17669.23828,17669.23828
Switzerland,CHE,Europe,Western Europe,,.,.,.,Europe,https://www.countryflags.io/ch/flat/64.png,8513227,8.513227463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1174642667,.1174642667,.9397141337,.9397141337,2.114356756,3.171535015,4.933498859,6.577998638,10.57178402,13.39092636,25.13735199,31.48042297,39.58545685,43.931633,57.67495346,76.58670044,76.58670044,133.7917938,159.6339417,258.4213867,258.4213867,317.1535034,355.6817932,478.6668701,621.855835,772.3275146,877.9279175,1033.098145,1160.19458,1280.008057,1387.370483,1518.578003,1653.427002,1741.877563,1870.265991,1950.494141,2087.10498,2211.499756,2303.004395,2408.604736,2478.496094,2543.923584,2613.932373,2734.568115,2825.133057,2883.865234,2949.175293,2985.354248,3017.422119,3046.553223,3093.538818,3140.054688,3180.697266,3218.990723,3258.45874,3282.421387,3296.399658,3320.479736,3347.261719,3368.522705,3394.012451,3413.628906,3425.727783,3437.474121,3454.271729,3475.297607,3489.275879,3502.431885,3512.768799,3521.696045,3524.985107,3530.97583,3538.728516,3548.24292,3553.411377,3559.754639,3564.335693,3568.564453,3572.440674,3578.313965,3584.304443,3591.117432,3592.879395,3594.054199,3596.520752,3601.219482,3605.448242,3606.975098,3609.0896,3610.381592,3611.556152,3613.318115,3615.080078,3617.429443,3621.188232,3623.185303,3625.182129,3626.239258,3626.591797,3628.823486,3631.172852,3633.874512,3636.223877,3637.281006,3638.103271,3639.982666,3642.684326,3646.560547,3648.79248,3652.433838,3655.135498,3656.780029,3659.481689,3663.35791,3664.88501,3668.996338,3669.936035,3675.69165,3677.806152,3680.390381,3685.558838,3691.666992,3698.479736,3706.584961,3713.867676,3717.979004,3725.261719,3741.354248,3754.980225,3770.720459,3782.114258,3790.336914,3795.857666,3802.200684,3817.35376,3827.69043,3839.906738,3854.824707,3862.577393,3869.977539,3878.200195,3893.705322,3910.385254,3921.192139,3934.113037,3945.742188,3950.792969
