Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21
MLI,Mali,https://www.countryflags.io/ml/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0139016528,.0220459457,.0319454409,.043600142,.0570100471,.0704199523,.0838298574,.0972397625,.1100977957,.1224039495,.1341582388,.1453606486,.156011194,.1661098599,.1756566465,.1852034479,.1947502345,.2042970359,.2138438225,.223390609,.2329374105,.2424752265,.2520040572,.2615239024,.2710347772,.2805366814,.2900295854,.2995135188,.3089974821,.3184814155,.327965349,.3374492824,.3469332159,.3564171493,.3659010828,.3753850162,.3848689497,.3943528831,.4038368165,.41332075,.4214498401,.4282240868,.4336434603,.4377080202,.440417707
MKD,North Macedonia,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0272620544,.0363494046,.0454367585,.0545241088,.0636114627,.0726988092,.0817861632,.0908735171,.0999608636,.1090482175,.1181355715,.1272229254,.1363102794,.1453976184,.1544849724,.1635723263,.1726596802,.1817470342,.1908343881,.1999217272,.2090090811,.2180964351,.227183789,.2360862941,.2448039502,.2533367574,.2616846859,.2698478103,.277826041,.2856194675,.2934128642,.3012062609,.3089996576,.3167930841,.3245864809,.3323798776,.3401732743,.3479667008,.3569203019,.3670341372,.3801839352,.4026759565,.4345102608,.4767773151,.5294771194,.5993948579,.6881079674,.791100204,.8904746771,.9862313867,1.0927248,1.202740073,1.317837358,1.436439395,1.537795901,1.633497715,1.73916471,1.828073382,1.907438517,1.975549102,2.035649061,2.111128807,2.199478626,2.280215263,2.374171734,2.475582123,2.576651573,2.674136639,2.762745142,2.844987392,2.925725937,2.995407104,3.106908321,3.257847548,3.448224545,3.68333149,3.986015797,4.535219193,5.182231903,5.876793385,6.582895756,7.300538063,8.02972126,8.692543983,9.110066414,9.430996895,9.73707962
MEX,Mexico,https://www.countryflags.io/mx/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0082190745,.0111473389,.0143577605,.0178503413,.0216250792,.0255172588,.0288803056,.0320712775,.0354235284,.0393727869,.0437220745,.0483785607,.0532577932,.0583117045,.0740907639,.104835704,.1444477141,.1884233057,.2326694727,.2785715163,.3244479597,.3593682051,.384540081,.4068909287,.4244971573,.4423254728,.4595981836,.4770544171,.4946031272,.5065472722,.5119143128,.5177488923,.522696197,.5261033773,.5289584398,.5324177146,.5366342664,.5409473181,.545463264,.5500130653,.5548377633,.5597876906,.5641015768,.5675384402,.5704462528,.5722706318,.5750419497,.5786489844,.6006247401,.6383716464,.7054591775,.8014765978,.9067583084,1.014436603,1.125801086,1.22607708,1.321470618,1.408725977,1.487617254,1.56993103,1.656640649,1.746465921,1.835025549,1.917983413,1.984461188,2.036634922,2.079924583,2.118189812,2.154729366,2.213306665,2.310033321,2.437274218,2.581413269,2.745392799,2.920504093,3.096538782,3.258415699,3.399882078,3.529789925,3.663557768,3.804469109,3.94851017,4.10436821,4.262426376,4.418842316,4.565599918,4.712816715,4.856112003,4.99652338,5.13657093,5.303884983,5.499932289,5.726784229,5.971003532,6.227123737,6.474300861,6.731163502,6.988212109,7.241611481,7.512757301,7.777709961,8.028689384,8.295761108,8.569242477,8.878537178,9.19818306,9.512766838,9.851632118,10.19540215,10.53196049,10.85667801,11.15056229,11.4408884,11.71859741,11.97176266,12.21733284,12.45887852,12.69838905,12.92695236,13.13983631,13.3485899,13.55978012,13.77676392,13.99977398,14.24208736,14.50446129,14.79802227,15.11749554,15.4490366,15.77752209,16.09775734,16.39404488,16.64865303,16.87906647,17.09104156,17.27855682,17.46969414,17.68117142,17.89140129,18.18959236,18.4428196
MDV,Maldives,https://www.countryflags.io/mv/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.093418241,1.519222856,2.034005642,2.64685297,3.286709309,4.013937473,4.812829971,5.668344975,6.604555607,7.603399754,8.676041603,9.69217205,10.71445179,11.72340679,12.73014641,13.70145512,14.66123962,15.6103878,16.59022903,17.57317162,18.58157349,19.60532188,20.67336464,21.74151802,22.81670952,23.90838242,25.02410126,26.13848877,27.26589775,28.42965126,29.70482063,31.08453751,32.45879745,33.91142273,35.42036819,36.94114304,38.29329681,39.41233826,40.26187134,41.0821228,41.64831924,42.00284576,42.22603989,42.46106339,42.71389771,42.98609543,43.25341797,43.57157135,43.93898392,44.30207062,44.65421677,45.00705338,45.37687302,45.7489357,46.17388153,46.68520355,47.32281494,48.10261917,49.02060318,50.11241531,51.27032471,52.33082962,53.4598999,54.62717438,55.66761017,56.57894516,57.46171951,58.30487823,59.29602051,60.30087662,61.30628586,62.44174194,63.71616364,65.00850677,66.32805634,67.67486572,68.99277496,70.28797913,71.52075958,72.70731354,73.79239655,74.83718109,75.70701599,76.56281281,77.40932465,78.29699707,79.16074371,79.97387695,80.80821228,81.70137787,82.50758362,83.2077713,83.81893158,84.33944702,84.78123474,85.19966888,85.59012604,85.9633255,86.34253693,86.69828033,87.01045227
MDG,Madagascar,https://www.countryflags.io/mg/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0085654883,.0103502255
MDA,Moldova,https://www.countryflags.io/md/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2059090585,.2349023074,.2721859813,.3102187514,.3490006626,.3959145844,.4470381439,.4958494306,.5446923971,.5875197053,.6318727136,.6745812893,.7082624435,.7469218373,.800151825,.8641829491,.9398943186,1.01908195,1.104916096,1.197396755,1.286440611,1.364092112,1.433893323,1.496446371,1.559954882,1.625659466,1.693560362,1.77056241,1.844893217,1.916779757,1.996685386,2.084609985,2.177185774,2.283856869,2.409279585,2.566504002,2.746956825,2.914489031,3.069100142,3.223711491,3.370784044,3.50859189,3.634674311,3.785188913,3.938970566,4.096019268,4.245541096,4.419548512,4.602925777,4.788847923,4.931707859,5.070803165,5.206133842,5.337700367,5.431585312,5.542294979,5.683264732,5.870158195,6.063258648,6.253976822,6.442313194,6.666471958,6.89034605,7.127486706,7.371669769,7.630048752,7.911420822,8.215786934,8.534992218,8.859645844
MCO,Monaco,https://www.countryflags.io/mc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9796478152,1.306197047,1.632746339,1.95929563,2.285844803,2.612394094,2.938943386,3.265492678,3.592041969,3.918591261,4.245140553,4.571689606,4.898239136,5.224788189,5.613117695,6.063227177,6.575116158,7.148785591,7.784235001,8.481464386,9.240473747,9.999483109,10.75849247,11.51750183,12.27651119,13.03552055,13.79452991,14.55353928,15.31254864,16.071558,16.83056641,17.58957672,18.34858513,19.10759544,19.86660385,20.62561417,21.38462257,22.14363289,22.9026413,23.66165161,24.42066002,25.17967033,25.93867874,26.69768906,27.45669746,28.21570778,28.97471619,29.7337265,30.49273491,31.25174522,32.01075363,32.76976395,33.52877426,34.28778076,35.04679108,35.80580139,36.56481171,37.32381821,38.08282852,38.79419708,39.45792389,40.07400894,40.64245605,41.1632576,41.6364212,42.06193924,42.48746109,42.91298294,43.33850479,43.76402283,44.18954468,44.61506653,45.04058838,45.46610641,45.89491653,46.32701111,46.76239014,47.20106125,47.64301682,48.08825684,48.53678894,48.98531723,49.43384552,49.88237381,50.3309021,50.77943039,51.22796249,51.67649078,52.13034439,52.58952713,53.05403519,53.52387238,53.99903488,54.47952271,54.96533966,55.4511528,55.93696976,56.4227829,56.90859985,57.39441681,57.88022995,58.37245941,58.87109756,59.37614822,59.8876152,60.40549088,60.92977905,61.46047974,61.95303726,62.40744781,62.82371521,63.20183563,63.54181671,63.843647,64.10733795,64.37730408,64.65354919,64.9360733,65.2248764,65.51995087,65.82131195,66.12895203,66.47653198,66.86406708,67.29154205,67.75896454,68.26634216,68.81365967,69.40092468,69.98819733,70.57546234,71.16272736,71.74999237,72.33726501,72.84063721
MAR,Morocco,https://www.countryflags.io/ma/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4071188867,.5465786457,.6906028986,.8388820887,.9899731278,1.12877667,1.27068162,1.444238782,1.643916488,1.923003197,2.289600611,2.702265501,3.160998344,3.672087669,4.201380253,4.747686386,5.243335247,5.668647289,6.053503513,6.397904396,6.700406551,7.044545174,7.429543972,7.850689411,8.301400185,8.769806862,9.255907059,9.765111923,10.22383499,10.63184738,11.00984859,11.36458302,11.70285988,12.02467918,12.33509254,12.66356564,13.00834846,13.41138077,13.8832016,14.39259911,14.93957329,15.51973152,16.08532524,16.63379478,17.11636734,17.51486969,17.87048721,18.183218,18.44531441,18.74992752,19.09665108,19.45910645,19.83456612,20.21598816,20.60337257,21.00935364,21.35257721,21.64442635,21.90071297,22.14115143,22.36933136,22.58524895,22.78070259,22.96051979,23.12418747,23.27511787,23.42012024,23.56415939,23.69897079,23.80825996,23.90658951,23.9935112,24.07737923,24.17051125,24.25608444,24.34236717,24.43260193,24.51410294,24.58805466,24.65835571,24.69922066,24.73762512,24.77356911,24.83841324,24.97255898,25.11631584,25.26458168,25.41181374,25.57228088,25.74598122,25.95083809,26.12568855,26.30789566,26.4974575,26.71502686,26.97099304,27.26535797,27.56630898,27.86570549,28.15377617,28.4305191,28.7507019,29.08318901,29.42798042,29.8371315,30.33971596
MAC,"Macao SAR, China",,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.140324384,.1776141673,.2054189444,.2332237214,.2647461593,.2999863029,.3389440775,.3816195428,.4280126691,.5335803628,.6983226538,.8871972561,1.097580671,1.327912211,1.578191996,1.835890055,2.051927805,2.228046417,2.395570517,2.554929972,2.713565588,2.863516331,3.016090631,3.17036128,3.327979088,3.49299264,3.660629988,3.828425407,4.00282526,4.18360281,4.365624428,4.542647839,4.711076736,4.880410194,5.053068638,5.227038383,5.405124664,5.593841076,5.79363966,5.999612808,6.209589005,6.427548885,6.649806499,6.870910168,7.0982337,7.331551075,7.576357365,7.81191349,8.0334692,8.252062798,8.456679344,8.636325836,8.809549332,8.990621567,9.200213432,9.444703102,9.704345703,9.989749908,10.30514431,10.6313715,10.95499802,11.27939415,11.60523701,11.93232441,12.25140476,12.56385899,12.87038708,13.16904449,13.45915318,13.72698402,13.99375153,14.27356911,14.56781578,14.87995338,15.20002937,15.51831913,15.84477234,16.16199875,16.4457283,16.69980812,16.93724251,17.17028809,17.40631866,17.6480484,17.89622498,18.1703434,18.46511078,18.76458168,19.06749153,19.37451744,19.68835068,20.01003265,20.33327484,20.66346169,20.98509789
LVA,Latvia,https://www.countryflags.io/lv/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1094570905,.1269883066,.144638136,.1621619463,.1846463829,.2128179222,.2422140241,.2730645239,.3130120039,.3584300876,.409303993,.4677018523,.5332678556,.6015247703,.6681582332,.7309444547,.7881711125,.8399196863,.8802155852,.908221066,.9322087765,.9578051567,.97959131,1.001199484,1.023178458,1.048893332,1.080160499,1.112776637,1.145392895,1.184339643,1.230424881,1.282447815,1.339837551,1.402445793,1.466996312,1.529997468,1.587239027,1.63238287,1.670158386,1.710002065,1.750334978,1.789415121,1.827724338,1.869480491,1.92012465,1.980909467,2.039974451,2.096207857,2.155191183,2.220008612,2.291564226,2.370628834,2.466906071,2.582752943,2.713677406,2.843252897,2.967802286,3.092181444,3.214988947,3.336306334,3.470937252,3.616309166,3.763037682,3.909388304,4.055294037,4.202482224,4.337461472,4.447704315,4.558925629,4.671177387,4.783377171,4.910661697,5.021823883,5.115929127,5.192399502,5.237231731,5.278268814,5.318950176,5.351373672,5.423077583,5.538887501,5.692569256,5.870713234,6.05007267,6.229476929,6.405077934,6.577232361,6.746473789,6.906634331,7.041324139,7.196711063,7.363883972,7.536616325,7.712129116,7.913378239,8.136124611,8.390680313,8.632580757,8.863111496,9.09029007,9.304912567,9.498082161,9.68294239,9.898869514,10.14850903,10.40433884,10.67131042,10.965168,11.28746033,11.63832951,12.00182247,12.36429214,12.72997952,13.09992886,13.4708271,13.87457943,14.31165123,14.75411987,15.20281601,15.65332031,16.09242249,16.54175568,17.00541878,17.52217102,18.0983963,18.71212196,19.32600403,19.98601532,20.71006584,21.47410774,22.23133087,22.98369789,23.73130608,24.50114632,25.27532196,26.02035713,26.72694397
LUX,Luxembourg,https://www.countryflags.io/lu/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2279381603,.2381226569,.2483071536,.2584916651,.2686761618,.2788606584,.289045155,.3078554273,.3369363844,.3730687499,.4118348658,.4532347322,.4972683489,.5589745641,.6276361942,.7056971192,.7917944193,.8835371733,.9809253812,1.083958983,1.177599192,1.277019978,1.377028227,1.482205987,1.585913181,1.68814981,1.788915873,1.899051905,2.010127783,2.126631737,2.245203495,2.364981413,2.485965729,2.608156204,2.723250151,2.82666564,2.932783365,3.049592733,3.168720722,3.290167093,3.413932085,3.552218676,3.722933054,3.892025948,4.069272518,4.250803947,4.436619759,4.626719952,4.812402248,4.987510681,5.167060375,5.33479023,5.49993515,5.662495613,5.822471142,5.991540432,6.158142567,6.33104229,6.521377563,6.718103886,6.92122221,7.130732059,7.32797575,7.527733803,7.747183323,7.998472691,8.262646675,8.53970623,8.829649925,9.136817932,9.491805077,9.860655785,10.22426605,10.58578587,10.94521427,11.30255032,11.65373135,11.98103714,12.29060173,12.57995892,12.89371395,13.23186874,13.59442139,13.96092224,14.30345535,14.6636591,15.05614853,15.4498682,15.84481812,16.24099731,16.65952301,17.13395119,17.63869095,18.16967964,18.70958138,19.25839806,19.81612778,20.43062782,21.1023941,21.81622124,22.55563736,23.31342316,24.08957481,24.88409615,25.59900475,26.19519997,26.72444916,27.18813896,27.61248398,27.99748611,28.34314346,28.69498253,29.05177879,29.43813515,29.86735344,30.32387543,30.80770302,31.3188343,31.93493271,32.67108536,33.46464157,34.30810928,35.18934631,36.10834885,37.06512451,38.04699707,39.04430771,40.04367065,41.04396439,42.05266953,43.06978989,44.09532166,45.10599899,46.08523941,46.89758301
