Iso3,Country,image,idb,02Dec20,03Dec20,04Dec20,05Dec20,06Dec20,07Dec20,08Dec20,09Dec20,10Dec20,11Dec20,12Dec20,13Dec20,14Dec20,15Dec20,16Dec20,17Dec20,18Dec20,19Dec20,20Dec20,21Dec20,22Dec20,23Dec20,24Dec20,25Dec20,26Dec20,27Dec20,28Dec20,29Dec20,30Dec20,31Dec20,01Jan21,02Jan21,03Jan21,04Jan21,05Jan21,06Jan21,07Jan21,08Jan21,09Jan21,10Jan21,11Jan21,12Jan21,13Jan21,14Jan21,15Jan21,16Jan21,17Jan21,18Jan21,19Jan21,20Jan21,21Jan21,22Jan21,23Jan21,24Jan21,25Jan21,26Jan21,27Jan21,28Jan21,29Jan21,30Jan21,31Jan21,01Feb21,02Feb21,03Feb21,04Feb21,05Feb21,06Feb21,07Feb21,08Feb21,09Feb21,10Feb21,11Feb21,12Feb21,13Feb21,14Feb21,15Feb21,16Feb21,17Feb21,18Feb21,19Feb21,20Feb21,21Feb21,22Feb21,23Feb21,24Feb21,25Feb21,26Feb21,27Feb21,28Feb21,01Mar21,02Mar21,03Mar21,04Mar21,05Mar21,06Mar21,07Mar21,08Mar21,09Mar21,10Mar21,11Mar21,12Mar21,13Mar21,14Mar21,15Mar21,16Mar21,17Mar21,18Mar21,19Mar21,20Mar21,21Mar21,22Mar21,23Mar21,24Mar21,25Mar21,26Mar21,27Mar21,28Mar21,29Mar21,30Mar21,31Mar21,01Apr21,02Apr21,03Apr21,04Apr21,05Apr21,06Apr21,07Apr21,08Apr21,09Apr21,10Apr21,11Apr21,12Apr21,13Apr21,14Apr21,15Apr21,16Apr21,17Apr21,18Apr21,19Apr21,20Apr21,21Apr21,22Apr21,23Apr21,24Apr21,25Apr21,26Apr21,27Apr21,28Apr21,29Apr21,30Apr21,01May21,02May21,03May21,04May21,05May21,06May21,07May21,08May21,09May21,10May21,11May21,12May21,13May21,14May21,15May21,16May21,17May21,18May21,19May21,20May21,21May21,22May21,23May21,24May21,25May21,26May21,27May21,28May21,29May21,30May21,31May21,01Jun21
TON,Tonga,https://www.countryflags.io/to/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.055489063,4.66860199,5.303606987,5.960504055,6.639292717,7.33997345,8.06254673,8.807011604,9.573368073,10.34455013,11.12055779,11.90139008,12.68704796,13.47753143,14.2728405,15.07297421,15.87112999,16.66730881,17.4615097,18.25373459,19.04397964,19.83224869,20.61853981,21.3371582,21.98810196,22.57137299,23.08697128,23.53489685,23.91514778,24.22772598,24.57495117,24.95682526,25.37334442,25.82451248,26.31032753,26.83079147,27.3859005
TLS,Timor-Leste,https://www.countryflags.io/tl/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5556365252,.6717357635,.7878349423,.9039341211,1.02003336,1.136132479,1.252231717,1.368330956,1.484430075,1.600529313,1.716628551,1.832727671,1.948826909,2.064926147,2.178369284,2.289156199,2.39728713,2.502762079,2.605580807,2.705743551,2.803250313,2.900756836,2.998263597,3.095770359,3.193276882,3.290783644,3.388290167,3.485796928,3.591688871,3.705966234,3.828629017,3.959676981,4.099110603,4.246929169,4.403133392,4.559337616,4.693226814,4.804801464,4.894061089,4.961005688,5.005635262,5.027950287,5.027950287
TKM,Turkmenistan,https://www.countryflags.io/tm/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476,.7177176476
TJK,Tajikistan,https://www.countryflags.io/tj/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.7834585309,.7863311172,.7892543674,.7922283411,.7952529192,.7983282208,.8014541864,.8046308756,.8078581691,.8106244802,.8129296899,.8147739172,.816157043,.8170791268,.8175401688,.8175401688,.8175401688,.8175401688
THA,Thailand,https://www.countryflags.io/th/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0101431655,.014349238,.0192004498,.0246968027,.0294425096,.0341882184,.0396428667,.0458064601,.0526789986,.0597753339,.0670954734,.0746394098,.0824071467,.0896897465,.0964871943,.1027995124,.1091118231,.1154241338,.1217364445,.1280487627,.1361488551,.1460367292,.1577124,.1711758375,.1864270717,.2034660876,.2220894545,.2405093908,.2618447244,.2830362022,.3042603433,.3304898441,.360019058,.4010052085,.4548595548,.5177192688,.5817403197,.6460547447,.7044191957,.7569534183,.7962366343,.8208576441,.8348245621,.8457556367,.8557414412,.8737821579,.9012112021,.9592712522,1.037212253,1.138073564,1.244170785,1.353447199,1.468842745,1.585530758,1.684256315,1.776188254,1.854713559,1.928872466,1.998263717,2.054145336,2.114507914,2.167427301,2.216844559,2.268986464,2.322310686,2.388768911,2.47104001,2.545626402,2.635859013,2.733173847,2.823867321,2.921411037,3.01491189,3.105969906,3.210924625,3.313754559,3.421475649,3.553222895,3.686414003,3.819409132,3.960009813,4.10436821,4.241974354,4.387704372,4.530210018,4.670794487,4.814666271,4.935153961,5.030350208
TGO,Togo,https://www.countryflags.io/tg/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1067093387,.1422791183,.1778488904,.2134186774,.2489884496,.2845582366,.3201280236,.3556977808,.3912675679,.4268373549,.4622343779,.4974586666,.5325101614,.5673889518,.6020949483,.6366282105,.6709887385,.7053492665,.7397097945,.7740703225,.8084307909,.8427913189,.8771518469,.9115123749,.9458728433,.9815709591,1.018606663,1.056980014,1.096690893,1.137739301,1.20104146,1.286597133,1.39306891,1.520456672,1.647851229,1.775252581,1.902660608,2.009159565,2.094748974,2.159429312,2.20320034,2.246971369,2.290742397,2.334513426,2.378284454,2.422055483,2.465826511,2.50959754,2.55336833,2.597139359,2.640910387,2.684681416,2.728452444,2.772223473,2.815994501,2.85976553,2.903536558,2.947307587,2.991078615,3.034849644,3.078620672,3.122391701,3.166162729,3.209933519,3.253704548,3.297475576,3.341246605,3.385017633,3.428788662,3.47255969,3.516330719,3.560101748,3.603872776,3.647643805,3.691414833,3.735185862,3.77895689,3.822727919,3.860245943
TCA,Turks and Caicos Islands,https://www.countryflags.io/tc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.481389523,3.308519363,4.135649204,4.962779045,5.789908886,6.617038727,7.444168568,8.271298409,9.098428726,9.92555809,10.75268841,11.57981777,12.40694809,13.23407745,14.06120777,14.88833714,15.71546745,16.54259682,17.36972618,18.19685745,19.02398682,19.85111618,20.67824554,21.50537682,22.33250618,23.15963554,23.98676682,24.81389618,25.64102554,26.46815491,27.29528618,28.12241554,28.94954491,29.77667427,30.60380554,31.43093491,32.25806427,33.08519363,33.912323,34.73945236,35.56658554,36.3937149,37.22084427,38.04797363,38.875103,39.70223236,40.52936172,41.35649109,42.18362427,43.01075363,43.837883,44.66501236,45.49214172,46.31927109,47.14640045,47.97353363,48.80066299,49.62779236,50.45492172,51.28205109,52.10918045,52.93630981,53.76343918,54.59057236,55.41770172,56.24483109,57.07196045,57.89908981,58.72621918,59.55334854,60.38047791,61.20761108,62.03474045,62.76527023,63.39919662,63.93652344,64.37725067,64.72138214,64.96890259,65.1198349,65.27075958,65.42168427,65.57260895,65.72353363,65.87445831,66.025383,66.21674347,66.44854736,66.72077942,67.03344727,67.3865509,67.78009033,68.21406555,68.64804077,69.08202362,69.51599884,69.94997406,70.38394928,70.8179245,71.25189972,71.68587494,72.11985016,72.55383301,72.98780823,73.42178345,73.85575867,74.28973389,74.72370911,75.15768433,75.59165955,76.0256424,76.45961761,76.89359283,77.32756805,77.76154327,78.19551849,78.62949371,79.06347656,79.49745178,79.931427,80.36540222,80.9083786,81.56034851,82.32131195,83.19127655,84.17023468,85.25819397,86.45515442,87.65210724,88.84906769,90.04602051,91.24297333,92.43993378,93.46589661,94.32086182,95.00483704,95.51781464
SYR,Syrian Arab Republic,,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0011674265,.0015565687,.0019457107,.0023348529,.0027239951,.0031131373,.0035022795,.0038914215,.0042805639,.0046697059,.0050588478,.0054479903,.0058371322,.0062262747,.0066154166,.0070045586,.007393701,.007782843,.0081719849,.0085611278,.0089502698,.0093394117,.0097285537,.0101176957,.0105068386,.0108959805,.0112851225,.0116742644,.0120634064,.0124525493,.0128416913,.0132308332,.0136199752,.0143377567,.0153841777,.0167592373,.0184629373,.020495275,.0228562541,.0255458709,.0282354876,.0309251044,.0336147211,.0363043398,.0389939547,.0416835733,.0443731919,.0470628068,.0497524254,.0524420403,.0551316589,.0578212775,.0605108924,.063200511,.0658901259,.0685797483,.0712693632,.0739589781,.0766485929,.0793382153,.0820278302,.0847174451,.0874070674,.0900966823,.0927862972,.0954759195,.0981655344,.1008551493,.1035447642,.1062343866,.1089240015,.1116136163,.1143032387,.1169928536,.1196824685,.1223720908,.1250617057,.1277513206,.1304409355,.1331305504,.1358201802,.1385097951,.1408151835,.1427363306,.1442732513,.1454259455,.1461944133
SYC,Seychelles,https://www.countryflags.io/sc/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.771651864,2.805115461,3.960429192,5.237593174,6.636607647,8.284687042,10.06025124,11.9633007,13.639431,15.23327732,16.74484062,18.47751617,20.31176758,22.34215355,24.40479851,26.45902824,28.60745239,30.85006905,32.85380554,34.55237579,35.88219833,37.00714874,38.02703094,39.02528,40.00190353,41.20352554,42.82296371,44.89471436,47.17111588,49.65216446,52.11476135,54.55890274,56.85732651,58.8194313,60.51239014,62.16009903,63.53874207,64.78797913,66.23822021,67.7997818,69.49481201,71.23841095,73.04062653,75.12527466,77.22298431,79.00334167,80.46923828,81.65491486,82.63212585,83.39043427,83.92982483,84.51967621,85.15998077,85.95774078,86.91295624,87.85650635,88.75022888,89.59413147,90.38819885,91.13243866,91.69673157,92.08108521,92.38285828,92.7604599,93.21390533,93.74317932,94.34828186,95.04946136,96.02190399,97.06193542,98.07349396,99.05656433,100.0111618,100.9372787,101.8349152,102.5425415,103.2638245,103.9417191,104.5762177,105.1673279,105.7150497,106.2193832,106.787384,107.4190521,108.1714325,109.0445328,110.0314255,111.132103,112.3465652,113.50177,114.5977097,115.6343842,116.6117935,117.5368652,118.4095993,119.2681122,120.1647415,121.0994873,122.0723495,123.0592041,124.0600662,125.0749283,126.0605545,127.0169525,128.0101166,128.8804626,129.6521454,130.3251495,130.8994598,131.4361115,131.9351349,132.2873993,132.6524658,133.0303497,133.4210358,133.8245239,134.184906,134.502182,134.7976532,135.0713196,135.3231964,135.5599976,135.7817535,135.9884491,136.1986237,136.434082,136.694809,136.9808197,137.2853851,137.6084747,137.9501038,138.2429352,138.4869537,138.6821747,138.828598,138.9262085,138.9750061,138.9750061
SXM,Sint Maarten (Dutch part),,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.16186905,62.68439484,63.19070816,63.68080902,64.1546936,64.61236572,65.05381775,65.47905731,65.88808441,66.32752991,66.79740143,67.29769135,67.82839966,68.389534,68.98108673,69.60305786,70.13617706,70.58044434,70.93585968,71.2024231
SWZ,Eswatini,https://www.countryflags.io/sz/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8916634321,1.177183032,1.451001048,1.713117361,1.937625766,2.124526262,2.273818493,2.385503054,2.471281052,2.531152487,2.565117598,2.599082947,2.633048058,2.667013168,2.700978279,2.744072914,2.784333229,2.821759462,2.85751462,2.896998882,2.940212488,2.978804111,3.003644943,3.026698112,3.047963858,3.066278934,3.076243401,3.077857018,3.079470396,3.081084013,3.08269763,3.084311247,3.085924864,3.087538481,3.089151859,3.090765476,3.092379093,3.09399271,3.095606327,3.096989393,3.098141909,3.099063873,3.099755526,3.100216389,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939,3.100446939
SWE,Sweden,https://www.countryflags.io/se/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0786715671,.0975114629,.1206898391,.148206681,.180061996,.2162557989,.256788075,.3016588092,.3508680165,.4086101651,.4748852551,.5496932864,.6330342889,.7249081731,.8253150582,.9342548251,1.050255179,1.173316121,1.30343771,1.440619707,1.584862471,1.736165643,1.894529462,2.048082113,2.196823597,2.340753794,2.479872704,2.614180326,2.743676901,2.868362188,2.99508214,3.123836517,3.254625559,3.387449265,3.522307396,3.659199953,3.798127174,3.940304995,4.085733414,4.23441267,4.386342049,4.541522503,4.699953079,4.861634731,5.030353546,5.206110001,5.388903618,5.578735352,5.775604248,5.979510784,6.190454483,6.401819706,6.613605976,6.82581377,7.038442612,7.2514925,7.464963436,7.678855896,7.898909569,8.125124931,8.35750103,8.596038818,8.840738297,9.091599464,9.348622322,9.612635612,9.883640289,10.16163731,10.44662476,10.73860455,11.03757477,11.34353638,11.64076042,11.92924595,12.20899391,12.48000336,12.74227524,12.99580765,13.24060345,13.48991108,13.7437315,14.00206375,14.26490974,14.53226757,14.80413818,15.08052063,15.37021351,15.67321491,15.98952579,16.3191452,16.66207504,17.01831436,17.38786125,17.77280807,18.17315292,18.58889771,19.02004051,19.46658325,19.92852211,20.40586281,20.91055107,21.44259071,22.00197792,22.58871651,23.20280457,23.8442421,24.51303101,25.1739521,25.82700539,26.47219467,27.10951614,27.73897171,28.36056137,28.97428322,29.57943916,30.1760273,30.76404953,31.34350395,31.91439247,32.47671509,33.03046799,33.59483719,34.16981888,34.75541687,35.35162735,35.95845032,36.57588959,37.20394516,37.8224411,38.43138123,39.03076935,39.62059784,40.20087433,40.77159119,41.33275604,41.87491989,42.39808655,42.90225601,43.38742447,43.85359573,44.30076981,44.72894287,45.15711594,45.58529282,46.02628708,46.53107452,47.0954361,47.6783638,48.27985764,48.8999176,49.53853989
SVN,Slovenia,https://www.countryflags.io/si/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.4590674043,.5021885037,.5415140986,.5887681842,.6700025201,.776055634,.9031251073,1.029161334,1.151395082,1.269530416,1.383098602,1.492341042,1.610290289,1.73997736,1.870139599,2.00032258,2.128783464,2.259827614,2.391126394,2.508745193,2.607503414,2.708941221,2.811378002,2.91230607,3.010850906,3.111544847,3.222089291,3.349089861,3.471984863,3.593867302,3.716053009,3.833347797,3.948886156,4.07290411,4.204381943,4.339200974,4.474006176,4.611187935,4.741549969,4.861076355,4.989082813,5.137691975,5.288333416,5.439202309,5.587935448,5.743488312,5.914905071,6.089076996,6.250009537,6.422218323,6.594199657,6.768840313,6.946380615,7.134033203,7.334939003,7.543118477,7.740228653,7.937339306,8.139016151,8.344971657,8.553963661,8.765305519,8.993888855,9.229435921,9.464982986,9.705041885,9.959008217,10.22810936,10.51576614,10.82561874,11.18055439,11.53549767,11.88926983,12.22159195,12.52993488,12.81131744,13.05115604,13.26162243,13.47208309,13.67909813,13.90804005,14.16292286,14.44756317,14.79071331,15.15452099,15.52698803,15.89952469,16.29661751,16.72565842,17.18870735,17.62383842,18.02997589,18.43837929,18.83899117,19.20519066,19.51342392,19.79433823,20.13194275,20.51202774,20.89234161,21.28539085,21.68538284,22.12309647,22.58842659,23.01194954,23.41451836,23.81476593,24.22080612,24.64641762,25.10737991,25.57183266,26.06010818,26.52614594,26.98800278,27.43394852,27.83717918,28.17892265,28.51482773,28.87448883,29.26259232,29.66967964,30.12880325,30.65280724,31.24684334,31.90046692,32.56057739,33.24595261,33.91989517,34.56446075,35.21144867,35.88768768,36.57133484,37.28041458,37.99207306,38.71306992,39.46715927,40.24468613,41.03073883,41.82405472,42.62763596,43.42988205,44.23152161,45.01932144,45.78575134,46.54146194,47.29234695,48.00902939,48.7237587,49.41756821,50.11353302,50.84028244
SVK,Slovakia,https://www.countryflags.io/sk/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2336194068,.3107581735,.4144946039,.5196918845,.6259724498,.7343853116,.8421503305,.9420706034,1.05373311,1.158536911,1.266309857,1.373723388,1.478293896,1.580016017,1.681596518,1.784302235,1.88511157,1.983772993,2.089130163,2.207677603,2.329151869,2.451363325,2.580915689,2.723658323,2.878575802,3.045424223,3.220786333,3.399799347,3.578547478,3.756041765,3.940360785,4.127968788,4.313921452,4.497364521,4.684807301,4.90012455,5.121319771,5.333264828,5.541692257,5.743303299,5.94252491,6.147868156,6.34142971,6.532350063,6.726890087,6.924970627,7.12276268,7.320048809,7.525373459,7.728731155,7.938962936,8.155909538,8.373812675,8.596886635,8.819453239,9.071249008,9.341600418,9.608448029,9.861483574,10.10773945,10.36795616,10.64680099,10.9329071,11.22890186,11.53665447,11.8693943,12.22569656,12.58902836,12.95247841,13.30689335,13.65768242,14.01647758,14.38383484,14.75904274,15.13216877,15.50536251,15.86364269,16.20650291,16.54792976,16.88377762,17.22065544,17.56229019,17.86344337,18.15661812,18.4365387,18.66291046,18.88784027,19.11236,19.34029198,19.62506676,19.9356041,20.29063797,20.70301247,21.1195488,21.53142738,21.94459343,22.36163902,22.79136467,23.19839096,23.60262871,24.0087204,24.41535378,24.8189373,25.21322441,25.59500504,25.99412346,26.40377235,26.81051445,27.21949196,27.63354301,28.05778313,28.50522232,28.95666122,29.40164757,29.85590935,30.31517029,30.77790451,31.24520683,31.74886322,32.28347778,32.84177399,33.41609192,34.00702667,34.61838913,35.24687958,35.87623596,36.50518799,37.13977051,37.7722702,38.40629959,39.04469681,39.68930817,40.34290314,41.00048065,41.65568924,42.31283188,42.96422958,43.62245178,44.26940155,44.92218018,45.58349991,46.23982239,46.87735367
SUR,Suriname,https://www.countryflags.io/sr/flat/64.png,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1915863305,.2554484308,.3193105459,.3831726611,.4470347762,.5108968616,.5747590065,.6386210918,.7024831772,.7663453221,.8302074075,.8940694928,.9579316378,1.021793723,1.085655808,1.149518013,1.213380098,1.277242184,1.341104269,1.404966354,1.526249051,1.661598444,1.811014414,1.975290775,2.162240267,2.389484406,2.657023191,2.9173944,3.177567005,3.429728746,3.67308569,3.922568798,4.143752575,4.336637497,4.481441498,4.614548683,4.74377203,4.869111061,4.967823029,5.077373505,5.197762489,5.310361385,5.415171623,5.512191772,5.612848282,5.710394382,5.784167767,5.834168434,5.884602547,5.935469627,5.986770153,6.027078152,6.063140392,6.09977293,6.137223721,6.179739475,6.223731518,6.269199848,6.31614542,6.38874054,6.465825081,6.547150612,6.632717609,6.723897934,6.820692062,6.923099041,7.017421246,7.12000227,7.230842113,7.366434574,7.513857365,7.673110962,7.844195366,8.015068054,8.185730934,8.355611801,8.508218765,8.670071602,8.841172218,9.029096603,9.235412598,9.604738235,10.04034805,10.5273962,11.05450058,11.57854176,12.09194279,12.61724854,12.98521042,13.29312706,13.58411598,13.82138824,14.04806137,14.26413631
STP,Sao Tome and Principe,https://www.countryflags.io/st/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.8052418232,1.073655725,1.359419107,1.662532091,1.982994437,2.320806265,2.675967455,3.048478365,3.438338518,3.776092291,4.061739922,4.295280457,4.476715088,4.606043339,4.683264732,4.708379745,4.733495235,4.758610249,4.783725262,4.808840752,4.833955765,4.859070778,4.884185791,4.909301281,4.934416294,4.959531307,4.984646797,5.00976181,5.034876823,5.059991837,5.085107327,5.11022234,5.135337353,5.160452843,5.185567856,5.210682869,5.235797882,5.260913372,5.286028385,5.311143398,5.336258888,5.361373901,5.386488914,5.411603928,5.436719418,5.461834431,5.486949444,5.512064934,5.537179947,5.56229496,5.587409973,5.612525463,5.637640476,5.662755489,5.687870979,5.712985992,5.738101006,5.763216019,5.788331509,5.827924728,5.881997108,5.950547695,6.033576488,6.131083965,6.243069649,6.369534016,6.495998383,6.663684368,6.872591972,7.122721195,7.414072037,7.746644497,8.061150551
SSD,South Sudan,https://www.countryflags.io/ss/flat/64.png,.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.0025883934,.0034511914,.0043139891,.0051767868,.006039585,.0069966293,.0080479207,.0091934586,.0104332436,.0117672747,.0131955529,.0147180781,.0162406024,.0177631266,.0192856528,.0208081771,.0223307014,.0238532275,.0253757518,.0268982761,.0284208022,.0299433265,.0314658508,.0329883769,.0345108993,.0360334255,.0375559516,.039078474,.0406010002,.0421235263,.0436460488,.0451685749,.0466783717,.0481754467,.0496597923,.0511314124,.0525903068,.054036472,.0557410717,.0577168241,.059963733,.0622123778,.0644627586,.0667148754,.0691722035,.0715635866,.0737752691,.0758072436,.0779289454,.0801403672,.0824415088,.0843326598
